time,gFx,gFy,gFz,TgF
4.610432,-0.0848,1.0329,0.0518,1.04
4.643801,-0.0897,1.1316,0.0574,1.14
4.661463,-0.0733,1.1624,0.0669,1.17
4.678166,-0.0545,1.1436,0.0735,1.15
4.699859,-0.0271,1.0632,0.0738,1.07
4.727948,-0.0154,0.9403,0.0757,0.94
4.743269,-0.0259,0.891,0.0884,0.9
4.761063,-0.0408,0.8609,0.0782,0.87
4.778129,-0.0259,0.849,0.076,0.85
4.794146,-0.0222,0.8509,0.0862,0.86
4.814169,-0.033,0.8585,0.0855,0.86
4.843567,-0.0669,0.871,0.0814,0.88
4.861435,-0.0606,0.8917,0.0965,0.9
4.877573,-0.0672,0.9164,0.0921,0.92
4.907328,-0.0708,0.966,0.098,0.97
4.913831,-0.0613,0.9716,0.0801,0.98
4.935382,-0.0623,0.9699,0.0484,0.97
4.960945,-0.0743,0.9733,0.0652,0.98
4.977963,-0.0818,0.9965,0.074,1
4.997088,-0.063,1.0461,0.1231,1.06
5.028043,-0.095,1.1018,0.119,1.11
5.045884,-0.0711,1.0935,0.1248,1.1
5.061677,-0.044,1.0708,0.1346,1.08
5.079054,-0.033,1.0552,0.1202,1.06
5.095211,-0.0342,1.0635,0.0967,1.07
5.114982,-0.0279,1.095,0.063,1.1
5.145238,-0.0647,1.1277,0.0403,1.13
5.162007,-0.0198,1.1287,0.0425,1.13
5.178611,-0.0064,1.1109,0.0066,1.11
5.19883,-0.0151,1.0855,-0.0364,1.09
5.229944,0.0227,1.0874,0.0342,1.09
5.245661,0.0674,1.0708,0.0447,1.07
5.262303,0.0567,1.0403,-0.0181,1.04
5.279678,0.0413,1.0144,-0.0222,1.02
5.295954,0.044,1.0134,0.0596,1.02
5.329897,0.0616,1.0442,0.0726,1.05
5.345828,0.0408,1.0517,0.0547,1.05
5.362548,-0.0149,1.0295,0.0462,1.03
5.379834,-0.033,0.967,0.0169,0.97
5.416662,0.0188,0.8487,0.087,0.85
5.4301,0.0193,0.824,0.0921,0.83
5.446253,0.0144,0.8087,0.0801,0.81
5.463278,0.002,0.8087,0.0767,0.81
5.479761,-0.021,0.8145,0.088,0.82
5.500859,-0.0335,0.8236,0.0875,0.83
5.529576,0.0381,0.8333,0.1468,0.85
5.547004,0.0511,0.8509,0.1048,0.86
5.563826,0.0344,0.8883,0.1192,0.9
5.585343,0.0523,0.9486,0.0994,0.96
5.600313,0.0518,0.9762,0.065,0.98
5.624552,0.066,1.0393,0.1068,1.05
5.647158,0.043,1.1109,0.0462,1.11
5.663715,0.0237,1.1541,-0.0161,1.15
5.680606,-0.0103,1.1736,0.0296,1.17
5.701051,-0.0081,1.1656,0.1192,1.17
5.730391,0.0814,1.1678,0.0437,1.17
5.747762,-0.0503,1.2286,0.0107,1.23
5.767812,-0.1488,1.2733,0.0176,1.28
5.781689,-0.1266,1.2618,-0.0081,1.27
5.801183,-0.1598,1.1693,-0.1397,1.19
5.831546,-0.1786,1.0813,-0.0288,1.1
5.847351,-0.1222,1.0473,0.0112,1.05
5.864707,-0.0848,1.0031,-0.0386,1.01
5.881947,-0.0943,0.978,-0.0518,0.98
5.918334,-0.0354,1.0202,0.0044,1.02
5.931781,-0.01,1.04,0.0017,1.04
5.948236,0.0081,1.0469,0.0024,1.05
5.965519,0.011,1.0205,0.0122,1.02
5.982356,0.0193,0.9723,0.0186,0.97
6.014782,0.0235,0.8473,0.031,0.85
6.031843,-0.001,0.7891,0.0293,0.79
6.048445,-0.0122,0.7578,0.0384,0.76
6.065701,-0.0322,0.7505,0.0537,0.75
6.102185,-0.0525,0.8138,0.0782,0.82
6.115919,-0.0667,0.8531,0.0745,0.86
6.132302,-0.0579,0.903,0.0704,0.91
6.148837,-0.066,0.9298,0.0679,0.93
6.165828,-0.0755,0.9484,0.0379,0.95
6.203149,-0.1099,1.0141,0.0093,1.02
6.215772,-0.1007,1.039,0.0303,1.04
6.23252,-0.1019,1.096,0.0322,1.1
6.250051,-0.1029,1.1563,0.053,1.16
6.282816,-0.0586,1.1617,0.055,1.16
6.303186,-0.0178,1.1126,0.0884,1.12
6.316167,-0.0132,1.0835,0.0994,1.09
6.333574,-0.0002,1.0618,0.0704,1.06
6.36638,0.0203,1.1211,0.0855,1.12
6.383627,-0.0098,1.1739,0.0975,1.18
6.400434,-0.0117,1.1859,0.0415,1.19
6.419771,-0.0147,1.1434,-0.0088,1.14
6.433121,0.0193,1.073,-0.0325,1.07
6.45068,0.0557,0.9963,-0.0213,1
6.484221,0.1024,0.9416,0.1026,0.95
6.500441,0.1175,0.9657,0.0745,0.98
6.520559,0.0738,1.0026,0.03,1.01
6.533778,0.0408,1.0329,0.0503,1.03
6.567537,0.0567,1.0737,0.1236,1.08
6.584486,0.0611,1.0464,0.0687,1.05
6.601625,0.0432,0.9882,0.0274,0.99
6.622308,0.0147,0.9132,0.0437,0.91
6.634386,0.0042,0.8744,0.0662,0.88
6.65299,0.0044,0.8118,0.0586,0.81
6.684124,-0.0134,0.8138,0.0581,0.82
6.703292,0.0173,0.8558,0.1109,0.86
6.717626,0.0474,0.881,0.1278,0.89
6.734263,0.066,0.903,0.1239,0.91
6.768033,0.0679,0.9315,0.1146,0.94
6.784842,0.0987,0.9264,0.0865,0.94
6.80507,0.0735,0.9052,0.0017,0.91
6.817838,0.0501,0.9103,-0.0161,0.91
6.834503,0.0523,0.9352,0.0413,0.94
6.868757,0.12,1.0732,0.2165,1.1
6.885538,0.0645,1.1387,0.0877,1.14
6.904626,0.0147,1.1551,0.0789,1.16
6.91773,0.0037,1.1521,0.1493,1.16
6.942385,0.0247,1.157,0.2123,1.18
6.967621,-0.0093,1.1976,0.1317,1.2
6.985544,-0.0283,1.2149,0.0882,1.22
7.002315,-0.0559,1.1971,0.1102,1.2
7.02119,-0.0711,1.1409,0.0945,1.15
7.052265,-0.1368,1.0315,0.0032,1.04
7.068619,-0.17,0.9787,0.0279,0.99
7.08635,-0.1757,0.9479,0.045,0.97
7.102504,-0.1527,0.9447,0.0205,0.96
7.122519,-0.1153,0.9841,0.0391,0.99
7.152124,-0.0325,1.0483,0.055,1.05
7.169582,-0.021,1.0593,0.034,1.06
7.186681,-0.0364,1.04,0.0225,1.04
7.203547,-0.0489,1.0031,0.052,1.01
7.222923,-0.0078,0.9345,0.0872,0.94
7.253324,-0.0237,0.8109,0.0489,0.81
7.269825,-0.0581,0.7845,0.0396,0.79
7.286178,-0.0882,0.7845,0.0542,0.79
7.306468,-0.066,0.8123,0.0945,0.82
7.320287,-0.0442,0.8387,0.1016,0.85
7.339523,-0.0393,0.8856,0.0801,0.89
7.370122,-0.0792,0.9352,0.0899,0.94
7.387278,-0.0853,0.9413,0.0845,0.95
7.407047,-0.0735,0.944,0.0542,0.95
7.420965,-0.0728,0.9545,0.0325,0.96
7.453772,-0.0872,1.0302,0.1068,1.04
7.470432,-0.0882,1.0835,0.1305,1.09
7.487814,-0.0796,1.1306,0.1234,1.14
7.504258,-0.0667,1.1402,0.1351,1.15
7.523923,-0.0428,1.1111,0.1287,1.12
7.553971,0.0254,1.1302,0.1449,1.14
7.570631,0.0308,1.2176,0.1449,1.23
7.588393,0.0259,1.3024,0.1129,1.31
7.60434,0.0129,1.3073,0.012,1.31
7.624566,-0.033,1.1934,-0.1173,1.2
7.654081,-0.0032,1.0002,-0.1314,1.01
7.671905,0.0369,0.9711,-0.0765,0.97
7.688164,0.0853,0.9816,-0.0555,0.99
7.704438,0.129,0.998,-0.0752,1.01
7.724996,0.1857,1.0036,-0.1126,1.03
7.754411,0.0733,1.0029,-0.0831,1.01
7.771813,0.0012,1.0068,-0.0371,1.01
7.788193,-0.0242,1.0041,-0.0388,1.01
7.808382,0.0125,0.9523,-0.0472,0.95
7.838389,0.03,0.8824,-0.0467,0.88
7.854811,0.0264,0.857,-0.0208,0.86
7.871782,0.022,0.8324,0.0147,0.83
7.891912,0.0171,0.8233,0.0296,0.82
7.905637,0,0.8346,0.0213,0.83
7.925906,0.0076,0.8543,0.0107,0.85
7.955404,0.0481,0.8822,0.0403,0.88
7.97233,0.0423,0.9054,0.0545,0.91
7.989544,0.0537,0.9279,0.0403,0.93
8.005936,0.0708,0.9384,-0.0078,0.94
8.038597,0.0134,0.935,-0.0904,0.94
8.056163,0.0559,0.9711,-0.0288,0.97
8.072437,0.0926,1.0234,0.0078,1.03
8.089888,0.0523,1.1082,-0.0039,1.11
8.125685,0.012,1.1614,0.0547,1.16
8.139823,0.0027,1.1521,0.1092,1.16
8.155976,0.0266,1.1556,0.1378,1.16
8.173339,0.0352,1.19,0.0064,1.19
8.189993,-0.0806,1.2672,-0.1312,1.28
8.226301,0.054,1.1736,-0.0711,1.18
8.240345,0.0325,1.1192,-0.1459,1.13
8.25655,-0.0872,1.085,-0.2172,1.11
8.273866,-0.1351,1.0613,-0.1608,1.08
8.310371,-0.1498,1.0202,0.0462,1.03
8.322665,-0.0899,1.018,0.0186,1.02
8.339846,-0.0178,1.0222,-0.0476,1.02
8.356821,0.0073,1.0339,-0.0484,1.04
8.374004,0.0413,1.0112,-0.0982,1.02
8.410573,0.0022,1.0083,-0.0716,1.01
8.424211,0.0288,0.9589,0.0552,0.96
8.440667,0.0503,0.9135,0.0682,0.92
8.457942,0.0457,0.8492,0.002,0.85
8.473899,0.0469,0.7918,-0.032,0.79
8.510883,-0.0244,0.7974,0.0591,0.8
8.524005,-0.0071,0.8226,0.0493,0.82
8.541054,0.0217,0.8473,-0.0017,0.85
8.557916,0.0286,0.8705,-0.0364,0.87
