time,gFx,gFy,gFz,TgF
1.382428,-0.0493,0.9616,0.1258,0.97
1.415772,-0.1661,0.974,0.1661,1
1.439869,-0.0691,1.0295,0.0965,1.04
1.4528,-0.0608,0.9762,0.076,0.98
1.465191,-0.074,0.9728,0.1109,0.98
1.482584,-0.0716,0.9894,0.1305,1
1.522945,-0.052,1.0249,0.1229,1.03
1.523326,-0.052,1.0249,0.1229,1.03
1.548899,-0.0398,1.0007,0.127,1.01
1.565934,-0.052,0.9821,0.1224,0.99
1.583141,-0.066,0.9716,0.1231,0.98
1.639638,-0.0362,1.0051,0.1378,1.02
1.640041,-0.0325,1.0068,0.1331,1.02
1.658928,-0.0447,1.0009,0.138,1.01
1.666628,-0.0601,0.9965,0.14,1.01
1.682779,-0.0691,0.9955,0.1331,1.01
1.724481,-0.055,1.0007,0.1368,1.01
1.724872,-0.055,1.0007,0.1368,1.01
1.749861,-0.0335,0.9885,0.1187,1
1.767076,-0.0401,1.0004,0.1449,1.01
1.783519,-0.0767,1.0007,0.1368,1.01
1.817915,-0.0332,0.9958,0.1424,1.01
1.841367,-0.0178,0.999,0.1212,1.01
1.85293,0.0027,0.985,0.162,1
1.867418,0.0139,0.9579,0.1742,0.97
1.884785,-0.0928,1.0425,0.1556,1.06
1.917403,-0.0269,0.9692,0.1708,0.98
1.942137,-0.0476,0.996,0.1278,1.01
1.953698,-0.055,0.9877,0.1419,1
1.969084,-0.0308,0.999,0.1437,1.01
2.001014,-0.0362,0.9951,0.1546,1.01
2.017968,-0.0342,0.9858,0.0872,0.99
2.042438,-0.0335,1.0053,0.1757,1.02
2.053645,-0.0242,1.0004,0.1566,1.01
2.068054,-0.0352,0.9936,0.1051,1
2.10163,-0.0396,0.989,0.1463,1
2.119005,-0.0486,0.9929,0.1427,1
2.156598,-0.0542,1.0166,0.1371,1.03
2.156806,-0.0542,1.0166,0.1371,1.03
2.176033,-0.0403,0.999,0.1429,1.01
2.20173,-0.0454,0.9819,0.1346,0.99
2.225932,-0.0486,0.9709,0.149,0.98
2.238636,-0.0596,0.9973,0.1502,1.01
2.251497,-0.0313,0.9997,0.1505,1.01
2.28611,-0.0203,0.9912,0.1287,1
2.303306,-0.0337,0.9921,0.1273,1
2.320254,-0.0335,0.9907,0.118,1
2.343632,-0.0156,0.9814,0.1124,0.99
2.354991,-0.0032,0.9743,0.1024,0.98
2.385361,0.0545,0.9315,0.0752,0.94
2.402817,0.0855,0.9511,0.0884,0.96
2.419653,0.1258,0.9384,0.0418,0.95
2.443436,0.1568,0.9662,0.0222,0.98
2.455712,0.1588,1.0107,0.0208,1.02
2.48671,0.1141,1.0881,0.0735,1.1
2.503555,0.0989,1.0974,0.0755,1.1
2.519365,0.0674,1.0686,0.0752,1.07
2.544786,0.0474,1.0254,0.0875,1.03
2.555512,0.0403,1.0092,0.0882,1.01
2.587072,0.011,0.9809,0.1077,0.99
2.603268,-0.0083,0.9811,0.1268,0.99
2.643886,0.0125,0.9118,0.0398,0.91
2.644119,0.0125,0.9118,0.0398,0.91
2.662455,0.0523,0.9232,0.0789,0.93
2.687063,0.0555,0.9152,0.0171,0.92
2.7032,0.0577,0.9176,0.0203,0.92
2.728165,0.0288,0.9071,-0.011,0.91
2.743998,0.0217,0.8876,-0.022,0.89
2.771096,0.0215,0.8793,-0.0266,0.88
2.787061,-0.0166,0.86,-0.0391,0.86
2.804942,-0.0704,0.8245,-0.0535,0.83
2.821224,-0.1102,0.794,-0.0801,0.81
2.845307,-0.1774,0.772,-0.1334,0.8
2.857323,-0.203,0.7788,-0.1419,0.82
2.887083,-0.2404,0.7263,-0.1781,0.79
2.905006,-0.2441,0.6977,-0.2394,0.78
2.921527,-0.2145,0.6699,-0.291,0.76
2.945126,-0.0457,0.7652,-0.2482,0.81
2.956566,-0.032,0.7972,-0.2592,0.84
2.988042,-0.1419,0.7969,-0.2629,0.85
3.005203,-0.1901,0.8011,-0.2018,0.85
3.02866,-0.2165,0.7813,-0.2785,0.86
3.040879,-0.1932,0.7622,-0.3518,0.86
3.071676,-0.0894,0.8299,-0.3733,0.91
3.091406,-0.0535,0.8964,-0.3029,0.95
3.104813,-0.0464,0.9144,-0.3447,0.98
3.128011,0.0349,0.9518,-0.3679,1.02
3.14273,0.0674,0.9516,-0.3694,1.02
3.162632,0.0616,0.9677,-0.3699,1.04
3.188658,0.0034,0.9701,-0.4571,1.07
3.205405,-0.0657,0.9821,-0.4671,1.09
3.228043,-0.0997,1.0327,-0.4248,1.12
3.243373,-0.045,1.0725,-0.4322,1.16
3.27267,0.1036,1.1162,-0.4209,1.2
3.288793,0.064,1.0855,-0.3946,1.16
3.306253,-0.0017,1.0085,-0.4244,1.09
3.332564,0.0423,0.9814,-0.4205,1.07
3.344806,0.0899,1.0065,-0.4273,1.1
3.372215,0.1363,1.083,-0.4329,1.17
3.3892,0.0982,1.0679,-0.4446,1.16
3.406711,0.0364,1.0207,-0.5028,1.14
3.447359,0.1146,1.0014,-0.556,1.15
3.447822,0.1251,1.0063,-0.5578,1.16
3.472894,0.1627,1.0425,-0.526,1.18
3.489597,0.1285,1.0488,-0.5556,1.19
3.506489,0.1002,1.1084,-0.5558,1.24
3.53123,0.0701,1.1705,-0.4891,1.27
3.557049,0.1246,1.2381,-0.4341,1.32
3.573053,0.1353,1.2758,-0.4007,1.34
3.590754,0.1019,1.2714,-0.3999,1.34
3.607196,0.1234,1.3061,-0.3454,1.36
3.667946,0.1141,1.3987,-0.3359,1.44
3.668575,0.1141,1.3987,-0.3359,1.44
3.684529,0.1026,1.3317,-0.3073,1.37
3.690602,0.1087,1.3007,-0.2753,1.33
3.706971,0.1204,1.1964,-0.1959,1.22
3.732049,0.0977,1.0747,-0.1813,1.09
3.756594,0.0936,0.9701,-0.1568,0.99
3.774574,0.1002,0.9108,-0.1222,0.92
3.791439,0.0755,0.8289,-0.107,0.84
3.809607,0.0415,0.7532,-0.1485,0.77
3.849168,0.1051,0.6745,-0.0997,0.69
3.860513,0.1371,0.6694,-0.0711,0.69
3.874614,0.1488,0.665,-0.0537,0.68
3.890764,0.1075,0.6826,-0.0462,0.69
3.932962,0.0862,0.8265,0.0464,0.83
3.933316,0.0862,0.8265,0.0464,0.83
3.958249,0.0806,0.899,0.0203,0.9
3.975243,0.066,0.9325,0.0523,0.94
3.99135,0.044,0.9545,0.0779,0.96
4.024784,0.0271,1.0102,0.0784,1.01
4.051613,0.0086,1.0192,0.0684,1.02
4.052056,-0.0005,1.0146,0.0657,1.02
4.075283,-0.0564,1.0276,0.1131,1.04
4.09151,-0.0877,1.0569,0.172,1.07
4.125492,-0.108,0.9909,0.1908,1.01
4.16612,-0.1671,0.8775,0.162,0.91
4.166344,-0.1671,0.8775,0.162,0.91
4.183555,-0.1305,0.8783,0.2057,0.91
4.192282,-0.1317,0.8832,0.2008,0.92
4.232372,-0.2687,0.9447,0.2331,1.01
4.245644,-0.3,0.9611,0.2174,1.03
4.258672,-0.3122,0.9591,0.1972,1.03
4.275569,-0.312,0.9384,0.2025,1.01
4.293618,-0.3034,0.9572,0.2045,1.02
4.334161,-0.3525,1.0486,0.2062,1.13
4.345909,-0.3538,1.0461,0.2138,1.12
4.359342,-0.3669,1.0293,0.1969,1.11
4.376855,-0.3921,1.0002,0.2177,1.1
4.393768,-0.4092,0.998,0.2081,1.1
4.427394,-0.4212,0.9596,0.1871,1.06
4.451133,-0.3728,0.932,0.2678,1.04
4.461946,-0.3496,0.8871,0.1898,0.97
4.477011,-0.3579,0.8294,0.1727,0.92
4.51066,-0.3029,0.847,0.2116,0.92
4.52667,-0.2289,0.8284,0.1217,0.87
4.550294,-0.3594,0.8775,0.0603,0.95
4.56207,-0.5514,0.9237,0.02,1.08
4.576628,-0.7432,0.9306,-0.0081,1.19
4.610894,-1.0764,1.02,0.6083,1.6
4.627135,-0.9828,0.8101,0.291,1.31
4.661655,-0.5929,0.5245,0.2807,0.84
4.669133,-0.5331,0.5438,0.267,0.81
4.693367,-0.4525,0.7041,0.3154,0.89
4.710167,-0.5619,0.7745,0.343,1.02
4.734564,-0.5245,0.7014,0.5971,1.06
4.747245,-0.4827,0.6042,0.6386,1
4.777422,-0.6208,0.4187,0.3,0.81
4.794965,-0.5751,0.4505,0.3007,0.79
4.810949,-0.449,0.5668,0.4239,0.84
4.834737,-0.5179,0.7432,0.5653,1.07
4.852245,-0.6369,0.7906,0.6867,1.23
4.8783,-0.5898,0.5653,0.5905,1.01
4.894808,-0.462,0.4527,0.5636,0.86
4.911468,-0.4253,0.4077,0.6015,0.84
4.935867,-0.5648,0.429,0.644,0.96
4.95435,-0.6997,0.3965,0.6445,1.03
4.978458,-0.6179,0.3987,0.6848,1
4.994704,-0.5964,0.4195,0.663,0.99
5.012955,-0.6447,0.4207,0.5861,0.97
5.029429,-0.5951,0.4371,0.6242,0.97
5.054283,-0.45,0.5333,0.7278,1.01
5.07871,-0.5551,0.4625,0.7063,1.01
5.095166,-0.5507,0.4823,0.6904,1.01
5.112776,-0.547,0.4762,0.7366,1.03
5.128753,-0.5702,0.4813,0.7588,1.06
5.170691,-0.5707,0.4432,0.7779,1.06
5.170918,-0.5707,0.4432,0.7779,1.06
5.19582,-0.5272,0.4148,0.761,1.01
5.212716,-0.5243,0.3943,0.7334,0.98
5.236496,-0.4964,0.4603,0.6999,0.97
5.255393,-0.5167,0.513,0.7258,1.03
5.279087,-0.3877,0.4288,0.9044,1.07
5.296856,-0.3613,0.3176,0.89,1.01
5.313672,-0.4261,0.2328,0.9059,1.03
5.331809,-0.363,0.1864,0.9267,1.01
5.354715,-0.2912,0.1837,1.0515,1.11
5.379584,-0.3679,0.0757,0.9682,1.04
5.396603,-0.3855,0.0139,0.9951,1.07
5.413547,-0.3027,-0.0569,1.0642,1.11
5.437881,-0.1979,-0.0821,1.1497,1.17
5.452904,-0.2326,-0.0645,1.1521,1.18
5.479816,-0.184,-0.1625,1.1988,1.22
5.496985,-0.0349,-0.1634,1.1873,1.2
5.514026,0.0789,-0.1605,0.9948,1.01
5.554593,0.1534,-0.2624,0.7625,0.82
5.554909,0.1534,-0.2624,0.7625,0.82
5.580608,0.1683,-0.1652,0.9836,1.01
5.597075,0.248,-0.0931,1.1319,1.16
5.614877,0.4275,-0.0318,1.1922,1.27
5.672741,0.395,-0.084,0.9403,1.02
5.673311,0.395,-0.0911,0.9472,1.03
5.689644,0.3393,-0.1837,0.9609,1.04
5.697899,0.301,-0.2328,0.9408,1.01
5.714451,0.2438,-0.2888,0.9166,0.99
5.736764,0.3012,-0.2194,0.8424,0.92
5.76425,0.3701,-0.0936,0.8592,0.94
5.781008,0.4332,-0.0498,0.8194,0.93
5.798268,0.494,-0.0313,0.8876,1.02
5.814905,0.4583,-0.055,0.9154,1.03
5.839039,0.3557,-0.1046,0.9518,1.02
5.86439,0.3283,-0.2292,0.9247,1.01
5.881936,0.4129,-0.3266,1.0559,1.18
5.898901,0.4476,-0.4161,1.1294,1.28
5.915923,0.4163,-0.4752,1.0576,1.23
5.956131,0.2145,-0.1422,1.0268,1.06
5.96749,0.161,-0.0779,1.0708,1.09
5.982567,0.1197,-0.0674,1.0146,1.02
5.998444,0.138,-0.12,0.9235,0.94
6.040219,0.2382,-0.269,1.0168,1.08
6.040761,0.2382,-0.269,1.0168,1.08
6.058702,0.2785,-0.2988,0.9257,1.01
6.082313,0.4209,-0.1454,0.9413,1.04
6.098876,0.3535,-0.2103,0.7989,0.9
6.131906,0.2788,-0.0513,0.6054,0.67
6.172428,-0.569,0.0237,0.9144,1.08
6.17267,-0.569,0.0237,0.9144,1.08
6.19193,-0.517,0.0002,0.7234,0.89
6.20037,-0.3503,0.044,0.7131,0.8
6.237711,-0.1024,0.0816,0.9938,1
6.250879,-0.0779,0.0176,0.9601,0.96
6.26614,0.0181,-0.0132,0.943,0.94
6.282842,0.159,0.0186,0.8822,0.9
6.300099,0.235,0.0669,1.019,1.05
6.34147,0.4874,0.0291,0.8121,0.95
6.341777,0.4874,0.0291,0.8121,0.95
6.366389,0.3379,0.0765,1.0117,1.07
6.383768,0.12,0.0985,1.0996,1.11
6.400024,-0.0774,0.0772,1.105,1.11
6.441625,-0.2091,-0.1666,1.1744,1.2
6.441987,-0.2091,-0.1666,1.1744,1.2
6.466303,-0.0652,-0.3073,1.0869,1.13
6.484443,0.033,-0.3318,1.1043,1.15
6.50112,0.0606,-0.2912,1.1263,1.16
6.540579,0.1165,-0.2099,1.1807,1.2
6.553037,0.1366,-0.1588,1.2286,1.25
6.567514,0.0711,-0.0858,1.1844,1.19
6.584185,-0.0291,-0.0203,1.1226,1.12
6.617844,-0.1857,-0.0574,0.986,1
6.633917,0.0396,-0.0479,0.8543,0.86
6.672581,0.4473,-0.0122,0.6982,0.83
6.672995,0.4571,-0.0073,0.6963,0.83
6.692202,0.281,-0.052,0.7845,0.83
6.717647,0.0457,-0.1253,0.8201,0.83
6.734146,-0.1312,-0.3589,0.7508,0.84
6.757628,0.0183,-0.5626,0.8739,1.04
6.768152,0.149,-0.5868,0.8575,1.05
6.784684,0.323,-0.6748,0.9223,1.19
6.81788,0.2687,-0.3476,1.0622,1.15
6.835581,0.2314,-0.1686,1.0955,1.13
6.859373,0.2558,-0.0374,1.0627,1.09
6.87068,0.2216,-0.0362,1.0276,1.05
6.885198,0.1744,-0.1356,0.9665,0.99
6.918645,0.1231,-0.3232,0.8003,0.87
6.943103,0.043,-0.2187,0.7681,0.8
6.959048,0.0193,-0.13,0.7664,0.78
6.969301,0.0428,-0.0718,0.8011,0.81
7.002078,0.0369,-0.0491,0.9731,0.98
7.019051,0.0606,-0.0125,1.0078,1.01
7.044178,-0.001,0.0914,1.2081,1.21
7.064293,-0.0657,0.044,1.1277,1.13
7.077725,-0.1507,-0.0892,0.9819,1
7.102092,-0.1219,-0.1422,1.0642,1.08
7.119603,-0.1009,-0.1485,1.0266,1.04
7.136665,-0.0435,-0.0897,1.0097,1.01
7.159883,0.0469,-0.066,0.9237,0.93
7.176161,0.0694,-0.0921,0.9364,0.94
7.187212,0.0967,-0.1011,0.9914,1
7.220114,0.1488,-0.1598,1.0034,1.03
7.236461,0.1808,-0.1656,1.0456,1.07
7.261039,0.1559,-0.1913,1.0227,1.05
7.27269,0.1107,-0.1986,1.0234,1.05
7.304566,0.0398,-0.205,0.9806,1
7.320526,0.0127,-0.1972,0.9205,0.94
7.345046,0.055,-0.1429,0.9249,0.94
7.358852,0.0662,-0.1417,0.932,0.95
7.371803,0.0875,-0.1542,0.9381,0.95
7.404434,0.1124,-0.2018,0.9733,1
7.4204,0.109,-0.2167,0.9809,1.01
7.445826,0.0887,-0.2189,0.9584,0.99
7.457575,0.0743,-0.2113,0.9484,0.97
7.488171,0.0665,-0.1962,0.955,0.98
7.503951,0.0862,-0.1652,0.9672,0.98
7.521075,0.0687,-0.1473,0.9667,0.98
7.54533,0.053,-0.1608,0.9941,1.01
7.566423,0.0374,-0.1952,0.997,1.02
7.580281,0.0425,-0.1805,0.9799,1
7.603765,0.1104,-0.1119,0.9887,1
7.621676,0.1156,-0.1087,0.998,1.01
7.638571,0.1156,-0.1226,0.9784,0.99
7.661277,0.0696,-0.1608,0.9623,0.98
7.675126,0.055,-0.1676,0.9758,0.99
7.704465,0.0694,-0.1837,0.9799,1
7.721876,0.0755,-0.1786,0.9777,1
7.739118,0.0733,-0.1754,0.9765,0.99
7.762975,0.0767,-0.1722,0.9865,1
7.775928,0.0901,-0.1747,0.9853,1
7.805696,0.0821,-0.1717,0.9789,1
7.822112,0.085,-0.1686,0.9946,1.01
7.84679,0.0963,-0.1637,0.9824,1
7.859622,0.0928,-0.1573,0.9689,0.99
7.88875,0.0369,-0.148,0.9745,0.99
7.905742,0.0496,-0.1383,0.9692,0.98
7.922806,0.0442,-0.1339,0.9501,0.96
7.94689,0.053,-0.13,0.956,0.97
7.958189,0.0474,-0.138,0.9623,0.97
7.989921,0.044,-0.1546,0.9797,0.99
8.005652,0.0481,-0.1576,0.9941,1.01
8.023418,0.043,-0.149,0.9616,0.97
8.0572,0.0665,-0.1385,0.985,1
8.076147,0.0506,-0.1356,0.9831,0.99
8.08953,0.0393,-0.1241,1.0017,1.01
8.105874,0.0242,-0.1219,0.9684,0.98
8.123516,0.0347,-0.1182,0.9665,0.97
8.140215,0.052,-0.1229,0.9843,0.99
8.165186,0.0562,-0.1405,0.965,0.98
8.189786,0.0528,-0.1451,0.9836,1
8.2064,0.0447,-0.1522,0.9784,0.99
8.22346,0.0474,-0.1517,0.9738,0.99
8.24675,0.0479,-0.1542,0.9692,0.98
8.263313,0.0542,-0.1556,0.9716,0.99
8.289802,0.0559,-0.1512,0.985,1
8.307149,0.0537,-0.1473,0.9731,0.99
8.323924,0.0581,-0.1483,0.9687,0.98
8.346955,0.0594,-0.1454,0.9787,0.99
8.364711,0.0586,-0.141,0.9721,0.98
8.390005,0.0496,-0.1383,0.9804,0.99
8.407676,0.0564,-0.141,0.9797,0.99
8.424088,0.0564,-0.1363,0.9904,1
8.449069,0.0518,-0.1346,0.9894,1
8.4743,0.0379,-0.1373,0.9826,0.99
8.490868,0.0371,-0.1427,0.9738,0.98
8.510098,0.0288,-0.1476,0.9748,0.99
8.525479,0.03,-0.1517,0.9738,0.99
8.561012,0.0349,-0.1566,0.9731,0.99
8.57727,0.0384,-0.1566,0.9726,0.99
8.590963,0.0381,-0.1544,0.9716,0.98
8.607612,0.0354,-0.15,0.9704,0.98
8.641611,0.0481,-0.152,0.9706,0.98
8.664832,0.0508,-0.1527,0.978,0.99
8.675963,0.0484,-0.151,0.9787,0.99
8.691514,0.0506,-0.1495,0.9828,1
8.708235,0.0511,-0.1505,0.9789,0.99
8.749233,0.052,-0.1498,0.9655,0.98
8.749576,0.052,-0.1498,0.9655,0.98
8.775652,0.0501,-0.1424,0.9784,0.99
8.792292,0.0476,-0.1444,0.9787,0.99
8.809202,0.0425,-0.1493,0.9767,0.99
8.850045,0.031,-0.161,0.9753,0.99
8.850661,0.033,-0.1588,0.975,0.99
8.875498,0.0462,-0.1512,0.9682,0.98
8.892172,0.0354,-0.1493,1.0012,1.01
8.909305,0.0459,-0.1527,0.987,1
8.96645,0.0425,-0.1422,0.9809,0.99
8.966679,0.0425,-0.1422,0.9809,0.99
8.984664,0.0425,-0.1461,0.9714,0.98
8.993159,0.041,-0.148,0.9767,0.99
9.009386,0.0388,-0.1529,0.9824,0.99
9.050554,0.0388,-0.152,0.9748,0.99
9.050811,0.0388,-0.152,0.9748,0.99
9.076122,0.0398,-0.152,0.9733,0.99
9.093397,0.0447,-0.152,0.9738,0.99
9.113835,0.0415,-0.1539,0.9623,0.98
9.154412,0.0428,-0.1502,0.9833,1
9.154752,0.0428,-0.1502,0.9833,1
9.173737,0.0428,-0.1502,0.9784,0.99
9.193281,0.0379,-0.1488,0.975,0.99
9.227608,0.0401,-0.1437,0.978,0.99
9.243826,0.0371,-0.1463,0.9782,0.99
9.267872,0.0435,-0.149,0.9794,0.99
9.287531,0.045,-0.1449,0.9723,0.98
9.294068,0.0454,-0.1466,0.9728,0.98
9.327942,0.0369,-0.148,0.9784,0.99
9.344726,0.0357,-0.1527,0.9745,0.99
9.369242,0.0371,-0.1502,0.9743,0.99
9.384014,0.0408,-0.1515,0.975,0.99
9.394503,0.0418,-0.1498,0.9794,0.99
9.428166,0.0428,-0.1459,0.9777,0.99
9.4447,0.0415,-0.1463,0.9748,0.99
9.469022,0.041,-0.1429,0.9745,0.99
9.490002,0.045,-0.1454,0.9704,0.98
9.50073,0.0476,-0.1451,0.9731,0.98
9.527695,0.0469,-0.1463,0.9831,1
9.544968,0.0452,-0.149,0.9758,0.99
9.56851,0.0459,-0.1446,0.9782,0.99
9.58395,0.0418,-0.1444,0.9758,0.99
9.595018,0.0435,-0.1446,0.978,0.99
9.628816,0.0366,-0.1493,0.9699,0.98
9.645717,0.0406,-0.1454,0.9753,0.99
9.66912,0.045,-0.1461,0.9765,0.99
9.681281,0.0388,-0.1478,0.9684,0.98
9.695524,0.0413,-0.1476,0.9775,0.99
9.729367,0.0445,-0.1434,0.9797,0.99
9.752785,0.0327,-0.1522,0.9831,1
9.764989,0.0457,-0.1434,0.9868,1
9.778922,0.0469,-0.1539,0.9362,0.95
9.795965,0.0359,-0.1473,0.9802,0.99
9.8294,0.0362,-0.1502,0.9682,0.98
9.846763,0.0388,-0.1375,0.9755,0.99
9.87029,0.0467,-0.1375,0.9875,1
9.882519,0.0498,-0.14,0.9753,0.99
9.913169,0.0376,-0.1437,0.9748,0.99
9.929287,0.0396,-0.1471,0.978,0.99
9.965135,0.0469,-0.1478,0.977,0.99
9.965368,0.0469,-0.1478,0.977,0.99
9.988724,0.0423,-0.1532,0.9736,0.99
10.013272,0.0447,-0.15,0.967,0.98
10.029687,0.0445,-0.1459,0.9697,0.98
10.052508,0.0445,-0.1417,0.9701,0.98
10.069572,0.0462,-0.1417,0.9831,0.99
10.079696,0.0511,-0.1419,0.9748,0.99
