time,gFx,gFy,gFz,TgF
1.380801,-0.0628,1.0053,0.1234,1.01
1.398068,-0.0147,1.0183,0.1808,1.03
1.434496,-0.0506,0.9985,0.0862,1
1.456695,-0.0611,1.0075,0.1138,1.02
1.465778,-0.0638,1.0039,0.117,1.01
1.481726,-0.0818,0.9951,0.1185,1.01
1.515282,-0.088,0.9719,0.1608,0.99
1.532267,-0.0467,0.9726,0.2397,1
1.552252,-0.0501,0.9772,0.1823,1
1.573553,-0.0838,0.9848,0.1141,0.99
1.586142,-0.076,0.9936,0.1258,1
1.614939,-0.0726,1.0141,0.1622,1.03
1.635696,-0.066,1.0134,0.1461,1.03
1.656178,-0.0506,1.0058,0.1493,1.02
1.664924,-0.0523,0.9936,0.1586,1.01
1.682998,-0.0657,0.9838,0.1676,1
1.716305,-0.0706,0.9797,0.138,0.99
1.733044,-0.0657,0.9784,0.182,1
1.752833,-0.0621,0.9736,0.151,0.99
1.772062,-0.0643,0.9914,0.1234,1
1.78469,-0.0674,1.0109,0.1466,1.02
1.816786,-0.0887,0.9902,0.1527,1.01
1.832814,-0.054,0.999,0.1671,1.01
1.852863,-0.0557,1.0009,0.13,1.01
1.873002,-0.0933,0.9982,0.1485,1.01
1.88261,-0.1073,0.999,0.15,1.02
1.916484,-0.0393,0.9806,0.1524,0.99
1.936534,-0.0354,0.9711,0.162,0.99
1.959069,-0.0547,0.9933,0.1461,1.01
1.966389,-0.0647,0.9951,0.1407,1.01
1.983096,-0.073,0.9965,0.1527,1.01
2.016431,-0.0704,0.9902,0.1634,1.01
2.03718,-0.042,0.9946,0.1463,1.01
2.054954,-0.0337,0.996,0.1454,1.01
2.066985,-0.055,0.9938,0.1512,1.01
2.083872,-0.0474,0.9885,0.1564,1
2.124565,-0.0491,0.9907,0.1593,1
2.142557,-0.053,0.9999,0.1578,1.01
2.150289,-0.0569,0.999,0.1595,1.01
2.166622,-0.0437,0.997,0.1759,1.01
2.200863,-0.0572,0.9936,0.1622,1.01
2.218124,-0.0752,0.9789,0.1595,0.99
2.234911,-0.0657,0.9868,0.1652,1
2.254313,-0.0469,0.9872,0.1757,1
2.279624,-0.0618,0.9875,0.1747,1
2.291259,-0.0555,0.9848,0.1871,1
2.31769,-0.0677,0.988,0.1405,1
2.334538,-0.0713,0.9885,0.1456,1
2.353997,-0.0293,0.9958,0.1683,1.01
2.370832,-0.0459,0.9797,0.159,0.99
2.400919,-0.0809,0.9877,0.1752,1.01
2.418259,-0.0623,0.9826,0.162,1
2.435962,-0.0479,0.9941,0.1781,1.01
2.45453,-0.0445,1.0017,0.1647,1.02
2.474597,-0.0555,0.9958,0.159,1.01
2.502051,-0.0643,0.9797,0.1681,1
2.518793,-0.0616,0.9846,0.1612,1
2.538692,-0.0657,0.9907,0.1549,1
2.558316,-0.0572,0.9995,0.1669,1.01
2.568811,-0.053,0.9997,0.1593,1.01
2.602409,-0.0552,0.9892,0.1598,1
2.619167,-0.0645,0.986,0.1642,1
2.639305,-0.0601,0.9887,0.1656,1
2.6594,-0.0513,0.9887,0.1593,1
2.669918,-0.0547,0.9858,0.1568,1
2.702133,-0.0557,0.9831,0.1642,1
2.720171,-0.0523,0.986,0.1581,1
2.736748,-0.052,0.9914,0.1617,1.01
2.75659,-0.0542,0.9985,0.1598,1.01
2.776466,-0.0608,0.998,0.1664,1.01
2.802338,-0.0586,0.9958,0.1564,1.01
2.820139,-0.0508,0.9916,0.1581,1.01
2.836339,-0.0457,0.9875,0.1578,1
2.856694,-0.0523,0.9885,0.1647,1
2.875267,-0.063,0.986,0.1715,1
2.902727,-0.0559,0.9894,0.1695,1.01
2.919423,-0.0601,0.9892,0.1402,1
2.938568,-0.0594,0.9924,0.1691,1.01
2.955561,-0.044,0.9806,0.16,0.99
2.986493,-0.0723,0.9836,0.1656,1
3.003095,-0.0716,0.9897,0.1639,1.01
3.019741,-0.0652,0.9848,0.1483,1
3.040147,-0.0481,0.9924,0.1605,1.01
3.058627,-0.0498,1.0007,0.1788,1.02
3.087634,-0.0684,0.9877,0.1615,1
3.103858,-0.0682,0.9726,0.1559,0.99
3.121632,-0.0555,0.9743,0.1534,0.99
3.140174,-0.0586,0.9858,0.1637,1
3.156351,-0.041,1.0002,0.1669,1.01
3.178142,-0.0616,1.0058,0.1476,1.02
3.204226,-0.055,0.9946,0.1625,1.01
3.221065,-0.0569,0.997,0.1622,1.01
3.240927,-0.0562,0.9919,0.1664,1.01
3.256151,-0.0577,0.9924,0.16,1.01
3.28727,-0.0591,0.9838,0.1571,1
3.304176,-0.0555,0.9853,0.1566,1
3.321042,-0.0589,0.9894,0.1561,1
3.33919,-0.0535,0.9933,0.1512,1.01
3.356635,-0.0535,0.9899,0.151,1
3.387413,-0.0586,0.9919,0.1544,1.01
3.405362,-0.0562,0.9914,0.159,1.01
3.421443,-0.0601,0.9926,0.1586,1.01
3.437946,-0.0498,0.9931,0.1483,1.01
3.457515,-0.0547,0.9946,0.1561,1.01
3.488074,-0.0542,0.9936,0.1693,1.01
3.505174,-0.0606,0.9858,0.1297,1
3.521527,-0.064,0.9899,0.1605,1
3.541001,-0.0362,0.9951,0.1507,1.01
3.571276,-0.0601,0.9904,0.1393,1
3.588337,-0.0669,0.9931,0.1473,1.01
3.605672,-0.053,0.986,0.1471,1
3.621858,-0.0425,0.9965,0.1603,1.01
3.641333,-0.0447,1.0065,0.1581,1.02
3.672302,-0.0572,0.9921,0.1441,1
3.689396,-0.053,0.9843,0.1397,1
3.706175,-0.0589,0.9784,0.1378,0.99
3.723519,-0.066,0.9838,0.1485,1
3.739982,-0.0621,0.996,0.1625,1.01
3.76031,-0.0555,1.007,0.1388,1.02
3.780771,-0.0481,1.0034,0.1461,1.02
3.805911,-0.0586,0.9894,0.1568,1
3.8236,-0.0596,0.9904,0.1593,1
3.840096,-0.054,0.9946,0.1498,1.01
3.863687,-0.053,0.9933,0.1473,1.01
3.88846,-0.0528,0.9924,0.149,1
3.905943,-0.0555,0.9902,0.1498,1
3.924483,-0.052,0.9919,0.1466,1
3.960471,-0.0584,0.9912,0.1444,1
3.984024,-0.053,0.9855,0.1463,1
3.990122,-0.0545,0.9841,0.1456,1
4.024317,-0.0589,0.9955,0.1407,1.01
4.041008,-0.0643,0.9929,0.149,1.01
4.061128,-0.0674,0.9926,0.1561,1.01
4.083023,-0.0555,0.9958,0.1603,1.01
4.094064,-0.0596,0.9958,0.1378,1.01
4.127162,-0.0376,0.9987,0.1776,1.02
4.149404,-0.0508,0.9828,0.1402,0.99
4.15801,-0.0547,0.9819,0.1234,0.99
4.175342,-0.0645,0.9953,0.1419,1.01
4.190895,-0.0589,1.0024,0.1483,1.02
4.227671,-0.0574,1.0002,0.1551,1.01
4.244341,-0.0687,0.9919,0.1385,1
4.258013,-0.0638,0.9853,0.1371,1
4.274429,-0.0611,0.9848,0.1383,1
4.308335,-0.0562,0.9882,0.1437,1
4.325552,-0.052,0.9916,0.1395,1
4.342089,-0.0572,1.0051,0.1476,1.02
4.362106,-0.0728,0.9973,0.1307,1.01
4.378644,-0.065,0.997,0.1505,1.01
4.408728,-0.052,0.9907,0.1505,1
4.425427,-0.0533,0.9975,0.15,1.01
4.443191,-0.0564,0.999,0.1449,1.01
4.462193,-0.0647,0.9958,0.1419,1.01
4.482354,-0.0584,0.9926,0.1422,1
4.499525,-0.0523,0.9946,0.1385,1.01
4.525877,-0.0599,0.9941,0.1395,1.01
4.54282,-0.0623,0.9929,0.1368,1
4.562383,-0.0569,0.9946,0.1434,1.01
4.581092,-0.0508,0.9936,0.1422,1.01
4.609711,-0.063,0.9982,0.138,1.01
4.626209,-0.0603,0.9946,0.1385,1.01
4.646114,-0.0552,0.9958,0.1419,1.01
4.66635,-0.0542,0.9973,0.1524,1.01
4.678596,-0.0574,1.0029,0.1473,1.02
4.710449,-0.0525,1.0034,0.1041,1.01
4.727091,-0.0684,0.9933,0.106,1
4.746693,-0.0406,0.9828,0.1322,0.99
4.767848,-0.0515,0.9616,0.1041,0.97
4.793375,-0.064,0.9631,0.1178,0.97
4.809757,-0.0581,0.9582,0.1007,0.97
4.82697,-0.0537,0.9452,0.0884,0.95
4.847207,-0.0464,0.9491,0.0757,0.95
4.866248,-0.0467,0.9489,0.0633,0.95
4.894211,-0.0269,0.9477,0.0633,0.95
4.910321,-0.0371,0.9394,0.0528,0.94
4.927943,-0.0699,0.9205,0.045,0.92
4.943849,-0.0992,0.9223,0.0555,0.93
4.963657,-0.073,0.9218,0.0472,0.93
4.982854,-0.063,0.8861,0.0552,0.89
5.011417,-0.0498,0.8182,0.0425,0.82
5.027923,-0.0545,0.7715,0,0.77
5.044015,-0.0542,0.7407,-0.0467,0.74
5.064412,-0.0129,0.7244,-0.0217,0.72
5.084665,0.0469,0.696,-0.0423,0.7
5.111472,-0.0594,0.6499,-0.1588,0.67
5.128157,-0.1312,0.6567,-0.1962,0.7
5.148888,-0.0916,0.6894,-0.119,0.71
5.172524,-0.0015,0.7674,-0.1204,0.78
5.194425,-0.0134,0.8878,-0.2145,0.91
5.21106,-0.0252,0.9569,-0.267,0.99
5.228364,-0.0279,0.9831,-0.2409,1.01
5.248088,-0.0257,1.018,-0.2118,1.04
5.278027,-0.0667,1.0295,-0.2783,1.07
5.295241,-0.0562,1.0349,-0.3247,1.09
5.311597,-0.0801,1.0564,-0.3235,1.11
5.329106,-0.088,1.0576,-0.2897,1.1
5.365336,-0.1683,0.9201,-0.3198,0.99
5.386022,-0.1278,0.8876,-0.3244,0.95
5.398595,-0.0804,0.8578,-0.3789,0.94
5.412119,-0.032,0.8668,-0.3711,0.94
5.429003,0.0269,0.8929,-0.3804,0.97
5.449259,0.0618,0.9814,-0.3574,1.05
5.469383,0.0083,1.0363,-0.3723,1.1
5.495663,-0.0884,1.0425,-0.4197,1.13
5.512172,-0.0982,1.0442,-0.4114,1.13
5.529741,-0.0381,1.0659,-0.3836,1.13
5.570232,-0.0708,0.9701,-0.428,1.06
5.582632,-0.1097,0.9144,-0.482,1.04
5.595736,-0.064,0.9208,-0.452,1.03
5.613573,0.0445,1.0219,-0.4451,1.12
5.649661,-0.0938,1.0899,-0.4737,1.19
5.670649,-0.1331,1.0232,-0.5199,1.16
5.681613,-0.0784,0.9936,-0.506,1.12
5.696673,0.0054,0.9438,-0.4972,1.07
5.713444,0.0406,0.9643,-0.5233,1.1
5.750174,0.0068,1.0784,-0.4205,1.16
5.770017,-0.0931,1.0547,-0.3525,1.12
5.77984,-0.1055,1.0718,-0.2558,1.11
5.799131,-0.01,1.1834,-0.0975,1.19
5.814177,0.01,1.2726,-0.1361,1.28
5.850894,-0.2069,1.5587,-0.0232,1.57
5.873889,-0.2697,1.5091,0.0408,1.53
5.880235,-0.2507,1.4653,0.0662,1.49
5.897664,-0.1493,1.3107,0.1532,1.33
5.930807,-0.1451,1.1126,0.098,1.13
5.948322,-0.1204,1.1045,0.183,1.13
5.96759,-0.0699,1.1209,0.2548,1.15
5.987578,-0.0738,1.0195,0.214,1.04
5.997805,-0.0757,0.9662,0.1942,0.99
6.031274,-0.031,0.8182,0.2033,0.84
6.049136,0.0259,0.7935,0.2482,0.83
6.072416,-0.0012,0.7686,0.2377,0.8
6.095594,-0.0435,0.7771,0.1507,0.79
6.101717,-0.0669,0.7845,0.1241,0.8
6.131886,-0.0164,0.9511,0.1871,0.97
6.151604,0.0105,1.0583,0.2863,1.1
6.171408,-0.0503,1.0659,0.2306,1.09
6.181854,-0.084,1.0598,0.2099,1.08
6.215414,-0.1002,1.0649,0.15,1.08
6.233484,-0.0574,1.0955,0.1996,1.11
6.248827,-0.0391,1.1079,0.2624,1.14
6.268573,-0.0772,1.0632,0.2414,1.09
6.286433,-0.1114,1.0271,0.2079,1.05
6.315937,-0.0638,0.9775,0.163,0.99
6.332185,-0.0462,0.9953,0.191,1.01
6.352513,-0.0459,0.9863,0.172,1
6.369524,-0.0625,0.9726,0.151,0.99
6.398994,-0.0638,0.9689,0.1874,0.99
6.415738,-0.0662,0.9621,0.2033,0.99
6.433619,-0.0945,0.9242,0.1735,0.95
6.450255,-0.1195,0.8824,0.1182,0.9
6.469638,-0.0728,0.8761,0.0772,0.88
6.489965,-0.0105,0.9203,0.0745,0.92
6.515937,0.0855,1.0056,0.1292,1.02
6.533858,0.0511,1.05,0.1322,1.06
6.549473,-0.0266,1.0737,0.1207,1.08
6.569801,-0.055,1.0784,0.117,1.09
6.589331,-0.0533,1.0515,0.1258,1.06
6.61615,-0.0616,1.0146,0.0941,1.02
6.633615,-0.0474,1.0146,0.1256,1.02
6.650766,-0.0623,1.008,0.1173,1.02
6.675696,-0.0716,0.996,0.1361,1.01
6.697588,-0.0672,0.9804,0.1634,1
6.716161,-0.0611,0.9596,0.152,0.97
6.735903,-0.0557,0.9489,0.1422,0.96
6.754062,-0.0506,0.956,0.1251,0.97
6.771559,-0.0501,0.9745,0.1134,0.98
6.800323,-0.0266,1.0061,0.1094,1.01
6.817427,-0.022,1.0129,0.1087,1.02
6.833846,-0.02,1.0136,0.1065,1.02
6.854654,-0.0283,0.9909,0.0923,1
6.873404,-0.0144,0.999,0.0955,1
6.901362,-0.0169,1.0073,0.0997,1.01
6.917439,-0.0139,1.0107,0.1126,1.02
6.934205,-0.0193,1.0078,0.1068,1.01
6.955404,-0.0283,1.0058,0.0977,1.01
6.975002,-0.0354,1.0109,0.0936,1.02
7.001622,-0.0491,0.9968,0.0897,1
7.018033,-0.0518,1.0014,0.1002,1.01
7.035006,-0.0454,1.0083,0.1126,1.02
7.051558,-0.0435,1.0039,0.1138,1.01
7.090652,-0.0567,0.9987,0.1156,1.01
7.101699,-0.0503,0.9977,0.117,1.01
7.118036,-0.0217,0.9951,0.1258,1
7.135472,-0.0176,1.0078,0.1163,1.01
7.172521,-0.0608,1.0188,0.1124,1.03
7.192471,-0.0518,1.021,0.1192,1.03
7.201541,-0.0479,1.017,0.1209,1.03
7.219512,-0.0376,1.0051,0.1204,1.01
7.235473,-0.0423,0.9872,0.1104,0.99
7.255743,-0.045,0.9868,0.1102,0.99
7.277728,-0.0513,0.996,0.141,1.01
7.302089,-0.0672,0.9814,0.1126,0.99
7.318948,-0.0569,0.9819,0.1112,0.99
7.335695,-0.0501,0.9758,0.1268,0.99
7.356738,-0.0442,0.9816,0.1244,0.99
7.385371,-0.0623,0.9975,0.1129,1.01
7.403048,-0.0555,1.0063,0.129,1.02
7.419529,-0.0396,1.0185,0.1327,1.03
7.456473,-0.0677,1.0063,0.1168,1.02
7.475143,-0.045,0.9921,0.1266,1
7.486819,-0.0369,0.9843,0.1261,0.99
7.502905,-0.0652,0.978,0.127,0.99
7.52006,-0.0757,0.9775,0.1209,0.99
7.553631,-0.0281,0.9723,0.1112,0.98
7.573988,0.0594,1.0002,0.1036,1.01
7.591899,0.0696,1.0034,0.0958,1.01
7.604332,0.0056,1.0075,0.1148,1.01
7.619694,-0.0603,1.0183,0.1224,1.03
7.654006,0.0535,1.0092,0.1385,1.02
7.674276,0.0589,0.9858,0.1014,0.99
7.693044,0.0242,0.9738,0.1036,0.98
7.703171,0.012,0.9826,0.1124,0.99
7.721005,-0.023,0.9948,0.1244,1
7.757542,-0.0103,1.0048,0.1038,1.01
7.776928,0.052,1.0012,0.1011,1.01
7.787348,0.063,0.9999,0.1002,1.01
7.80412,0.0459,0.9982,0.0982,1
7.821181,0.009,0.9946,0.1004,1
7.85826,-0.0489,1.0117,0.1126,1.02
7.878164,-0.0528,0.9933,0.1375,1
7.888322,-0.045,0.9953,0.1273,1
7.904829,0.023,0.9931,0.1253,1
7.93807,0.0647,0.9933,0.1024,1
7.955276,0.1344,1.0012,0.1038,1.02
7.974941,0.0325,0.9777,0.0833,0.98
7.995182,0.0909,0.9797,0.0967,0.99
8.00529,0.0904,0.9841,0.1126,0.99
8.038831,0.0144,1.0012,0.1195,1.01
8.055738,0.0315,0.9816,0.0997,0.99
8.075736,0.0745,1.0021,0.0972,1.01
8.096594,0.0381,1.0188,0.1173,1.03
8.105319,0.034,1.0185,0.1168,1.03
8.138701,0.0635,0.9894,0.1051,1
8.155744,0.0941,0.9965,0.1178,1.01
8.175921,0.086,1.0046,0.1261,1.02
8.194528,0.0818,1.0004,0.1248,1.01
8.20737,0.1109,1.0112,0.1109,1.02
8.239124,0.0728,0.9797,0.1087,0.99
8.256653,0.0838,0.996,0.1119,1.01
8.275312,0.0774,1.0034,0.119,1.01
8.299076,0.0484,0.9909,0.1236,1
8.322197,0.1158,1.0078,0.1273,1.02
8.33892,0.0674,0.9836,0.1229,0.99
8.358618,0.0149,0.9697,0.096,0.97
8.372443,0.0875,0.9987,0.1051,1.01
8.389228,0.0564,0.9836,0.097,0.99
8.423335,0.1214,1.0102,0.1065,1.02
8.439528,0.097,1.0014,0.0823,1.01
8.459162,0.0906,0.9887,0.0823,1
8.477348,0.0887,0.9926,0.1041,1
8.489567,0.0901,0.9953,0.1097,1.01
8.523441,0.0816,0.9943,0.0989,1
8.540697,0.0938,0.9921,0.1041,1
8.560333,0.0921,0.9897,0.1011,1
8.579905,0.1085,0.9973,0.1046,1.01
8.590116,0.1075,0.9975,0.1119,1.01
8.623624,0.0889,0.999,0.1121,1.01
8.641067,0.0933,0.9938,0.1143,1
8.657584,0.086,0.986,0.095,0.99
8.677347,0.0877,0.9936,0.1124,1
8.698925,0.0796,0.9907,0.0994,1
8.724314,0.0716,0.9933,0.1126,1
8.741535,0.0704,0.9936,0.1065,1
8.757647,0.0589,0.9963,0.1024,1
8.777344,0.0574,1.0068,0.1246,1.02
8.795135,0.0733,1.0102,0.1143,1.02
8.82404,0.0814,1.0048,0.0821,1.01
8.841467,0.085,1.0043,0.0928,1.01
8.869285,0.0777,0.997,0.0909,1
8.883542,0.0701,0.9992,0.0933,1.01
8.89553,0.0662,0.9987,0.0941,1.01
8.925136,0.0569,0.9968,0.0953,1
8.941887,0.0596,0.9929,0.0911,1
8.962295,0.0667,0.9955,0.0938,1
8.977529,0.073,0.9936,0.1009,1
9.008072,0.0801,0.9951,0.1068,1
9.025528,0.0704,0.9982,0.0936,1.01
9.042719,0.063,0.9951,0.0926,1
9.062361,0.0555,1.0036,0.1046,1.01
9.078869,0.0579,1.0046,0.1033,1.01
9.109389,0.0701,1.0014,0.0916,1.01
9.125162,0.0716,1.0002,0.0904,1.01
9.142178,0.065,0.9936,0.0945,1
9.162726,0.066,0.9933,0.0916,1
9.181498,0.0601,0.9946,0.0955,1
9.209237,0.0437,1.0004,0.0845,1
9.225657,0.03,1.0073,0.0884,1.01
9.243656,0.0452,1.0058,0.1009,1.01
9.261167,0.0667,0.9992,0.106,1.01
9.287568,0.0643,0.9973,0.1026,1
9.29984,0.055,0.9975,0.0987,1
9.326058,0.0498,1.0039,0.0943,1.01
9.343042,0.0496,1.0085,0.0926,1.01
9.36311,0.0594,1.0024,0.0919,1.01
9.393151,0.0586,0.9975,0.1031,1
9.409437,0.0577,1.0058,0.1107,1.01
9.427649,0.043,0.9985,0.0784,1
9.443397,0.0384,0.9933,0.0911,1
9.463468,0.0577,0.9875,0.0877,0.99
9.493032,0.0493,0.9902,0.1011,1
9.510768,0.0371,1.0002,0.1051,1.01
9.52719,0.0493,1.0021,0.1021,1.01
9.54388,0.0635,1.0136,0.1097,1.02
9.563648,0.0572,1.0166,0.096,1.02
9.593722,0.0398,1.0083,0.0843,1.01
9.610924,0.0435,1.0048,0.0867,1.01
9.627196,0.0503,0.9955,0.1002,1
9.644739,0.0503,0.9929,0.1029,1
9.664665,0.0452,0.9897,0.1041,1
9.69404,0.0528,0.9963,0.1033,1
9.711261,0.0581,0.9914,0.084,1
9.727516,0.0603,0.9943,0.098,1
9.744885,0.0552,0.9931,0.1004,1
9.78139,0.0435,1.0019,0.0972,1.01
9.799207,0.032,0.9968,0.0975,1
9.811268,0.0366,0.9938,0.1016,1
9.827518,0.0476,0.998,0.1004,1
9.845369,0.054,1.0007,0.1036,1.01
9.881567,0.0481,1.0014,0.1009,1.01
9.900716,0.0489,1.01,0.0928,1.02
9.91114,0.0537,1.007,0.0933,1.01
9.928985,0.0545,1.0053,0.0987,1.01
9.945391,0.0523,1.0009,0.0977,1.01
9.983023,0.0459,0.9953,0.109,1
9.995149,0.0491,0.9933,0.1141,1
10.011881,0.055,0.9916,0.1131,1
10.029856,0.0535,0.9929,0.1007,1
10.045765,0.0508,0.9982,0.098,1
10.084709,0.0398,0.9955,0.0997,1
10.095865,0.043,0.9968,0.1014,1
10.112754,0.0489,0.9999,0.1065,1.01
10.129104,0.0496,1.0024,0.1151,1.01
10.146761,0.0498,1.0029,0.108,1.01
10.182821,0.0611,0.9987,0.0833,1
10.200745,0.0652,0.9951,0.1026,1
10.21287,0.0535,0.9941,0.1026,1
10.22986,0.0384,0.9899,0.1124,1
10.267703,0.0589,1.0053,0.0911,1.01
10.287445,0.0572,1.0175,0.1092,1.02
10.302602,0.042,1.009,0.1031,1.02
10.315851,0.0354,1.0019,0.0948,1.01
10.329565,0.042,0.9907,0.0923,1
10.36417,0.0562,0.9863,0.1043,0.99
10.382003,0.0506,0.9968,0.106,1
10.39953,0.0508,0.997,0.0914,1
10.413153,0.0472,1.0043,0.1029,1.01
10.447655,0.0476,0.9946,0.084,1
10.463372,0.0569,1.0065,0.097,1.01
10.483948,0.0623,1.0144,0.1055,1.02
10.503259,0.0525,1.0083,0.107,1.02
10.513023,0.0513,1.0007,0.1073,1.01
10.548032,0.0491,0.9929,0.0921,1
