time,gFx,gFy,gFz,TgF
1.365542,-0.0704,1.0009,0.1505,1.01
1.387223,-0.0767,1.0043,0.1556,1.02
1.417603,-0.0523,1.0007,0.1336,1.01
1.431496,-0.0325,1.0073,0.1327,1.02
1.448678,-0.0459,1.0048,0.1373,1.02
1.468407,-0.0574,0.9919,0.1605,1.01
1.499237,-0.0498,0.9782,0.1598,0.99
1.519644,-0.0415,0.9819,0.1485,0.99
1.535244,-0.0259,0.9833,0.1446,0.99
1.549919,-0.0208,0.9897,0.1324,1
1.583638,-0.0237,0.9924,0.1397,1
1.599381,-0.0261,0.9924,0.1671,1.01
1.622265,-0.0249,0.9877,0.1397,1
1.639419,-0.0122,0.9804,0.1244,0.99
1.649524,-0.01,0.9799,0.1292,0.99
1.68354,-0.0137,0.9836,0.1581,1
1.700366,-0.0076,0.9919,0.1505,1
1.722838,-0.0217,1.0105,0.1351,1.02
1.737641,-0.0398,1.0156,0.1361,1.03
1.749844,-0.0533,1.0131,0.1378,1.02
1.783951,-0.0745,1.0122,0.1358,1.02
1.801241,-0.0752,1.01,0.1385,1.02
1.818359,-0.0628,1.0002,0.1236,1.01
1.839025,-0.0474,0.9828,0.1153,0.99
1.858098,-0.0603,0.9797,0.1156,0.99
1.883616,-0.0762,0.9868,0.1165,1
1.901927,-0.0936,1.0073,0.1168,1.02
1.923392,-0.0579,1.018,0.0955,1.02
1.935793,-0.0472,1.0065,0.0704,1.01
1.95098,-0.0662,1.0251,0.085,1.03
1.984205,-0.0818,1.0007,0.0972,1.01
2.001653,-0.0748,0.9794,0.064,0.98
2.024275,-0.0848,0.9887,0.0752,1
2.042129,-0.0801,0.9836,0.0936,0.99
2.068088,-0.0735,0.9853,0.109,0.99
2.08545,-0.0784,0.9919,0.1011,1
2.102027,-0.0821,0.9892,0.1065,1
2.123346,-0.0608,0.9958,0.1119,1
2.142116,-0.0623,1.0007,0.0999,1.01
2.153022,-0.076,1.0048,0.1051,1.01
2.185606,-0.0945,1.0024,0.1143,1.01
2.201726,-0.077,0.9982,0.096,1.01
2.223594,-0.0745,1.0173,0.0882,1.02
2.239027,-0.0853,1.0212,0.1048,1.03
2.269364,-0.1073,1.0092,0.0928,1.02
2.284869,-0.1146,1.0105,0.0904,1.02
2.302334,-0.1212,0.9943,0.0936,1.01
2.320204,-0.1192,0.9965,0.0911,1.01
2.340215,-0.1131,0.9841,0.0953,1
2.369401,-0.1024,0.9987,0.1004,1.01
2.385436,-0.1026,1.0068,0.0945,1.02
2.402864,-0.1092,1.0119,0.0872,1.02
2.419527,-0.1073,1.008,0.0901,1.02
2.442548,-0.0882,0.9958,0.0845,1
2.469395,-0.0904,0.9828,0.0804,0.99
2.486567,-0.0997,0.9831,0.0972,0.99
2.503619,-0.1024,0.9843,0.1038,1
2.519365,-0.0872,0.967,0.0784,0.97
2.540414,-0.0992,0.9894,0.0733,1
2.569118,-0.0833,1.0012,0.1119,1.01
2.586412,-0.0752,0.9955,0.0862,1
2.603018,-0.0799,1.0056,0.0862,1.01
2.632027,-0.1121,1.0197,0.0987,1.03
2.652454,-0.0945,1.0046,0.1253,1.02
2.670012,-0.0836,0.9929,0.1065,1
2.686876,-0.088,0.9912,0.0933,1
2.703513,-0.0882,0.9973,0.106,1.01
2.723609,-0.0887,0.9968,0.0926,1
2.753561,-0.0889,0.9938,0.0811,1
2.770807,-0.0904,0.9936,0.0887,1
2.787643,-0.0838,0.996,0.0762,1
2.804771,-0.0804,1.0004,0.0618,1.01
2.826672,-0.0811,1.0122,0.0784,1.02
2.854416,-0.073,1.017,0.0972,1.02
2.872353,-0.0594,1.0097,0.0853,1.02
2.8869,-0.0545,1.0139,0.0809,1.02
2.904866,-0.0518,1.0114,0.0796,1.02
2.942787,-0.054,0.9953,0.0831,1
2.955076,-0.0567,0.9975,0.0801,1
2.971018,-0.0596,0.9963,0.0814,1
2.987449,-0.054,0.9943,0.0909,1
3.021139,-0.0376,0.9968,0.0875,1
3.044947,-0.0305,1.0009,0.0875,1.01
3.058298,-0.0425,1.0053,0.0884,1.01
3.072267,-0.0545,1.0058,0.0921,1.01
3.088633,-0.0511,1.01,0.1077,1.02
3.122099,-0.0371,0.9902,0.0628,0.99
3.141136,-0.0581,1.0112,0.1175,1.02
3.154374,-0.0445,0.9987,0.0901,1
3.172188,-0.052,0.9963,0.0945,1
3.189812,-0.0513,0.9926,0.0853,1
3.226285,-0.0623,1.0007,0.0892,1.01
3.237991,-0.0684,0.997,0.1026,1
3.255478,-0.0704,1.0021,0.1026,1.01
3.272852,-0.0772,1.0114,0.0989,1.02
3.305303,-0.0762,1.0009,0.1073,1.01
3.324521,-0.0738,0.9965,0.0977,1
3.343366,-0.0748,0.9894,0.0933,1
3.357348,-0.0801,0.9951,0.1094,1
3.372609,-0.0767,0.9977,0.1119,1.01
3.40684,-0.0845,1.0017,0.0906,1.01
3.422939,-0.0875,1.0017,0.1043,1.01
3.454562,-0.0845,0.9921,0.1053,1
3.462502,-0.086,0.9929,0.1021,1
3.473223,-0.0858,0.9921,0.0987,1
3.507453,-0.0826,0.9963,0.0977,1
3.524177,-0.0858,0.9936,0.1038,1
3.545275,-0.086,0.9904,0.1036,1
3.558126,-0.0833,0.9958,0.1036,1
3.57455,-0.088,0.9958,0.1043,1.01
3.608168,-0.0838,1.0029,0.0938,1.01
3.624829,-0.0855,1.0024,0.1033,1.01
3.644828,-0.0884,0.997,0.1082,1.01
3.65998,-0.0941,0.9933,0.1138,1
3.674722,-0.0985,0.9936,0.1182,1.01
3.708425,-0.0828,0.9797,0.076,0.99
3.724192,-0.1029,1.0056,0.0897,1.01
3.746582,-0.0889,1.0061,0.1075,1.02
3.760396,-0.1016,1.0012,0.1119,1.01
3.790698,-0.0997,0.9987,0.0826,1.01
3.807332,-0.1104,1.0029,0.0814,1.01
3.82905,-0.087,0.9916,0.1099,1
3.845228,-0.084,0.9975,0.1187,1.01
3.857048,-0.0882,1.0034,0.1016,1.01
3.890966,-0.0994,0.989,0.0945,1
3.90922,-0.0985,0.9929,0.0872,1
3.925044,-0.0897,0.9951,0.0977,1
3.947193,-0.0845,0.9975,0.1029,1.01
3.96278,-0.0875,1.0004,0.1082,1.01
3.99137,-0.0919,1.007,0.0941,1.02
4.008867,-0.0936,1.0061,0.1073,1.02
4.025242,-0.0904,1.0083,0.1153,1.02
4.048149,-0.0845,0.9995,0.1141,1.01
4.064753,-0.084,0.9968,0.1073,1.01
4.09161,-0.0804,0.9894,0.0999,1
4.110537,-0.0826,0.9951,0.1029,1
4.126096,-0.0821,0.9926,0.1041,1
4.148887,-0.0867,0.9973,0.0982,1.01
4.162323,-0.0901,0.9977,0.0963,1.01
4.192167,-0.0931,1.0019,0.1019,1.01
4.209429,-0.0882,1.0043,0.1016,1.01
4.227974,-0.0894,0.9999,0.1031,1.01
4.242314,-0.0914,0.9929,0.1014,1
4.259475,-0.0889,0.9929,0.0972,1
4.29325,-0.0877,1.0019,0.1224,1.01
4.309778,-0.0752,0.9802,0.0899,0.99
4.330931,-0.0931,1.0026,0.0919,1.01
4.346259,-0.0889,0.997,0.1146,1.01
4.376459,-0.0884,0.9914,0.0774,1
4.393403,-0.0875,0.999,0.0831,1.01
4.409579,-0.1048,1.0046,0.0965,1.01
4.433206,-0.088,0.9924,0.1214,1
4.446258,-0.0845,0.9965,0.1121,1.01
4.482182,-0.0994,0.9963,0.1075,1.01
4.493113,-0.1026,0.9975,0.1007,1.01
4.510526,-0.0994,1.0017,0.0914,1.01
4.531369,-0.0867,0.9941,0.1046,1
4.545806,-0.0867,0.9877,0.0987,1
4.577166,-0.0921,0.9968,0.1007,1.01
4.59377,-0.0943,1.0019,0.0875,1.01
4.610813,-0.0894,1.0036,0.096,1.01
4.627009,-0.0923,1.0009,0.1002,1.01
4.645368,-0.0936,0.9938,0.1046,1
4.676612,-0.0901,0.9946,0.0989,1
4.694596,-0.0855,0.999,0.1024,1.01
4.710591,-0.0855,0.9999,0.1051,1.01
4.72621,-0.0892,0.9975,0.1007,1.01
4.764079,-0.0906,0.9948,0.1055,1
4.776603,-0.0826,0.9955,0.1048,1
4.793243,-0.0804,0.9975,0.1048,1.01
4.810965,-0.0826,1.0017,0.1031,1.01
4.830773,-0.0897,0.9987,0.0989,1.01
4.8611,-0.0889,0.9975,0.1016,1.01
4.878177,-0.085,0.9973,0.1031,1.01
4.894735,-0.0826,0.9963,0.1134,1.01
4.911502,-0.0889,0.9975,0.1185,1.01
4.939381,-0.0806,0.9828,0.0765,0.99
4.961426,-0.0906,1.0051,0.127,1.02
4.979295,-0.0814,1.0017,0.1219,1.01
4.994785,-0.0833,0.9885,0.0887,1
5.011565,-0.0884,0.9929,0.0745,1
5.032715,-0.096,1.0046,0.1048,1.01
5.061458,-0.084,0.9902,0.1207,1
5.079872,-0.0858,0.9982,0.0916,1.01
5.095688,-0.0872,1.0017,0.0926,1.01
5.113037,-0.0989,1.0007,0.1053,1.01
5.150253,-0.087,0.9929,0.0985,1
5.163418,-0.0826,0.9926,0.1026,1
5.178098,-0.0892,0.9948,0.0923,1
5.194972,-0.0911,1.0004,0.0997,1.01
5.212403,-0.0977,0.9999,0.0831,1.01
5.251571,-0.0843,1.0041,0.1073,1.01
5.264006,-0.084,0.9951,0.1041,1
5.278136,-0.088,0.9977,0.0994,1.01
5.295659,-0.0963,0.9953,0.097,1
5.312847,-0.0967,0.9936,0.0989,1
5.345773,-0.0882,1.0017,0.0963,1.01
5.36218,-0.0845,0.9977,0.1014,1.01
5.378762,-0.0877,0.999,0.097,1.01
5.397325,-0.0931,1.0031,0.0999,1.01
5.433964,-0.0941,0.9946,0.0977,1
5.445524,-0.095,0.9931,0.0919,1
5.462453,-0.0867,0.9924,0.0933,1
5.480231,-0.0884,1.0009,0.0909,1.01
5.495843,-0.095,1.0048,0.088,1.01
5.529817,-0.1065,0.998,0.0926,1.01
5.549961,-0.0987,0.9924,0.1004,1
5.566195,-0.098,0.9929,0.1002,1
5.580783,-0.0884,0.9789,0.0706,0.99
5.597423,-0.1063,0.9968,0.0474,1
5.631384,-0.0899,1.0085,0.0972,1.02
5.652921,-0.0887,0.9982,0.0696,1
5.666093,-0.0914,1.0053,0.0765,1.01
5.68082,-0.1094,1.0124,0.0867,1.02
5.714954,-0.0853,0.9899,0.116,1
5.734368,-0.0906,0.9999,0.0821,1.01
5.747523,-0.097,1.0051,0.0882,1.01
5.764455,-0.1068,1.0009,0.0975,1.01
5.782261,-0.0989,0.9987,0.0858,1.01
5.815708,-0.0806,0.9882,0.0994,1
5.837667,-0.0899,1.0012,0.1011,1.01
5.850535,-0.088,1.0002,0.0948,1.01
5.864194,-0.0941,1.0053,0.0887,1.01
5.898848,-0.0919,1.0048,0.1051,1.01
5.915625,-0.0843,0.9965,0.1036,1.01
5.937664,-0.0831,0.9931,0.097,1
5.950557,-0.084,0.9938,0.0933,1
5.96468,-0.0831,0.9948,0.0916,1
5.998671,-0.0921,0.9987,0.1033,1.01
6.015331,-0.0923,0.9958,0.1019,1.01
6.036279,-0.0875,0.9946,0.098,1
6.049272,-0.0894,0.9973,0.0977,1.01
6.065258,-0.0916,0.9999,0.1007,1.01
6.098784,-0.0975,1.0026,0.1097,1.01
6.116384,-0.0928,0.9973,0.1026,1.01
6.133416,-0.0926,0.9938,0.1004,1
6.156251,-0.0887,0.9931,0.0994,1
6.172716,-0.0877,0.9963,0.1009,1.01
6.199228,-0.0894,0.9977,0.108,1.01
6.21649,-0.088,0.9992,0.1165,1.01
6.232978,-0.0906,1.0014,0.1148,1.01
6.257495,-0.0833,0.9875,0.0726,0.99
6.270627,-0.0965,1.0041,0.1092,1.01
6.300472,-0.0818,1.0034,0.1007,1.01
6.319213,-0.0794,0.9885,0.1024,1
6.3378,-0.0882,1.0019,0.0989,1.01
6.351322,-0.0963,1.0075,0.095,1.02
6.382208,-0.0831,0.9977,0.1261,1.01
6.400152,-0.0938,0.9987,0.1075,1.01
6.417006,-0.0904,0.9943,0.1126,1
6.437922,-0.0901,0.9941,0.1094,1
6.451217,-0.096,1.0019,0.0999,1.01
6.484465,-0.0853,0.9919,0.1116,1
6.500474,-0.0906,0.9938,0.1131,1
6.518204,-0.0867,0.9907,0.1073,1
6.534365,-0.0892,0.9963,0.0989,1.01
6.555537,-0.0931,0.9987,0.1055,1.01
6.57253,-0.0848,0.9992,0.1214,1.01
6.600316,-0.0923,0.9995,0.1104,1.01
6.618406,-0.0926,0.9926,0.106,1
6.636058,-0.0906,0.9894,0.107,1
6.654371,-0.0897,0.9943,0.1055,1
6.684186,-0.0892,0.999,0.1092,1.01
6.701022,-0.0958,0.9995,0.1077,1.01
6.718307,-0.0967,0.9997,0.107,1.01
6.736031,-0.0906,0.9975,0.106,1.01
6.75647,-0.0884,1.0004,0.1114,1.01
6.785159,-0.096,0.9965,0.1029,1.01
6.802463,-0.0965,0.9975,0.1021,1.01
6.818396,-0.0931,0.9943,0.1026,1
6.834895,-0.0906,0.9938,0.1043,1
6.858584,-0.098,0.9995,0.1051,1.01
6.889595,-0.0943,0.9977,0.1129,1.01
6.907284,-0.0818,0.9882,0.0792,0.99
6.918563,-0.0967,0.9992,0.0792,1.01
6.938437,-0.0882,0.9938,0.1087,1
6.968692,-0.0884,0.9882,0.1011,1
6.985457,-0.0862,0.997,0.0826,1
7.002223,-0.1002,1.0068,0.0945,1.02
7.018852,-0.0975,0.999,0.1029,1.01
7.041068,-0.0897,1.0012,0.1207,1.01
7.070147,-0.0975,1.0029,0.0938,1.01
7.085462,-0.0987,0.9943,0.1007,1
7.103391,-0.0963,0.9963,0.0892,1
7.118748,-0.0963,0.9899,0.0994,1
7.13974,-0.088,0.9919,0.0904,1
7.169511,-0.0906,1.0053,0.1146,1.02
7.186059,-0.1016,1.008,0.0904,1.02
7.202315,-0.0975,1.0021,0.0838,1.01
7.220251,-0.097,1.0002,0.1055,1.01
7.237385,-0.087,0.9907,0.1146,1
7.258626,-0.086,0.988,0.095,1
7.286587,-0.0967,0.997,0.0982,1.01
7.302762,-0.095,0.999,0.097,1.01
7.320636,-0.0931,0.996,0.0919,1
7.338358,-0.0862,0.9968,0.1007,1.01
7.358801,-0.0892,0.9985,0.1024,1.01
7.387071,-0.0965,0.9999,0.096,1.01
7.404204,-0.0953,0.9995,0.0985,1.01
7.420534,-0.095,1.0007,0.0989,1.01
7.441673,-0.0936,0.999,0.0994,1.01
7.470993,-0.0985,0.996,0.0904,1
7.488234,-0.1002,0.9921,0.0889,1
7.503617,-0.0972,0.9943,0.0928,1
7.520935,-0.0958,0.9975,0.1046,1.01
7.542123,-0.0889,1.0024,0.107,1.01
7.570878,-0.0838,0.9877,0.0594,0.99
7.588257,-0.1077,1.0065,0.1004,1.02
7.604183,-0.0919,1.0048,0.1244,1.02
7.621162,-0.0894,0.9953,0.0972,1
7.642499,-0.0884,0.9924,0.0645,1
7.670653,-0.0997,1.0029,0.0928,1.01
7.689764,-0.0919,1.0036,0.1153,1.01
7.705768,-0.095,1.0024,0.1004,1.01
7.722697,-0.0941,1.0021,0.0826,1.01
7.762027,-0.0977,0.996,0.0804,1
7.774207,-0.0926,0.9936,0.0855,1
7.792515,-0.086,0.9943,0.098,1
7.804668,-0.0906,0.9951,0.0919,1
7.839413,-0.095,0.9968,0.0872,1.01
7.859533,-0.0904,1.0061,0.088,1.01
7.871891,-0.0889,1.0068,0.0985,1.02
7.8889,-0.0899,0.999,0.1007,1.01
7.906272,-0.0948,0.9963,0.0941,1.01
7.939999,-0.0945,0.9951,0.0911,1
7.961375,-0.0919,0.9948,0.0926,1
7.972778,-0.095,0.9965,0.0928,1.01
7.989031,-0.0931,0.9997,0.0999,1.01
8.006732,-0.0933,0.999,0.0997,1.01
8.044051,-0.0911,0.9968,0.087,1
8.059251,-0.0923,1.0009,0.0987,1.01
8.072463,-0.097,1.0007,0.1009,1.01
8.089922,-0.0931,0.9982,0.098,1.01
8.106394,-0.0936,0.9977,0.0972,1.01
8.144029,-0.0955,0.9987,0.0892,1.01
8.158066,-0.0963,0.9999,0.0928,1.01
8.172761,-0.0955,0.9975,0.0945,1.01
8.189832,-0.0926,0.9977,0.0901,1.01
8.211714,-0.0965,1.0004,0.1073,1.01
8.245939,-0.0889,0.9902,0.0533,1
8.259004,-0.1016,1.0065,0.1038,1.02
8.27334,-0.095,1.0026,0.1207,1.01
8.290632,-0.0843,1.0024,0.0938,1.01
8.324924,-0.0958,1.0041,0.0862,1.01
8.34649,-0.1051,1.0048,0.0975,1.01
8.360735,-0.0972,1.0019,0.1082,1.01
8.373445,-0.0965,0.9997,0.0994,1.01
8.3921,-0.0967,0.9995,0.0814,1.01
8.425024,-0.1016,0.998,0.0875,1.01
8.446758,-0.0945,0.9904,0.0828,1
8.464731,-0.0884,0.9909,0.0943,1
8.482154,-0.0892,0.996,0.0792,1
8.492664,-0.0938,0.998,0.087,1.01
8.524797,-0.097,1.0024,0.0882,1.01
8.543407,-0.0911,0.9992,0.0985,1.01
8.559844,-0.0897,1.0004,0.107,1.01
8.57384,-0.096,0.9992,0.1146,1.01
8.608246,-0.0992,0.9973,0.1019,1.01
8.624609,-0.1004,0.9946,0.1068,1.01
8.645085,-0.096,0.9987,0.1082,1.01
8.659034,-0.096,1.0017,0.1046,1.01
8.67487,-0.0941,1.0004,0.1048,1.01
8.708647,-0.0972,0.9975,0.1011,1.01
8.725047,-0.0992,0.9963,0.1046,1.01
8.746686,-0.0958,0.9968,0.1116,1.01
8.759651,-0.0931,0.9955,0.1099,1.01
8.792423,-0.0967,0.9892,0.1024,1
8.809501,-0.0965,0.9968,0.1046,1.01
8.827049,-0.1024,0.9938,0.1007,1
8.843706,-0.0994,0.9872,0.0992,1
8.863437,-0.0906,0.9943,0.1085,1
8.893007,-0.107,0.9999,0.1236,1.01
8.909652,-0.1031,0.9899,0.1014,1
8.926345,-0.1073,1.0002,0.0831,1.01
8.943819,-0.096,1.0021,0.1393,1.02
8.963844,-0.0919,0.9921,0.1109,1
8.992541,-0.0999,0.9936,0.1038,1
9.010623,-0.1041,1.0012,0.1075,1.01
9.028023,-0.1029,0.9953,0.1165,1.01
9.043414,-0.0904,0.9904,0.129,1
9.075494,-0.1009,0.9941,0.1134,1.01
9.082462,-0.1024,0.9912,0.1178,1
9.110404,-0.0985,0.9946,0.1141,1.01
9.12569,-0.0941,0.9951,0.116,1.01
9.145504,-0.0938,0.9995,0.1202,1.01
9.176065,-0.0985,0.9897,0.1234,1
9.193329,-0.0945,1.0009,0.1068,1.01
9.210052,-0.0967,0.996,0.1141,1.01
9.226696,-0.097,0.9963,0.1261,1.01
9.248113,-0.0997,0.9914,0.1209,1
9.276653,-0.0943,0.9948,0.1173,1.01
9.294156,-0.0965,0.9933,0.118,1
9.310016,-0.0943,0.9916,0.1156,1
9.328225,-0.0928,0.9924,0.1165,1
9.36791,-0.0967,0.9938,0.1138,1.01
9.368721,-0.0967,0.9938,0.1138,1.01
9.394012,-0.0982,0.9941,0.117,1.01
9.410843,-0.1004,0.9975,0.1141,1.01
9.428035,-0.1014,0.997,0.1134,1.01
9.465221,-0.0975,0.9938,0.1065,1
9.480415,-0.0967,0.9963,0.108,1.01
9.494232,-0.0958,0.9965,0.1085,1.01
9.511638,-0.0941,0.9958,0.1134,1.01
9.550886,-0.097,0.9921,0.1077,1
9.564787,-0.0985,0.9855,0.0843,0.99
9.578015,-0.1036,0.9985,0.1055,1.01
9.595634,-0.0855,0.988,0.1143,1
9.612333,-0.0941,0.9965,0.1097,1.01
9.64887,-0.0926,1.0048,0.1087,1.01
9.664859,-0.1004,1.0068,0.1075,1.02
9.677958,-0.1002,1.0002,0.1116,1.01
9.69492,-0.0887,0.9955,0.1231,1.01
9.712724,-0.0933,0.9987,0.1075,1.01
9.746423,-0.0938,0.9921,0.1112,1
9.768303,-0.0933,0.9919,0.0992,1
9.78,-0.0916,0.9897,0.1065,1
9.796149,-0.0901,0.9899,0.1046,1
9.829089,-0.0977,0.9958,0.1029,1.01
9.84786,-0.0992,1.0012,0.096,1.01
9.868147,-0.0906,1.007,0.1112,1.02
9.882899,-0.0906,0.9997,0.1239,1.01
9.895914,-0.0926,0.9936,0.1187,1
9.930606,-0.0958,0.9951,0.1053,1.01
9.947937,-0.0977,0.9963,0.1065,1.01
9.967812,-0.097,0.9973,0.1053,1.01
9.982136,-0.096,0.9955,0.1087,1.01
9.996459,-0.0919,0.998,0.1129,1.01
10.030194,-0.1004,0.9916,0.1104,1
10.048184,-0.1033,0.9941,0.1085,1.01
10.069668,-0.1029,0.9929,0.1141,1
10.081845,-0.1031,0.9948,0.1116,1.01
10.096429,-0.0989,0.9975,0.1073,1.01
