time,gFx,gFy,gFz,TgF
5.79015,-0.1378,1.1292,0.2304,1.16
5.809942,-0.0923,1.2079,0.2866,1.24
5.841082,-0.0384,1.3053,0.2494,1.33
5.857432,-0.0818,1.3471,0.2143,1.37
5.873776,0.0105,1.3217,0.1639,1.33
5.890847,0.0682,1.1839,0.1004,1.19
5.910714,-0.0386,0.9626,0.1366,0.97
5.941001,-0.0054,0.7627,0.0266,0.76
5.957622,0.0173,0.7935,0.0296,0.79
5.974113,0.0577,0.9037,0.1258,0.91
5.991323,0.0987,1.0556,0.216,1.08
6.011044,0.0164,1.1223,0.119,1.13
6.041363,-0.1031,1.0305,0.0418,1.04
6.057528,-0.0784,0.9259,0.0938,0.93
6.074574,-0.0618,0.8389,0.1143,0.85
6.094826,-0.0884,0.7671,0.108,0.78
6.109021,-0.0936,0.7625,0.1038,0.78
6.141832,-0.0305,0.794,0.1695,0.81
6.158118,0.0064,0.8165,0.1673,0.83
6.175614,0.0271,0.8773,0.1698,0.89
6.191584,0.0171,0.9249,0.1642,0.94
6.212011,-0.0027,0.9701,0.2177,0.99
6.241275,-0.0205,0.9447,0.1947,0.96
6.259986,-0.0349,0.9325,0.2504,0.97
6.275267,-0.0376,0.9381,0.2489,0.97
6.291687,-0.0501,0.9538,0.2257,0.98
6.311295,-0.0601,0.987,0.2099,1.01
6.342537,-0.0374,1.0544,0.1781,1.07
6.358674,-0.0489,1.0999,0.1847,1.12
6.375362,-0.0283,1.1629,0.1962,1.18
6.395776,0.012,1.2301,0.1886,1.24
6.425486,-0.0992,1.1954,0.247,1.22
6.442974,-0.1996,1.2579,0.2873,1.31
6.459807,-0.1058,1.31,0.3205,1.35
6.475992,0.0054,1.2543,0.1478,1.26
6.495895,-0.0252,1.0559,0.0508,1.06
6.525929,-0.1324,0.7879,0.0022,0.8
6.543475,-0.2123,0.6667,0.0584,0.7
6.559506,-0.1732,0.7407,0.236,0.8
6.576809,-0.0723,0.9098,0.289,0.96
6.595995,-0.0337,1.0835,0.1366,1.09
6.626709,-0.0506,1.2235,0.0083,1.22
6.644523,-0.0894,1.0422,0.0337,1.05
6.65984,-0.1029,0.8871,0.1329,0.9
6.67725,-0.0804,0.7376,0.1959,0.77
6.714293,-0.0144,0.7686,0.1888,0.79
6.727416,-0.0489,0.8087,0.1793,0.83
6.743575,-0.1136,0.8668,0.1661,0.89
6.76022,-0.1415,0.8973,0.1891,0.93
6.777618,-0.119,0.9176,0.2365,0.96
6.796915,-0.0733,0.9284,0.2714,0.97
6.827393,-0.0975,0.9408,0.2524,0.98
6.844248,-0.1226,0.9403,0.2377,0.98
6.861144,-0.1341,0.9513,0.2519,0.99
6.877677,-0.1048,0.9711,0.2108,1
6.897685,-0.0716,1.0322,0.1935,1.05
6.927305,-0.1297,1.0984,0.3003,1.15
6.944749,-0.1016,1.1675,0.2446,1.2
6.961629,-0.0564,1.1688,0.2546,1.2
6.977782,-0.0481,1.1328,0.2333,1.16
6.997553,-0.1102,1.147,0.2355,1.18
7.02778,0.0012,1.3044,0.2389,1.33
7.045401,0.17,1.2843,0.02,1.3
7.062055,0.0657,1.1409,-0.041,1.14
7.078839,0.0002,0.9313,0.0325,0.93
7.111941,0.0257,0.7691,0.1439,0.78
7.128281,0.0958,0.8763,0.2538,0.92
7.145213,0.1727,1.0344,0.3066,1.09
7.162056,0.097,1.1126,0.205,1.14
7.179337,-0.052,1.1209,0.119,1.13
7.21525,-0.1483,0.8878,0.1065,0.91
7.228949,-0.1143,0.8153,0.1424,0.84
7.245667,-0.0574,0.773,0.1732,0.79
7.262121,-0.0027,0.7429,0.1764,0.76
7.295395,0.0406,0.742,0.1752,0.76
7.315349,-0.0188,0.7945,0.2162,0.82
7.329488,-0.0288,0.8499,0.1842,0.87
7.34561,0.0017,0.9088,0.1566,0.92
7.363163,0.052,0.9623,0.227,0.99
7.395296,0.0281,0.9411,0.1903,0.96
7.414494,-0.0115,0.9374,0.2189,0.96
7.429589,-0.0257,0.9442,0.2565,0.98
7.445599,-0.0073,0.965,0.2761,1
7.462662,0.0327,0.9929,0.2358,1.02
7.498395,-0.0814,1.041,0.1937,1.06
7.512657,-0.0814,1.0837,0.1761,1.1
7.52932,-0.0095,1.1644,0.2267,1.19
7.546258,0.0393,1.2318,0.2265,1.25
7.563461,0.0547,1.2518,0.2262,1.27
7.598647,-0.107,1.2714,0.2866,1.31
7.613067,-0.073,1.3366,0.291,1.37
7.629496,0.0347,1.3122,0.0574,1.31
7.646607,0.0142,1.1495,0.0344,1.15
7.664493,-0.0469,0.9347,0.1625,0.95
7.699046,-0.0882,0.6611,0.0503,0.67
7.713182,-0.1217,0.6811,0.0647,0.69
7.730618,-0.1065,0.8507,0.2147,0.88
7.74716,-0.0457,1.0056,0.2446,1.04
7.780883,-0.0493,1.1749,0.0203,1.18
7.797431,-0.1495,1.0566,0.0486,1.07
7.816344,-0.0889,0.8998,0.1109,0.91
7.830572,-0.0015,0.8438,0.1412,0.86
7.84729,0.0472,0.816,0.181,0.84
7.880928,0.0154,0.8365,0.1849,0.86
7.897463,-0.054,0.8546,0.1495,0.87
7.916682,-0.0828,0.8797,0.1393,0.89
7.931038,-0.0811,0.8971,0.1275,0.91
7.947376,-0.074,0.9147,0.2174,0.94
7.981088,-0.0291,0.9276,0.2167,0.95
7.997874,-0.0501,0.9362,0.2016,0.96
8.016863,-0.0635,0.9469,0.2404,0.98
8.031113,-0.0674,0.9367,0.2231,0.97
8.047928,-0.0779,0.9416,0.2072,0.97
8.08929,-0.0098,1.0246,0.2546,1.06
8.090559,-0.009,1.029,0.2604,1.06
8.11679,-0.0425,1.1167,0.2582,1.15
8.131292,-0.0657,1.1524,0.28,1.19
8.148884,-0.0625,1.1717,0.2682,1.2
8.182115,-0.0701,1.2465,0.2866,1.28
8.199467,-0.0958,1.2956,0.2692,1.33
8.218673,0.0469,1.2758,0.234,1.3
8.232023,0.0384,1.2052,0.2245,1.23
8.248958,-0.0669,1.0664,0.151,1.08
8.282946,0.0862,0.8859,-0.0266,0.89
8.299647,0.0977,0.74,0.0015,0.75
8.318949,0.0782,0.707,0.1085,0.72
8.33303,0.1681,0.8402,0.1979,0.88
8.349756,0.2477,1.0432,0.257,1.1
8.383474,-0.0335,1.147,0.042,1.15
8.399672,-0.1295,1.0569,0.01,1.06
8.419289,-0.0772,0.9076,0.0489,0.91
8.432839,-0.0159,0.8399,0.0994,0.85
8.450684,0.023,0.762,0.1451,0.78
8.483589,0.0281,0.7317,0.1385,0.75
8.500008,0.012,0.7637,0.1483,0.78
8.519989,0.0107,0.8617,0.1713,0.88
8.53345,0.0213,0.9208,0.1815,0.94
8.566915,-0.0125,0.9836,0.1649,1
8.583659,-0.002,0.9706,0.1527,0.98
8.600316,0.0134,0.9626,0.1163,0.97
8.620636,0.0007,0.9452,0.2033,0.97
8.633833,-0.0327,0.9408,0.2441,0.97
8.667513,-0.0374,1.0031,0.1867,1.02
8.683812,-0.0305,1.0366,0.1867,1.05
8.701058,-0.0594,1.0781,0.1769,1.09
8.720663,-0.0335,1.148,0.2055,1.17
8.734166,-0.0078,1.1851,0.2182,1.21
8.767696,0.0479,1.1458,0.3249,1.19
8.784232,-0.0279,1.1348,0.277,1.17
8.801424,-0.1444,1.1917,0.2409,1.22
8.821084,-0.0406,1.3322,0.1666,1.34
8.834565,0.0068,1.2787,0.0469,1.28
8.867624,-0.1163,0.9259,0.0479,0.93
8.885108,-0.1207,0.7889,0.1202,0.81
8.901814,-0.1588,0.6819,0.1415,0.71
8.921512,-0.1405,0.7696,0.2675,0.83
8.935167,-0.0757,0.8841,0.2853,0.93
8.968107,0.0122,1.1331,0.1138,1.14
8.985853,-0.0457,1.1751,0.054,1.18
9.002088,-0.1217,1.0969,-0.0127,1.1
9.021418,-0.1204,0.9477,0.0376,0.96
9.051755,-0.0406,0.7913,0.2367,0.83
9.068719,-0.0249,0.7649,0.1998,0.79
9.085812,-0.0425,0.7832,0.1842,0.81
9.102135,-0.0843,0.8067,0.2045,0.84
9.121744,-0.1178,0.837,0.2121,0.87
9.136972,-0.1104,0.8626,0.2489,0.9
9.169411,-0.0972,0.8851,0.2971,0.94
9.185955,-0.1239,0.8956,0.2988,0.95
9.205962,-0.138,0.9086,0.2448,0.95
9.219232,-0.1185,0.9442,0.2416,0.98
9.252856,-0.0616,1.0398,0.2494,1.07
9.269808,-0.0831,1.071,0.29,1.11
9.286151,-0.1148,1.1028,0.27,1.14
9.305661,-0.1119,1.1392,0.2333,1.17
9.319489,-0.0875,1.1263,0.2409,1.16
9.353742,-0.1395,1.2242,0.3269,1.27
9.369558,-0.1158,1.3906,0.3535,1.44
9.387184,0.149,1.4917,0.0379,1.5
9.403606,0.2536,1.3483,-0.1234,1.38
9.422978,0.1043,1.0241,-0.0391,1.03
9.453542,-0.1048,0.6894,0.1241,0.71
9.470249,-0.0139,0.7581,0.1673,0.78
9.487418,0.1349,0.9569,0.2729,1
9.503659,0.1229,1.0745,0.2279,1.11
9.523713,-0.0034,1.1543,0.0789,1.16
9.553673,-0.1283,0.9916,0.033,1
9.570765,-0.1195,0.8614,0.1011,0.88
9.587664,-0.0901,0.7864,0.1549,0.81
9.603953,-0.0484,0.7635,0.1735,0.78
9.624003,-0.0049,0.7583,0.1845,0.78
9.654014,0.0525,0.7959,0.1383,0.81
9.670928,0.0122,0.8419,0.1397,0.85
9.687817,-0.0208,0.8917,0.1505,0.9
9.707307,-0.0046,0.9281,0.1703,0.94
9.737747,0.032,0.9201,0.1876,0.94
9.75418,-0.0076,0.9284,0.1752,0.94
9.771394,-0.0457,0.9596,0.2062,0.98
9.788006,-0.0393,0.9872,0.2355,1.02
9.80763,-0.0269,1.018,0.2431,1.05
9.838011,-0.0279,1.028,0.2253,1.05
9.854956,-0.0623,1.0368,0.1827,1.05
9.87184,-0.0545,1.0725,0.1732,1.09
9.888449,-0.0357,1.1155,0.1735,1.13
9.908967,0.0237,1.1646,0.2433,1.19
9.923282,-0.0081,1.1695,0.2143,1.19
9.95543,-0.0977,1.3327,0.2744,1.36
9.971741,0.032,1.3432,0.1881,1.36
9.989277,-0.009,1.1832,0.0105,1.18
10.005751,-0.1058,1.0173,-0.0298,1.02
10.025209,-0.1287,0.8411,0.0833,0.86
10.055689,-0.1703,0.7004,0.0999,0.73
10.072193,-0.0911,0.8548,0.1637,0.88
10.089247,-0.0408,1.0454,0.2238,1.07
10.105533,0.0034,1.1776,0.1468,1.19
10.125983,-0.042,1.1624,0.0296,1.16
10.155396,-0.1581,0.8881,0.0625,0.9
10.172229,-0.1126,0.8113,0.1932,0.84
10.189494,-0.0269,0.7713,0.2387,0.81
10.205705,0.021,0.784,0.2292,0.82
10.226815,-0.0183,0.824,0.2057,0.85
10.255861,-0.1126,0.8942,0.1835,0.92
10.273042,-0.1261,0.9223,0.1888,0.95
10.28957,-0.1068,0.9289,0.2155,0.96
10.309877,-0.096,0.9298,0.2345,0.96
10.339847,-0.0858,0.9291,0.2103,0.96
10.356459,-0.0762,0.9345,0.2125,0.96
10.373661,-0.0765,0.9325,0.2399,0.97
10.390075,-0.1043,0.9381,0.2387,0.97
10.410689,-0.1099,0.9706,0.227,1
10.440026,-0.0897,1.019,0.2301,1.05
10.457623,-0.107,1.0769,0.2665,1.11
10.474222,-0.1063,1.1297,0.2871,1.17
10.490561,-0.0914,1.1644,0.3154,1.21
10.510755,-0.0662,1.1587,0.2617,1.19
10.540358,-0.1143,1.2594,0.2113,1.28
10.557543,0.041,1.3764,0.1901,1.39
10.573822,0.163,1.3288,0.0401,1.34
10.590835,0.0557,1.1607,-0.03,1.16
10.611359,-0.0186,0.913,0.0371,0.91
10.641245,-0.0425,0.7503,0.1143,0.76
10.657804,0.0134,0.8592,0.2497,0.89
10.674517,0.074,1.0173,0.2619,1.05
10.691865,0.0183,1.116,0.1752,1.13
10.727754,-0.1451,1.0591,0.0596,1.07
10.741844,-0.1195,0.9633,0.0601,0.97
10.758457,-0.0877,0.8414,0.0985,0.85
10.774894,-0.0816,0.7661,0.1234,0.78
10.791893,-0.0562,0.7539,0.173,0.78
10.828207,0.0176,0.7705,0.1813,0.79
10.842192,0.0134,0.8013,0.1683,0.82
10.858371,-0.0112,0.8568,0.159,0.87
10.875745,-0.0261,0.9139,0.1896,0.93
10.891879,-0.0164,0.9472,0.2055,0.97
10.925413,-0.0098,0.9523,0.2231,0.98
10.941808,-0.034,0.9359,0.2162,0.96
10.958957,-0.0574,0.9328,0.2279,0.96
10.975564,-0.0555,0.9565,0.2656,0.99
10.992238,-0.0476,0.9877,0.2726,1.03
11.025953,-0.0647,1.0188,0.1703,1.03
11.042262,-0.0611,1.0403,0.1673,1.06
11.059526,-0.032,1.0991,0.2079,1.12
11.076065,-0.0022,1.1543,0.2521,1.18
11.093349,0.0454,1.1724,0.2753,1.21
11.129289,-0.1038,1.0298,0.2116,1.06
