time,gFx,gFy,gFz,TgF
2.720074,-0.0215,0.9726,0.1383,0.98
2.737663,-0.0244,0.9792,0.1422,0.99
2.753616,-0.0264,0.9902,0.1583,1
2.770964,-0.0266,1.0058,0.1578,1.02
2.787176,-0.0183,1.0073,0.1456,1.02
2.806952,-0.0017,1.0017,0.1642,1.02
2.83871,-0.0188,0.9875,0.1598,1
2.853871,-0.0193,0.9848,0.1578,1
2.870969,-0.0159,0.9838,0.159,1
2.887101,-0.0139,0.9811,0.159,0.99
2.920262,-0.0078,0.987,0.159,1
2.937354,-0.0093,0.996,0.1644,1.01
2.954503,-0.0088,0.9992,0.1586,1.01
2.971563,-0.0144,1.0017,0.1595,1.01
2.99087,-0.0156,0.9975,0.1681,1.01
3.020641,-0.0046,0.9921,0.1549,1
3.041393,-0.0144,1.0065,0.1595,1.02
3.054784,-0.0257,1.021,0.162,1.03
3.073153,-0.0413,1.0002,0.1676,1.01
3.109017,-0.0489,0.9777,0.1229,0.99
3.124204,-0.0789,0.9784,0.138,0.99
3.138332,-0.0963,0.9887,0.1578,1.01
3.155573,-0.0823,1.009,0.119,1.02
3.17215,-0.044,1.017,0.0647,1.02
3.205823,-0.0792,0.9899,0.0665,1
3.222555,-0.0589,0.9963,0.0965,1
3.238598,-0.0467,0.9973,0.1075,1
3.255203,-0.0513,1.007,0.0994,1.01
3.292221,-0.0801,1.0158,0.0711,1.02
3.306866,-0.0774,1.0117,0.0796,1.02
3.322365,-0.0696,1.0024,0.0733,1.01
3.341307,-0.0625,1.0017,0.0542,1.01
3.355225,-0.0472,1.0078,0.0493,1.01
3.389333,-0.0403,0.9995,0.0931,1
3.409296,-0.0569,0.9999,0.0906,1.01
3.422423,-0.0579,0.9997,0.1048,1.01
3.439736,-0.0457,0.9882,0.0897,0.99
3.456528,-0.0506,0.9902,0.0911,1
3.490288,-0.042,1.0009,0.0928,1.01
3.510104,-0.0513,0.9936,0.0843,1
3.523172,-0.0601,0.9941,0.0982,1
3.539333,-0.0594,1.0017,0.1131,1.01
3.55662,-0.0489,1.0068,0.1236,1.02
3.593418,-0.0486,1.0083,0.1026,1.01
3.607531,-0.0491,1.0039,0.1087,1.01
3.622932,-0.0454,0.9955,0.1121,1
3.639868,-0.0432,0.9912,0.1073,1
3.657424,-0.0435,0.9912,0.1099,1
3.702633,-0.0276,1.0048,0.1165,1.01
3.707796,-0.0266,1.0036,0.119,1.01
3.723371,-0.034,0.9955,0.1231,1
3.740403,-0.0398,0.9916,0.1187,1
3.757402,-0.0398,0.9907,0.1187,1
3.794751,-0.0349,0.9909,0.1222,1
3.807171,-0.0349,0.9946,0.1241,1
3.82347,-0.042,0.9951,0.1175,1
3.840726,-0.0308,0.9951,0.109,1
3.858128,-0.023,0.9933,0.1092,1
3.895314,-0.0398,0.9936,0.0963,1
3.91201,-0.0359,0.9887,0.0826,0.99
3.929372,-0.0181,0.9723,0.1251,0.98
3.940806,-0.0078,0.9814,0.1344,0.99
3.974968,-0.0115,0.9838,0.1229,0.99
3.992254,-0.0173,1.0036,0.1116,1.01
4.010843,-0.0298,0.9738,0.0943,0.98
4.024083,-0.0203,0.9567,0.0994,0.96
4.04121,-0.0349,0.9601,0.0972,0.97
4.075061,-0.0325,0.9506,0.077,0.95
4.092144,-0.0415,0.9328,0.0708,0.94
4.127679,-0.0283,0.921,0.0669,0.92
4.127946,-0.0283,0.921,0.0669,0.92
4.142789,-0.0186,0.924,0.0567,0.93
4.174792,-0.0183,0.9081,0.0454,0.91
4.194971,-0.0244,0.8927,0.0203,0.89
4.208363,-0.0281,0.8944,0.0261,0.9
4.225086,-0.0022,0.8951,0.002,0.9
4.242886,0.0032,0.8634,0.0711,0.87
4.276489,-0.0264,0.8304,-0.0515,0.83
4.293305,-0.041,0.8431,-0.0557,0.85
4.312714,-0.033,0.8529,-0.0955,0.86
4.324869,-0.0403,0.8626,-0.1116,0.87
4.342993,-0.0628,0.8712,-0.1788,0.89
4.376695,-0.0909,0.9027,-0.2453,0.94
4.393205,-0.0897,0.9508,-0.2526,0.99
4.413278,-0.0792,0.9841,-0.3132,1.04
4.428015,-0.0706,1.0119,-0.3638,1.08
4.460367,-0.0528,1.0725,-0.4163,1.15
4.476772,-0.0476,1.0894,-0.4295,1.17
4.493397,-0.0555,1.0715,-0.4087,1.15
4.513383,-0.0755,1.0217,-0.4434,1.12
4.526915,-0.0784,0.9789,-0.4705,1.09
4.560161,-0.0752,0.9455,-0.3909,1.03
4.577576,-0.0823,0.9186,-0.3767,1
4.594004,-0.0616,0.8856,-0.4004,0.97
4.615155,-0.0586,0.837,-0.4102,0.93
4.628091,-0.055,0.8209,-0.3855,0.91
4.660221,-0.0625,0.8636,-0.3601,0.94
4.67698,-0.052,0.8624,-0.3665,0.94
4.700327,-0.0398,0.8133,-0.4085,0.91
4.716227,-0.0528,0.7825,-0.4029,0.88
4.731192,-0.0572,0.7913,-0.3814,0.88
4.760547,-0.0259,0.8517,-0.3777,0.93
4.777308,-0.0098,0.8536,-0.386,0.94
4.798042,-0.0415,0.8333,-0.407,0.93
4.811099,-0.0322,0.8392,-0.4107,0.93
4.828219,-0.0313,0.8876,-0.4082,0.98
4.860811,-0.0518,0.9203,-0.4051,1.01
4.87764,-0.0738,0.8881,-0.4236,0.99
4.89803,-0.0542,0.8453,-0.4136,0.94
4.912798,-0.0606,0.8612,-0.3806,0.94
4.944698,-0.0914,0.9201,-0.3975,1.01
4.961366,-0.0867,0.8993,-0.4698,1.02
4.978688,-0.0706,0.8837,-0.5472,1.04
4.995086,-0.0963,0.9005,-0.6215,1.1
5.015631,-0.0515,0.9929,-0.6555,1.19
5.044677,-0.0665,1.094,-0.6748,1.29
5.061836,-0.1317,1.1465,-0.6875,1.34
5.079033,-0.0911,1.2076,-0.6838,1.39
5.095375,-0.0875,1.1793,-0.6618,1.36
5.115161,-0.0552,1.1495,-0.6562,1.32
5.145098,-0.0244,1.1297,-0.5404,1.25
5.162294,-0.0413,1.1375,-0.4881,1.24
5.179727,-0.0452,1.1363,-0.4173,1.21
5.19618,-0.0391,1.1263,-0.3586,1.18
5.216004,-0.0161,1.1275,-0.2827,1.16
5.232324,-0.001,1.1241,-0.2253,1.15
5.262722,0.0127,1.1087,-0.2446,1.14
5.279116,0.0144,1.1175,-0.2077,1.14
5.306046,-0.0447,1.1008,-0.2035,1.12
5.314522,-0.0384,1.0938,-0.1903,1.11
5.346003,-0.0039,1.0571,-0.0103,1.06
5.362911,-0.0093,1.0263,0.0044,1.03
5.380287,-0.0134,0.9736,-0.0337,0.97
5.396654,-0.0151,0.9296,-0.0388,0.93
5.416079,-0.009,0.8981,0.031,0.9
5.446272,0.0161,0.9237,0.0941,0.93
5.463346,0.0342,0.9223,0.0726,0.93
5.480318,0.0467,0.9164,0.0867,0.92
5.49653,0.0486,0.9093,0.1287,0.92
5.516752,0.0474,0.8873,0.13,0.9
5.546333,0.0325,0.8526,0.0814,0.86
5.563448,0.0064,0.8443,0.1258,0.85
5.580542,-0.002,0.8536,0.1546,0.87
5.596761,-0.0186,0.8683,0.1529,0.88
5.617227,-0.0144,0.9147,0.171,0.93
5.646788,0.0366,0.9882,0.1869,1.01
5.663888,0.034,1.0371,0.2094,1.06
5.681216,0.0266,1.0757,0.2145,1.1
5.700719,0.0208,1.0982,0.2006,1.12
5.715769,0.0288,1.1004,0.1903,1.12
5.748007,0.0107,1.0847,0.2096,1.1
5.76411,-0.0081,1.0828,0.2331,1.11
5.781229,-0.0076,1.0806,0.238,1.11
5.801472,0.0186,1.0701,0.2299,1.09
5.831021,0.0393,1.0459,0.2182,1.07
5.849059,0.0401,1.0219,0.1969,1.04
5.864469,0.0322,0.9999,0.202,1.02
5.882336,0.0318,0.9782,0.2316,1.01
5.89887,0.0428,0.9555,0.2262,0.98
5.918595,0.0371,0.934,0.1813,0.95
5.948173,0.0064,0.9127,0.1485,0.92
5.964456,0.0064,0.9218,0.1595,0.94
5.981998,0.0371,0.9335,0.1566,0.95
5.99873,0.0374,0.9584,0.1356,0.97
6.033633,-0.0017,1.0261,0.1011,1.03
6.048253,0.0073,1.0434,0.1065,1.05
6.065933,0.0249,1.0603,0.1309,1.07
6.082201,0.0432,1.0625,0.1432,1.07
6.099684,0.0508,1.0493,0.1368,1.06
6.133382,0.0484,1.0359,0.0887,1.04
6.149017,0.042,1.03,0.0936,1.04
6.165858,0.0357,1.0207,0.0955,1.03
6.182597,0.0322,1.0078,0.0926,1.01
6.203289,0.0198,0.9977,0.0647,1
6.232649,0.0169,0.9648,0.141,0.98
6.250085,0.0137,0.9489,0.1341,0.96
6.266303,0.0296,0.9455,0.0997,0.95
6.283012,0.0528,0.9418,0.0972,0.95
6.306329,0.0125,0.9401,0.1182,0.95
6.334436,0.0022,0.9721,0.1226,0.98
6.349527,0.0161,0.9833,0.1244,0.99
6.366096,0.0257,0.9958,0.1204,1
6.402193,0.0264,1.0298,0.1178,1.04
6.417403,0.0034,1.0239,0.1219,1.03
6.433835,-0.0015,1.0244,0.1297,1.03
6.450537,0.0068,1.02,0.1302,1.03
6.467077,0.0237,1.0148,0.1349,1.02
6.500762,0.0257,0.998,0.1175,1.01
6.521412,0.0081,0.9841,0.1258,0.99
6.537471,0.0064,0.9838,0.1349,0.99
6.549978,0.0134,0.9836,0.1314,0.99
6.584306,0.0322,1.0173,0.1283,1.03
6.600672,0.0249,1.0239,0.1334,1.03
6.621061,0.0259,1.0288,0.138,1.04
6.636429,0.0313,1.0197,0.1371,1.03
6.65044,0.0203,1.0124,0.1295,1.02
6.68474,-0.0027,0.9995,0.1385,1.01
6.703587,0.0024,0.9948,0.1287,1
6.718027,0.0156,1.0031,0.1248,1.01
6.733934,0.0198,1.0112,0.1339,1.02
6.750904,0.0191,1.0068,0.1349,1.02
6.785007,0.0144,0.9953,0.1185,1
6.80552,0.0156,0.9882,0.1256,1
6.819721,0.0129,0.9863,0.1331,1
6.834516,0.0086,0.9809,0.1309,0.99
6.851393,0.009,0.9814,0.1263,0.99
6.885119,0.0149,0.988,0.1197,1
6.905637,0.0164,0.9936,0.1202,1
6.927242,0.0156,0.996,0.1241,1
6.935959,0.011,0.9973,0.1236,1
6.952092,0.0134,0.9997,0.1261,1.01
6.986387,0.0164,1.0039,0.1231,1.01
7.005437,0.02,1.0114,0.1217,1.02
7.020114,0.0161,1.0129,0.1266,1.02
7.036483,0.0137,1.0078,0.1251,1.02
7.052162,0.0112,1.0063,0.1126,1.01
7.086365,0.0086,0.9977,0.1138,1
7.102462,0.0034,0.9973,0.1195,1
7.121353,0.0034,1.0029,0.1165,1.01
7.135528,0.0056,0.9987,0.1077,1
7.153487,0.0051,0.9921,0.116,1
7.186492,0.0056,0.996,0.1073,1
7.203035,0.0037,0.9929,0.1138,1
7.222794,0.0037,0.9965,0.1136,1
7.236665,0.011,1.0024,0.1085,1.01
7.2703,0.0032,1.0012,0.1097,1.01
7.286363,0.0032,1.0039,0.1087,1.01
7.306194,0.0002,1.0046,0.106,1.01
7.319512,-0.0039,1.0014,0.1055,1.01
7.336637,-0.0071,1.0031,0.1099,1.01
7.370403,0.0044,1.0065,0.1029,1.01
7.389891,0.0007,1.0061,0.1051,1.01
7.404134,-0.0066,1.0061,0.1116,1.01
7.423807,-0.0122,0.9938,0.1114,1
7.437079,-0.0112,0.9887,0.1058,0.99
7.470239,0.0054,0.9992,0.0985,1
7.488096,0.0105,0.9985,0.1073,1
7.50467,0.0105,0.9985,0.1107,1
7.524035,0.0007,1.0009,0.1046,1.01
7.536503,0.0044,1.0034,0.1063,1.01
7.57348,0.0083,1.0043,0.1087,1.01
7.58795,-0.0027,1.0019,0.1031,1.01
7.604449,-0.0056,0.9953,0.0845,1
7.624674,0.0049,1.0021,0.1097,1.01
7.639949,0.0098,1.0083,0.1046,1.01
7.670679,0.0105,0.9919,0.1041,1
7.688358,0.0071,0.9882,0.116,1
7.708426,-0.0007,0.9904,0.1068,1
7.722864,-0.002,1.0056,0.1038,1.01
7.73793,0.0007,1.01,0.1063,1.02
7.771784,-0.002,1.0073,0.0897,1.01
7.788396,-0.0056,1.0029,0.0867,1.01
7.818953,0.0049,1.0029,0.1051,1.01
7.824311,0.01,1.0026,0.1055,1.01
7.838745,0.009,1.0009,0.1073,1.01
7.872185,0.0029,1.0002,0.1033,1.01
7.888716,-0.0061,1.0026,0.0963,1.01
7.909192,-0.0042,0.9977,0.0894,1
7.923839,-0.0037,0.9938,0.0963,1
7.955709,-0.002,1.0002,0.0994,1.01
7.974533,0.0042,1.0051,0.0965,1.01
7.988488,0.0002,1.0063,0.0997,1.01
8.007288,0.001,1.0085,0.0882,1.01
8.022174,0.0042,1.0039,0.0909,1.01
8.055841,-0.001,1.0004,0.0853,1
8.072009,0.0024,1.0009,0.084,1
8.090221,0.0068,1.0068,0.0826,1.01
8.106107,0.0107,1.0056,0.0931,1.01
8.125452,0.0037,1.0063,0.0931,1.01
8.156261,-0.0024,0.9992,0.0877,1
8.172694,0.0005,0.9973,0.0909,1
8.190562,-0.0005,0.997,0.0941,1
8.205996,-0.0017,1.0009,0.0911,1.01
8.226348,0.0071,1.0002,0.0899,1
8.256,0.0071,1.0002,0.0926,1
8.273391,0.0051,1.0019,0.0858,1.01
8.290607,0.0071,1.0026,0.0872,1.01
8.306493,0.0044,1.0041,0.0882,1.01
8.326479,0.0068,1.0043,0.0843,1.01
8.356613,0.009,1.009,0.086,1.01
8.374272,0.0042,1.0021,0.087,1.01
8.39012,0.0024,1.0036,0.0867,1.01
8.410585,0.0076,0.998,0.0611,1
8.425959,-0.0024,1.0061,0.1007,1.01
8.457333,0.0073,0.998,0.0843,1
8.474455,0.0027,0.9875,0.0867,0.99
8.491408,0.0042,0.9946,0.098,1
8.515699,0.0081,1.0021,0.0936,1.01
8.527286,0.0127,1.0058,0.0894,1.01
8.557756,0.0156,1.0051,0.098,1.01
8.573942,0.01,1.0012,0.0919,1.01
8.591873,0.0017,1.0034,0.0833,1.01
8.608061,-0.002,1.0056,0.0853,1.01
8.628082,0.0027,1.0102,0.0882,1.01
8.658553,0.0115,1.0102,0.096,1.01
8.674326,0.0144,1.0039,0.0836,1.01
8.692104,0.0029,1.0041,0.1004,1.01
8.708461,-0.0007,0.9963,0.0931,1
8.729598,0.0002,0.9938,0.0882,1
8.758682,0.0105,0.9968,0.1016,1
8.775812,0.0054,0.9992,0.0985,1
8.792501,0.0017,1.0021,0.1016,1.01
8.811632,-0.0027,1.0026,0.1031,1.01
8.843959,0.0046,0.9985,0.0972,1
8.85894,0.0134,0.9982,0.0958,1
8.875803,0.0081,1.0024,0.0901,1.01
8.892022,0.0024,1.0058,0.0941,1.01
8.918443,0.0002,1.0063,0.0933,1.01
8.942528,0.0054,1.0026,0.0911,1.01
8.960258,0.0032,1.0021,0.0909,1.01
8.975819,-0.0002,1.0024,0.0901,1.01
8.99226,-0.001,0.996,0.0901,1
9.014543,-0.0049,0.999,0.096,1
9.042182,0.002,0.9985,0.095,1
9.059614,0.0103,1.0068,0.0916,1.01
9.076175,0.0107,1.0041,0.0921,1.01
9.093182,0.0081,1.0065,0.0921,1.01
9.114309,0.0056,1.0039,0.0931,1.01
9.146937,0.0024,0.9997,0.0909,1
9.159713,0.0034,1.0031,0.0911,1.01
9.176102,0.0073,1.0036,0.0936,1.01
9.210341,0.0083,1.0031,0.0923,1.01
9.230908,0.0027,1.0012,0.0882,1.01
9.245855,0.0015,0.9973,0.0941,1
9.260111,0.0037,0.9955,0.0965,1
9.27642,0.0002,0.9936,0.0743,1
9.31415,0.0115,1.0031,0.0909,1.01
9.328865,0.0044,0.9963,0.0811,1
9.344645,0.0027,0.9929,0.0867,1
9.360085,0.0056,1.0036,0.0994,1.01
9.377272,0.0064,1.009,0.0982,1.01
9.414279,0.012,1.0102,0.0833,1.01
9.429665,0.0125,1.007,0.0941,1.01
9.443584,0.0056,1.0048,0.0926,1.01
9.461141,0.0024,0.9995,0.084,1
9.478093,0.0046,1.0029,0.0796,1.01
9.511855,0.0117,0.9977,0.1002,1
9.531345,0.0129,0.998,0.0994,1
9.543702,0.0127,0.997,0.0928,1
9.561822,0.0049,0.9985,0.0958,1
9.57817,0.0059,0.997,0.0909,1
9.614863,0.0034,1.0009,0.1087,1.01
9.629655,0.0037,1.0087,0.1031,1.01
9.645314,0.0088,1.0117,0.086,1.02
9.661846,0.0042,1.0134,0.0853,1.02
9.679314,0.0002,1.0136,0.0887,1.02
9.712273,0.0037,1.0058,0.0877,1.01
9.732264,0.0044,0.9985,0.088,1
9.746087,0.0046,0.998,0.0901,1
9.762055,-0.0037,0.9929,0.0884,1
9.795842,0.0103,0.9941,0.0953,1
9.812254,0.0081,0.9948,0.0892,1
9.832598,0.001,1.0063,0.0955,1.01
9.845679,0.0005,1.0131,0.0926,1.02
9.862125,0.001,1.0109,0.0882,1.01
9.895766,0.0059,1.0095,0.0858,1.01
9.915896,0.0073,1.0095,0.0892,1.01
9.930816,0.0066,1.0043,0.0882,1.01
9.945973,0.0081,1.0034,0.0828,1.01
9.96375,0.0039,1.0085,0.0894,1.01
9.9968,0.0066,1.0036,0.0938,1.01
10.023211,0.0044,1.0024,0.0953,1.01
10.032286,0.0061,1.0014,0.0936,1.01
10.046388,0.0078,0.9982,0.097,1
10.080413,0.0059,0.9968,0.1036,1
10.096526,0.0049,0.9946,0.1087,1
