time,gFx,gFy,gFz,TgF
1.683058,-0.1146,0.827,-0.1163,0.84
1.703077,-0.118,0.8346,-0.17,0.86
1.722924,-0.1368,0.8683,-0.0985,0.88
1.732432,-0.1241,0.8653,-0.0804,0.88
1.766894,-0.0723,0.8548,-0.1231,0.87
1.783128,-0.0269,0.8793,-0.0977,0.89
1.804954,-0.0398,0.8732,-0.0342,0.87
1.827447,-0.0682,0.868,-0.0486,0.87
1.83643,-0.0777,0.8524,-0.0474,0.86
1.867963,-0.1112,0.8702,-0.0388,0.88
1.883296,-0.1273,0.8956,-0.031,0.91
1.90496,-0.1212,0.9455,0.0039,0.95
1.925141,-0.1148,0.9657,-0.009,0.97
1.933148,-0.1134,0.9709,0.0107,0.98
1.967602,-0.1087,0.9806,0.0015,0.99
1.983403,-0.1344,1.018,0.042,1.03
2.004943,-0.1625,1.0459,0.0833,1.06
2.025882,-0.1666,1.0219,0.0257,1.04
2.033505,-0.1598,1.01,0.0259,1.02
2.066106,-0.1564,1.0356,0.0811,1.05
2.083637,-0.1901,1.1233,0.0994,1.14
2.101246,-0.1742,1.1722,0.1112,1.19
2.119569,-0.1339,1.2115,0.0545,1.22
2.136507,-0.1007,1.2584,-0.0288,1.26
2.166409,-0.1031,1.4294,-0.0376,1.43
2.183444,-0.1661,1.5281,-0.1312,1.54
2.200124,-0.1801,1.5411,-0.1422,1.56
2.220114,-0.0034,1.393,-0.0774,1.4
2.246205,0.1422,1.0793,-0.0782,1.09
2.266364,0.1627,0.8739,-0.1766,0.91
2.283368,0.127,0.7273,-0.2993,0.8
2.303075,0.0305,0.7261,-0.3628,0.81
2.31642,-0.0442,0.8128,-0.3068,0.87
2.350097,-0.1068,1.0894,-0.0203,1.09
2.367445,0.0032,1.1145,-0.0396,1.12
2.383978,0.0926,1.0383,-0.0809,1.05
2.403914,0.1681,0.8949,-0.0569,0.91
2.418925,0.1434,0.8011,-0.0606,0.82
2.451088,0.0176,0.7249,-0.0789,0.73
2.467694,0.0081,0.7559,-0.0865,0.76
2.484104,0.0142,0.8111,-0.0288,0.81
2.504027,0.031,0.8619,-0.0042,0.86
2.534198,0.0428,0.8824,-0.0105,0.88
2.551759,0.0259,0.8951,0.0134,0.9
2.567647,0.0276,0.9083,0.0149,0.91
2.585314,0.0315,0.9142,0.0164,0.91
2.60199,0.0293,0.9196,0.0401,0.92
2.621503,0.0181,0.9249,0.0559,0.93
2.651808,0.0117,0.9323,0.0584,0.93
2.668333,0.0261,0.9193,0.0708,0.92
2.685804,0.0376,0.922,0.077,0.93
2.701739,0.0347,0.9306,0.0833,0.93
2.735021,0.0249,0.9567,0.0625,0.96
2.751993,0.0232,0.9579,0.1322,0.97
2.769804,0.0198,0.9591,0.1695,0.97
2.78675,0.0327,0.9657,0.0638,0.97
2.805977,0.064,1.0021,0.0774,1.01
2.825538,0.0501,1.0727,0.0836,1.08
2.85218,-0.0002,1.1363,0.1058,1.14
2.869468,0.0032,1.1441,0.2103,1.16
2.885679,-0.0572,1.1377,0.1908,1.16
2.905709,0.0115,1.1382,0.1461,1.15
2.935469,-0.0613,1.2096,0.022,1.21
2.953174,-0.1026,1.2824,-0.0892,1.29
2.969675,-0.095,1.35,-0.0618,1.35
2.986312,-0.064,1.3813,0.0122,1.38
3.006617,-0.0811,1.394,-0.0577,1.4
3.035915,-0.1085,1.2816,-0.0799,1.29
3.053417,-0.1361,1.1451,-0.1178,1.16
3.07043,-0.1322,1.0337,-0.1473,1.05
3.086845,-0.1126,0.9369,-0.1832,0.96
3.124606,-0.203,0.956,-0.1757,0.99
3.136208,-0.2231,0.9675,-0.139,1
3.153354,-0.2389,0.9657,-0.0892,1
3.170236,-0.2094,0.9447,-0.043,0.97
3.187386,-0.1583,0.9056,-0.0313,0.92
3.224258,-0.1361,0.7999,-0.033,0.81
3.236889,-0.1529,0.7957,-0.0032,0.81
3.253646,-0.1278,0.8104,0.0276,0.82
3.270204,-0.1124,0.8065,0.0381,0.82
3.28787,-0.0845,0.7894,0.0208,0.79
3.323977,-0.1141,0.7967,0.0415,0.81
3.345274,-0.1407,0.816,-0.0132,0.83
3.355577,-0.14,0.8167,-0.0247,0.83
3.370972,-0.1642,0.8626,0.0117,0.88
3.409414,-0.2018,0.9115,-0.0027,0.93
3.409992,-0.2018,0.9115,-0.0027,0.93
3.437806,-0.1737,0.9516,0.0193,0.97
3.454753,-0.1385,0.9584,0.087,0.97
3.471738,-0.1334,0.9662,0.1009,0.98
3.507536,-0.1705,0.9572,0.0899,0.98
3.527013,-0.1732,0.9411,0.0748,0.96
3.550677,-0.1786,0.924,0.0503,0.94
3.556325,-0.184,0.9271,0.0364,0.95
3.572505,-0.2006,0.9479,0.0318,0.97
3.60737,-0.2282,1.0109,0.0889,1.04
3.627324,-0.2033,1.0168,0.0603,1.04
3.647804,-0.1974,1.0378,0.0472,1.06
3.657077,-0.1967,1.0571,0.0674,1.08
3.672996,-0.2025,1.1055,0.0816,1.13
3.706716,-0.1576,1.2289,0.0261,1.24
3.730381,-0.1393,1.361,-0.0728,1.37
3.753799,-0.0603,1.5049,-0.0525,1.51
3.757181,-0.0552,1.5257,-0.043,1.53
3.789815,-0.0362,1.6386,0.0384,1.64
3.806255,-0.0107,1.4622,0.1134,1.47
3.827379,-0.0239,1.1724,0.0432,1.17
3.853453,0.0086,0.8954,-0.0557,0.9
3.859159,0.0173,0.8433,-0.0774,0.85
3.889754,0.0623,0.663,-0.1749,0.69
3.911578,0.0498,0.7346,-0.1688,0.76
3.930552,0.0325,0.8167,-0.1236,0.83
3.94307,0.0479,0.869,-0.0662,0.87
3.956602,0.0518,0.9276,0.0142,0.93
3.99062,0.1478,0.9379,-0.0252,0.95
4.011799,0.0281,0.8441,0.0462,0.85
4.030334,0.0347,0.8675,0.0029,0.87
4.040846,0.0325,0.856,0.0315,0.86
4.058975,0.001,0.8758,0.0882,0.88
4.091592,-0.0064,0.8392,0.0183,0.84
4.113432,0.012,0.8167,0.0371,0.82
4.130261,0.0129,0.8309,0.0623,0.83
4.141206,0.0115,0.8358,0.0599,0.84
4.158719,-0.0054,0.8514,0.0342,0.85
4.192437,-0.0149,0.8741,0.0818,0.88
4.208174,-0.0005,0.8876,0.0574,0.89
4.230094,-0.0103,0.9284,0.0508,0.93
4.250093,-0.0107,0.9675,0.0679,0.97
4.275489,-0.0144,1.0114,0.1366,1.02
4.292112,-0.0252,1.0166,0.1275,1.02
4.317418,-0.0034,1.008,0.1226,1.02
4.331492,0.002,1.0105,0.1234,1.02
4.35091,0.0235,1.0073,0.1107,1.01
4.374776,0.0491,1.0249,0.0789,1.03
4.392056,0.0132,1.0637,0.0721,1.07
4.411326,-0.0029,1.1084,0.1009,1.11
4.427022,0.0012,1.1265,0.0838,1.13
4.458837,-0.0169,1.1311,0.0545,1.13
4.476447,-0.0313,1.1622,0.0007,1.16
4.492304,-0.0616,1.2484,-0.021,1.25
4.513184,-0.1314,1.4316,0.0606,1.44
4.529702,-0.1116,1.5347,0.0733,1.54
4.558973,0.0855,1.3772,-0.0154,1.38
4.575872,-0.0012,1.1722,-0.0945,1.18
4.59159,-0.044,1.0451,-0.077,1.05
4.610453,-0.0388,0.9247,-0.1583,0.94
4.641847,-0.087,0.913,-0.2265,0.94
4.65878,-0.0853,0.9826,-0.1263,0.99
4.677217,-0.0967,1.019,-0.0379,1.02
4.692175,-0.1014,1.0229,-0.0149,1.03
4.713075,-0.127,0.9753,-0.0599,0.99
4.74322,-0.1143,0.8702,0.0129,0.88
4.760687,-0.0855,0.8069,0.0095,0.81
4.775605,-0.0559,0.7625,0.0149,0.76
4.793511,-0.0574,0.7483,0.0274,0.75
4.831087,-0.0818,0.7977,0.041,0.8
4.84494,-0.0796,0.8087,0.0337,0.81
4.859458,-0.0806,0.8179,0.0291,0.82
4.875817,-0.0667,0.8482,0.0428,0.85
4.912129,-0.0794,0.8885,0.044,0.89
4.926275,-0.0953,0.913,0.0379,0.92
4.942672,-0.1158,0.9425,0.0577,0.95
4.95975,-0.1295,0.9616,0.0745,0.97
4.976841,-0.1148,0.9865,0.0821,1
5.012078,-0.0919,0.975,0.0867,0.98
5.026574,-0.0931,0.9714,0.0977,0.98
5.042979,-0.0936,0.9616,0.086,0.97
5.060981,-0.0945,0.9482,0.1014,0.96
5.077166,-0.0945,0.934,0.1048,0.94
5.113696,-0.1263,0.9132,0.0537,0.92
5.126777,-0.1493,0.933,0.0545,0.95
5.143376,-0.1747,0.9552,0.0635,0.97
5.160568,-0.1688,0.9975,0.0806,1.01
5.176963,-0.1542,1.0359,0.0855,1.05
5.211387,-0.1397,1.0796,0.1412,1.1
5.228944,-0.1358,1.1404,0.1121,1.15
5.243864,-0.1307,1.1788,0.0804,1.19
5.260683,-0.141,1.267,0.055,1.28
5.277311,-0.1566,1.3412,-0.0051,1.35
5.3109,-0.0923,1.4934,0.0144,1.5
5.329525,-0.0862,1.557,-0.1248,1.56
5.344687,-0.0574,1.5452,-0.0916,1.55
5.36079,-0.012,1.4773,0.0093,1.48
5.377855,0.0127,1.3569,0.0291,1.36
5.413491,0.0425,0.9543,-0.2196,0.98
5.429097,0.0371,0.7952,-0.2812,0.84
5.446107,-0.0303,0.7112,-0.2541,0.76
5.462836,-0.148,0.7703,-0.1292,0.79
5.479874,-0.1329,0.8541,-0.0623,0.87
5.517854,0.0479,0.891,-0.0489,0.89
5.540344,0.1256,0.7681,-0.0332,0.78
5.549095,0.1182,0.7285,-0.0239,0.74
5.563818,0.0687,0.6821,-0.0252,0.69
5.597318,-0.0633,0.6733,-0.022,0.68
5.614033,-0.0691,0.7038,-0.0151,0.71
5.634362,-0.0318,0.7644,-0.0049,0.77
5.657211,0.0142,0.8326,0.0107,0.83
5.666278,0.0283,0.8612,0.0232,0.86
5.681274,0.0381,0.8893,0.0354,0.89
5.713934,0.0305,0.9237,0.0545,0.93
5.734337,0.0261,0.9484,0.0787,0.95
5.758417,0.0283,0.977,0.087,0.98
5.769277,0.0232,0.9836,0.0816,0.99
5.799983,-0.0054,1.0048,0.0195,1.01
5.814345,-0.0139,1.0168,0.0603,1.02
5.835504,0.002,1.042,0.1129,1.05
5.858766,0.0435,1.0278,0.1036,1.03
5.865125,0.045,1.0234,0.0911,1.03
5.897864,0.0581,1.0068,0.0403,1.01
5.915367,0.0611,1.0366,-0.0144,1.04
5.941941,0.0789,1.1172,0.0129,1.12
5.954219,0.0772,1.1272,-0.0002,1.13
5.966446,0.0828,1.1214,-0.0459,1.13
5.997579,-0.0261,1.1162,-0.0393,1.12
6.016727,-0.1026,1.0996,0.0283,1.1
6.034937,-0.0779,1.0493,-0.0743,1.05
6.047234,-0.0618,1.0942,-0.1415,1.11
6.081785,-0.1212,1.4248,-0.0953,1.43
6.098502,-0.1192,1.6266,-0.0948,1.63
6.126323,-0.2101,1.685,-0.1273,1.7
6.142974,-0.2624,1.4258,-0.2248,1.47
6.147395,-0.2577,1.3449,-0.2387,1.39
6.181502,-0.1217,0.8707,-0.2099,0.9
6.199971,-0.0491,0.7366,-0.2724,0.79
6.215898,-0.0767,0.8082,-0.1652,0.83
6.237604,-0.1847,0.9912,-0.0347,1.01
6.258664,-0.2436,1.0302,0.022,1.06
6.282143,-0.1852,0.9181,-0.0064,0.94
6.299568,-0.1016,0.7952,0.0154,0.8
6.31728,-0.0596,0.7021,0.0621,0.71
6.337049,-0.0423,0.6391,0.0379,0.64
6.360182,-0.0205,0.6208,0.0105,0.62
6.383134,-0.034,0.6318,0,0.63
6.39979,-0.052,0.6496,-0.0098,0.65
6.420327,-0.0508,0.6845,-0.0086,0.69
6.439828,-0.0738,0.7231,-0.0166,0.73
6.465946,-0.1048,0.8206,-0.0562,0.83
6.483569,-0.1493,0.9254,-0.0376,0.94
6.50011,-0.1908,1.0056,0.0335,1.02
6.524056,-0.1957,1.0845,0.0403,1.1
6.546329,-0.1847,1.092,0.0266,1.11
6.553815,-0.1786,1.0952,0.0435,1.11
6.583169,-0.1945,1.1018,0.1456,1.13
6.60254,-0.2179,1.0947,0.1182,1.12
6.617095,-0.195,1.0913,0.1305,1.12
6.636359,-0.1353,1.1194,0.0344,1.13
6.654547,-0.1761,1.1556,0.0173,1.17
6.683495,-0.2304,1.2206,0.0836,1.24
6.70132,-0.1639,1.2245,-0.021,1.24
6.721746,-0.1114,1.3244,-0.1801,1.34
6.74347,-0.0743,1.4873,-0.0425,1.49
6.767545,-0.1852,1.7527,-0.0139,1.76
6.78356,-0.1314,1.5973,-0.0855,1.6
6.800988,-0.044,1.2829,-0.2103,1.3
6.818151,0.0528,0.9887,-0.3054,1.04
6.838543,0.1642,0.6408,-0.3501,0.75
6.861351,0.0049,0.6135,-0.2003,0.65
6.884153,-0.1659,0.7635,-0.0621,0.78
6.901335,-0.141,0.8639,-0.0625,0.88
6.919363,-0.0271,0.8697,-0.0562,0.87
6.96061,0.1036,0.7068,-0.0139,0.71
6.961078,0.1036,0.7068,-0.0139,0.71
6.983591,0.0396,0.6462,-0.0066,0.65
7.001286,-0.0232,0.655,0.0032,0.66
7.036139,0.0032,0.7896,-0.0112,0.79
7.05155,0.0129,0.8477,0.0066,0.85
7.067149,0.0073,0.9086,0.0125,0.91
7.084099,-0.0171,0.9684,0.0296,0.97
7.100859,-0.0401,1.0014,0.0454,1
7.137672,-0.031,1.0415,0.0193,1.04
7.151141,-0.0259,1.0395,0.0379,1.04
7.168113,-0.0315,1.0161,0.0542,1.02
7.185239,-0.0161,0.9999,0.0564,1
7.202408,0.0132,0.9894,0.0745,0.99
7.238826,0.0315,1.0363,0.088,1.04
7.262637,0.0508,1.0454,0.0706,1.05
7.271626,0.0474,1.0388,0.0379,1.04
7.284736,0.0547,1.0249,-0.0249,1.03
7.319664,0.03,1.1048,0.0169,1.11
7.339076,0.0259,1.2042,0.0889,1.21
7.363162,0.0002,1.307,0.0755,1.31
7.368576,-0.0112,1.3373,0.0274,1.34
7.385483,-0.0247,1.45,-0.0396,1.45
7.42043,-0.2094,1.6679,-0.1449,1.69
7.441013,-0.1534,1.4162,-0.1138,1.43
7.465123,-0.1788,1.082,-0.1673,1.11
7.474012,-0.1549,0.9413,-0.2069,0.98
7.503321,-0.0298,0.7762,-0.1649,0.79
7.521382,-0.0806,0.9086,0.0042,0.91
7.542352,-0.1327,0.996,-0.0374,1.01
7.562055,-0.138,0.9528,0.0037,0.96
7.569662,-0.1336,0.9064,0.012,0.92
7.603207,-0.0799,0.7239,0.0603,0.73
7.620927,-0.0315,0.6406,0.041,0.64
7.643243,-0.0049,0.6181,0.0276,0.62
7.66648,-0.0056,0.6423,0.0257,0.64
7.670288,-0.0066,0.6499,0.0249,0.65
7.703989,-0.0071,0.7205,-0.0107,0.72
7.721573,-0.0279,0.7874,0.001,0.79
7.741995,-0.0894,0.8607,0,0.87
7.765831,-0.184,0.9362,-0.0083,0.95
7.770122,-0.1923,0.9433,-0.0056,0.96
7.805379,-0.1808,0.9868,0.0027,1
7.820465,-0.173,1.0129,0.0313,1.03
7.842019,-0.2125,1.0356,0.1126,1.06
7.860743,-0.2519,1.0249,0.1136,1.06
7.887507,-0.2355,0.9924,0.0547,1.02
7.905225,-0.2292,0.9985,0.0242,1.02
7.922012,-0.2084,1.0058,0.0002,1.03
7.942829,-0.2394,1.0473,0.0625,1.08
7.961737,-0.2687,1.1223,0.088,1.16
7.988217,-0.2551,1.1856,-0.0012,1.21
8.008535,-0.2199,1.2719,-0.0899,1.29
8.020871,-0.2355,1.3608,-0.1153,1.39
8.042077,-0.2441,1.575,-0.1959,1.61
8.058823,-0.3491,1.7485,-0.2089,1.8
8.088908,-0.162,1.5626,-0.2047,1.58
8.104985,-0.1087,1.214,-0.1551,1.23
8.13229,0.0975,0.6457,-0.3254,0.73
8.142962,0.1358,0.557,-0.3176,0.66
8.158796,0.0159,0.6271,-0.2184,0.66
8.188331,-0.1888,0.9464,-0.055,0.97
8.205608,-0.1549,1.0207,-0.0687,1.03
8.226105,-0.0418,0.9719,-0.0743,0.98
8.242162,-0.0076,0.8678,-0.0603,0.87
8.273573,-0.0418,0.7009,-0.063,0.7
8.289223,-0.0691,0.6506,-0.0564,0.66
8.307172,-0.0655,0.6533,-0.0366,0.66
8.323157,-0.0349,0.7012,-0.0335,0.7
8.343708,0.0335,0.7671,-0.0137,0.77
8.366407,0.0909,0.8399,0.0046,0.84
8.389692,0.0564,0.8898,0.0191,0.89
8.406395,0.0217,0.9328,0.0432,0.93
8.424141,0.041,0.9569,0.041,0.96
8.445468,0.0814,0.9555,0.0281,0.96
8.468484,0.0904,0.9462,0.0486,0.95
8.490162,0.0415,0.9293,0.0103,0.93
8.50753,-0.0083,0.9274,0.0691,0.93
8.524579,-0.0208,0.9447,0.0584,0.95
8.545062,-0.001,0.9697,0.0755,0.97
8.567578,0.0252,1.051,0.1456,1.06
8.590394,0.0349,1.082,0.161,1.09
8.60736,0.0491,1.06,0.1292,1.07
8.624378,0.0371,1.0385,0.0965,1.04
8.645996,0.0503,1.0652,0.0799,1.07
8.664829,0.0261,1.1434,0.1043,1.15
8.692241,0.0379,1.1519,0.0093,1.15
8.707015,0.0476,1.1519,-0.0787,1.16
8.726698,0.0445,1.2269,-0.1625,1.24
8.758881,0.0354,1.3859,-0.1495,1.39
8.774755,-0.0452,1.4341,-0.2162,1.45
8.791547,-0.1424,1.5088,-0.2756,1.54
8.809521,-0.2338,1.5049,-0.3503,1.56
8.825507,-0.3472,1.3784,-0.4417,1.49
8.847371,-0.3379,1.1128,-0.4617,1.25
8.868123,-0.2712,0.8683,-0.3804,0.99
8.890966,-0.2404,0.87,-0.3582,0.97
8.908584,-0.1994,0.9885,-0.2333,1.04
8.926389,-0.1331,1.0161,-0.0667,1.03
8.946292,-0.117,0.9298,-0.0845,0.94
8.971597,-0.1146,0.7415,-0.0831,0.75
8.991034,-0.1146,0.7082,-0.0594,0.72
9.009213,-0.1004,0.7114,-0.0362,0.72
9.043106,-0.097,0.7356,-0.0476,0.74
9.058712,-0.1099,0.7632,-0.0391,0.77
9.076982,-0.1351,0.7928,-0.0027,0.8
9.092606,-0.1349,0.7959,-0.0354,0.81
9.109129,-0.1033,0.7806,-0.0435,0.79
9.129704,-0.0735,0.7818,-0.0178,0.79
9.150026,-0.0662,0.8023,0.0183,0.81
9.175215,-0.0738,0.8631,0.0694,0.87
9.19314,-0.0989,0.9012,0.0777,0.91
9.209732,-0.1175,0.9076,0.0936,0.92
9.230329,-0.1009,0.9262,0.053,0.93
9.251202,-0.0865,0.9511,0.0875,0.96
9.276724,-0.1131,0.975,0.1459,0.99
9.292745,-0.1295,0.9565,0.1652,0.98
9.310072,-0.1256,0.9335,0.1744,0.96
9.332291,-0.1173,0.9159,0.1749,0.94
9.356165,-0.1187,0.9176,0.2028,0.95
9.376718,-0.0999,0.9118,0.1793,0.93
9.393287,-0.0713,0.9032,0.1542,0.92
9.411389,-0.064,0.9374,0.086,0.94
9.448942,-0.1954,1.0745,0.087,1.1
9.472036,-0.1248,1.1243,0.0831,1.13
9.48153,-0.1292,1.1309,0.0901,1.14
9.494003,-0.1732,1.1651,0.0098,1.18
9.52721,-0.0777,1.3928,0.03,1.4
9.548463,-0.0718,1.6129,0.2597,1.64
9.574342,-0.0608,1.5208,0.1055,1.53
9.57747,-0.0533,1.4868,0.0923,1.49
9.610999,-0.1192,1.0464,-0.1261,1.06
9.627753,-0.1226,0.7959,-0.085,0.81
9.650187,-0.0027,0.4957,-0.1749,0.53
9.672742,-0.0059,0.3564,-0.2966,0.46
9.682409,-0.0244,0.4307,-0.288,0.52
9.711635,-0.0332,0.8011,-0.118,0.81
9.733183,-0.1647,1.2298,0.0376,1.24
9.75449,-0.2433,1.4632,0.0931,1.49
9.760913,-0.2267,1.4365,0.073,1.46
9.7785,-0.1275,1.1578,0.033,1.17
9.811855,-0.0508,0.7886,0.0359,0.79
9.834856,-0.0757,0.7598,0.0481,0.77
9.856508,-0.1498,0.8524,0.0862,0.87
9.865682,-0.1669,0.9012,0.1031,0.92
9.879027,-0.1576,0.9601,0.0931,0.98
9.913382,-0.0503,1.0249,0.0811,1.03
9.929453,-0.0364,1.0148,0.1353,1.02
9.951771,-0.074,0.988,0.1312,1
9.975236,-0.1151,0.987,0.127,1
9.980583,-0.1224,0.9872,0.1375,1
10.013674,-0.1158,0.9723,0.1168,0.99
10.029619,-0.0928,0.9521,0.1251,0.96
10.050206,-0.0985,0.934,0.1207,0.95
10.0665,-0.0872,0.9201,0.1124,0.93
10.095697,-0.0149,0.91,0.0711,0.91
10.112201,-0.012,0.9262,0.0581,0.93
10.128596,-0.0335,0.9555,0.1085,0.96
10.150171,-0.0181,1.0031,0.1112,1.01
10.176031,-0.0249,1.096,0.1214,1.1
10.184327,0.0046,1.1153,0.118,1.12
10.212512,0.0142,1.138,0.0801,1.14
10.234266,-0.0371,1.1675,0.1935,1.18
10.257233,-0.0567,1.2071,0.0237,1.21
10.279098,-0.107,1.2413,0.1561,1.26
10.295989,-0.2089,1.2753,0.0901,1.3
10.312721,-0.2978,1.1761,-0.0679,1.22
10.332502,-0.2419,1.0556,-0.0904,1.09
10.350351,-0.2157,0.921,0.0897,0.95
10.380494,-0.3154,0.7505,-0.2309,0.85
10.397276,-0.2072,0.7319,-0.3643,0.84
10.414759,0.0322,0.8214,-0.3232,0.88
10.434548,-0.0271,1.0288,-0.1002,1.03
10.455874,-0.1334,1.2206,0.0252,1.23
10.481109,-0.2629,1.3249,-0.0044,1.35
10.496805,-0.2546,1.1661,-0.0643,1.2
10.514714,-0.141,0.9596,-0.0007,0.97
10.530625,-0.0452,0.7969,0.0242,0.8
10.552265,0.0484,0.7043,-0.0039,0.71
10.581,-0.0726,0.7845,0.0178,0.79
10.597213,-0.128,0.8436,0.0254,0.85
10.614766,-0.1473,0.881,0.0015,0.89
10.631456,-0.1542,0.911,-0.0115,0.92
10.654181,-0.1451,0.9613,0.0139,0.97
10.681396,-0.1351,1.0126,0.0437,1.02
10.699116,-0.1273,1.0354,0.0181,1.04
