time,gFx,gFy,gFz,TgF
1.533251,-0.0418,0.9047,0.1603,0.92
1.554667,-0.0064,0.8849,0.1847,0.9
1.567232,0.0164,0.8609,0.1583,0.88
1.583815,0.0137,0.7962,0.2121,0.82
1.617793,-0.023,0.7498,0.1094,0.76
1.634458,-0.0151,0.7999,0.1322,0.81
1.655589,0.0408,0.8177,0.2419,0.85
1.67073,0.0567,0.7801,0.246,0.82
1.684634,0.0235,0.7183,0.1783,0.74
1.717778,0.0452,0.7498,0.2067,0.78
1.735442,-0.012,0.793,0.1661,0.81
1.752041,-0.0484,0.8052,0.1986,0.83
1.774401,-0.0491,0.8372,0.2125,0.87
1.788703,-0.0347,0.8612,0.183,0.88
1.817825,0.0826,0.9902,0.2321,1.02
1.836528,0.0481,1.0219,0.3142,1.07
1.852033,-0.0237,1.0534,0.2487,1.08
1.874544,-0.074,1.1504,0.3122,1.19
1.89026,-0.0305,1.2736,0.2397,1.3
1.918616,-0.0862,1.3867,0.1437,1.4
1.93581,-0.1935,1.446,0.0923,1.46
1.957035,-0.194,1.5655,0.2878,1.6
1.971922,-0.0704,1.6051,0.3225,1.64
1.986277,-0.0418,1.5174,0.2455,1.54
2.019184,-0.1779,1.0742,0.2966,1.13
2.036028,-0.2231,0.9232,0.2956,0.99
2.056875,-0.109,0.9181,0.2966,0.97
2.072377,-0.0374,0.9792,0.17,0.99
2.087029,-0.0198,0.9838,0.1488,1
2.119338,-0.0882,0.8624,0.1776,0.88
2.136637,-0.0955,0.8069,0.1664,0.83
2.157172,-0.0875,0.7796,0.1654,0.8
2.174459,-0.0818,0.8172,0.1461,0.83
2.203535,-0.1165,0.9232,0.1295,0.94
2.219728,-0.1178,0.9694,0.1532,0.99
2.237177,-0.0811,0.9755,0.2077,1
2.25467,-0.0537,0.9289,0.2326,0.96
2.274085,-0.0528,0.8595,0.2179,0.89
2.290111,-0.0928,0.763,0.236,0.8
2.319922,-0.1116,0.6933,0.1368,0.72
2.337877,-0.1021,0.6968,0.2096,0.73
2.353676,-0.0814,0.7131,0.2665,0.77
2.37664,-0.0696,0.7161,0.1984,0.75
2.403299,-0.0342,0.8121,0.1908,0.83
2.420894,-0.0963,0.8551,0.1859,0.88
2.437894,-0.1197,0.8187,0.2634,0.87
2.45954,-0.0838,0.7781,0.268,0.83
2.472583,-0.0806,0.795,0.2463,0.84
2.504495,-0.1244,0.9054,0.1676,0.93
2.521666,-0.1554,0.891,0.1102,0.91
2.53846,-0.1468,0.9083,0.1542,0.93
2.559967,-0.0362,1.169,0.3056,1.21
2.573265,0.0352,1.3464,0.3169,1.38
2.605039,0.0423,1.5816,0.033,1.58
2.622581,0.0127,1.5435,-0.0181,1.54
2.637507,0.0322,1.5721,0.1659,1.58
2.660302,0.3059,1.6215,0.2482,1.67
2.678581,0.2001,1.4717,0.2228,1.5
2.704642,-0.1402,1.1001,0.2751,1.14
2.721653,-0.245,0.9012,0.2433,0.97
2.738359,-0.2228,0.7989,0.2079,0.86
2.758805,-0.0503,0.8551,0.1893,0.88
2.776507,0.0953,0.9367,0.161,0.96
2.805834,0.1129,0.88,0.1231,0.9
2.822091,0.0955,0.8311,0.0865,0.84
2.839671,0.0643,0.814,0.0765,0.82
2.860709,0.0518,0.8536,0.1605,0.87
2.878152,0.0506,0.8949,0.1612,0.91
2.905864,0.0105,0.8389,0.1715,0.86
2.92132,-0.0115,0.7617,0.1605,0.78
2.93868,-0.0454,0.6638,0.1331,0.68
2.955654,-0.0437,0.5993,0.1033,0.61
2.976979,0.0288,0.6003,0.172,0.63
2.996369,0.0784,0.6731,0.2533,0.72
3.022889,0.0437,0.7847,0.2035,0.81
3.039599,-0.0066,0.8497,0.1984,0.87
3.05897,-0.0068,0.8634,0.1424,0.88
3.089127,0.0293,0.8204,0.3183,0.88
3.106831,0.0176,0.7793,0.2062,0.81
3.123203,0.0024,0.7996,0.288,0.85
3.139442,-0.0071,0.942,0.2201,0.97
3.160635,-0.0156,1.1289,0.2741,1.16
3.190691,0.0017,1.298,0.1952,1.31
3.208165,-0.0855,1.3366,0.1915,1.35
3.223637,-0.1036,1.3239,0.2135,1.34
3.239964,-0.0799,1.275,0.194,1.29
3.272259,-0.138,1.3205,0.1952,1.34
3.281726,-0.1686,1.4221,0.3178,1.47
3.307398,-0.1356,1.7075,0.2917,1.74
3.323534,-0.1796,1.6251,0.1661,1.64
3.342594,-0.1986,1.35,0.2531,1.39
3.377598,-0.0005,1.0916,0.3095,1.13
3.395099,0.0999,1.0266,0.2133,1.05
3.407121,0.0811,0.9657,0.1898,0.99
3.423867,0.0198,0.8651,0.1932,0.89
3.442074,-0.002,0.7723,0.15,0.79
3.479845,-0.0643,0.6875,0.1246,0.7
3.496236,-0.0762,0.6889,0.1275,0.7
3.509983,-0.0728,0.7056,0.1002,0.72
3.523523,-0.0691,0.7297,0.0858,0.74
3.541029,-0.0745,0.7896,0.1021,0.8
3.562284,-0.0906,0.8524,0.1121,0.86
3.590992,-0.0985,0.8509,0.0928,0.86
3.607384,-0.0928,0.7947,0.0916,0.81
3.624707,-0.0865,0.7178,0.1385,0.74
3.641994,-0.0806,0.6838,0.1732,0.71
3.662882,-0.0774,0.7104,0.2116,0.75
3.691048,-0.0926,0.8663,0.193,0.89
3.708526,-0.1121,0.9108,0.2257,0.95
3.726291,-0.0647,0.8878,0.1871,0.91
3.762745,-0.0105,0.7664,0.107,0.77
3.780188,-0.0657,0.7942,0.1595,0.81
3.791431,-0.0804,0.8573,0.224,0.89
3.808707,-0.1319,1.0148,0.3152,1.07
3.826345,-0.127,1.2433,0.2968,1.28
3.858264,0.1786,1.4715,-0.2553,1.5
3.880177,0.0601,1.286,0.011,1.29
3.892738,-0.0371,1.1724,0.2541,1.2
3.908262,-0.1456,1.031,0.2761,1.08
3.925131,-0.2648,1.0354,0.0933,1.07
3.959158,0.2204,1.7566,0.1683,1.78
3.982093,0.1683,1.8264,0.0296,1.83
4.000061,-0.0699,1.3828,0.15,1.39
4.008568,-0.0989,1.2406,0.2233,1.26
4.026667,-0.1275,1.0473,0.2934,1.1
4.059478,-0.0559,0.9457,0.1378,0.96
4.082673,0.0469,0.8888,0.1673,0.91
4.102064,0.0191,0.7979,0.1617,0.81
4.108751,0.0032,0.761,0.1495,0.78
4.127232,-0.0325,0.6767,0.1082,0.69
4.16458,0.0242,0.749,0.1209,0.76
4.180093,0.0269,0.8143,0.1483,0.83
4.192856,0.0166,0.8587,0.1529,0.87
4.209665,0.0078,0.889,0.1542,0.9
4.227258,0.0144,0.8912,0.1803,0.91
4.264929,-0.0134,0.7283,0.2223,0.76
4.285322,-0.0076,0.6235,0.2045,0.66
4.293772,-0.0068,0.5829,0.2467,0.63
4.311991,-0.0293,0.5465,0.2338,0.6
4.345018,-0.0408,0.6284,0.129,0.64
4.362027,-0.0161,0.7559,0.1969,0.78
4.384223,-0.0105,0.9054,0.2189,0.93
4.397953,-0.0281,0.9912,0.2094,1.01
4.411304,-0.03,1.0874,0.1962,1.11
4.444881,0.0105,1.2179,0.14,1.23
4.462304,0.0616,1.213,0.2519,1.24
4.48356,0.085,1.1834,0.268,1.22
4.498929,0.0034,1.1724,0.2165,1.19
4.511279,-0.0833,1.1719,0.2494,1.2
4.544938,-0.1803,1.2719,0.0682,1.29
4.562832,-0.1373,1.3356,0.109,1.35
4.584693,-0.044,1.3772,0.2944,1.41
4.601578,-0.0244,1.406,0.1236,1.41
4.611281,-0.0613,1.3852,0.0784,1.39
4.645237,-0.2595,1.2367,0.1749,1.28
4.662815,-0.2858,1.1275,0.2008,1.18
4.683975,-0.1331,1.0583,0.1505,1.08
4.700116,-0.0682,1.0124,0.1393,1.02
4.712993,-0.043,0.9413,0.1461,0.95
4.744877,-0.0765,0.738,0.0965,0.75
4.762874,-0.0821,0.665,0.0821,0.68
4.784774,-0.0589,0.6266,0.0552,0.63
4.801126,-0.0594,0.6174,0.0533,0.62
4.829779,-0.1075,0.6032,0.0774,0.62
4.845678,-0.1202,0.5648,0.0684,0.58
4.867785,-0.1564,0.4908,0.0037,0.52
4.885607,-0.106,0.5558,-0.0752,0.57
4.895672,-0.0821,0.6684,0.0354,0.67
4.929626,-0.1886,1.1876,0.2289,1.22
4.946896,-0.3022,1.2599,0.0752,1.3
4.963198,-0.237,1.1077,0.1165,1.14
4.984584,-0.1226,0.8883,0.1969,0.92
4.997684,-0.0855,0.771,0.0994,0.78
5.029522,0.0752,0.8736,0.1427,0.89
5.047315,0.2438,1.1734,0.0161,1.2
5.080683,-0.0594,1.4495,-0.0657,1.45
5.080978,-0.0594,1.4495,-0.0657,1.45
5.101203,-0.1661,1.4131,0.0266,1.42
5.129832,-0.0107,1.4795,0.0916,1.48
5.147461,0.2067,1.6095,0.1429,1.63
5.163369,0.1925,1.6461,0.248,1.68
5.1853,-0.1524,1.4006,0.2077,1.42
5.204929,-0.116,1.2191,0.2287,1.25
5.230196,0.0318,1.0449,0.1488,1.06
5.247448,0.0718,0.9758,0.1185,0.99
5.26732,0.0914,0.913,0.1129,0.92
5.285053,0.0313,0.8414,0.0975,0.85
5.297355,-0.02,0.7852,0.066,0.79
5.3315,-0.0183,0.7153,0.0286,0.72
5.349261,0.0332,0.6938,0.0159,0.69
5.363183,0.0425,0.663,0.0147,0.66
5.386764,0.0203,0.6139,0.0352,0.62
5.400473,0.0051,0.6098,0.1317,0.62
5.43128,0.0877,0.7114,0.1185,0.73
5.448187,0.0723,0.7625,0.149,0.78
5.470472,-0.0027,0.7933,0.1356,0.8
5.489198,-0.0362,0.7879,0.085,0.79
5.515381,0.01,0.8187,0.1371,0.83
5.531693,0.0205,0.8475,0.1703,0.86
5.549242,-0.0088,0.9242,0.2008,0.95
5.565529,-0.0129,1.0351,0.1637,1.05
5.586683,-0.0828,1.1776,0.1857,1.19
5.602175,-0.1612,1.2587,0.1532,1.28
5.632917,-0.1786,1.2963,0.2118,1.33
5.649061,-0.0625,1.3014,0.1796,1.32
5.665247,-0.0491,1.211,0.1158,1.22
5.686996,-0.0938,1.1243,0.0335,1.13
5.714915,-0.1654,1.3061,0.0826,1.32
5.737658,-0.1424,1.4531,0.1295,1.47
5.754934,-0.1244,1.4292,0.0945,1.44
5.768786,-0.1241,1.332,0.1275,1.34
5.799027,-0.1053,1.1101,0.172,1.13
5.815502,-0.0542,1.039,0.1627,1.05
5.833002,-0.0489,0.953,0.1302,0.96
5.8499,-0.0452,0.856,0.1363,0.87
5.870695,-0.0081,0.7661,0.1349,0.78
5.890178,-0.0457,0.6921,0.0796,0.7
5.916661,-0.0562,0.6039,-0.0281,0.61
5.93373,-0.055,0.5763,-0.0694,0.58
5.950159,-0.0515,0.6034,-0.0498,0.61
5.971575,-0.0848,0.7166,-0.0046,0.72
5.987117,-0.1202,0.8123,0.0161,0.82
6.018028,-0.1466,0.9027,0.0359,0.92
6.034061,-0.1937,0.8871,0.0347,0.91
6.051489,-0.226,0.8722,0.1432,0.91
6.067472,-0.1891,0.881,0.1935,0.92
6.088594,-0.0884,0.9381,0.2262,0.97
6.108846,-0.0518,0.9955,0.194,1.02
6.132993,-0.0941,1.0207,0.0806,1.03
6.150737,-0.0034,1.0508,0.0479,1.05
6.167181,0.0584,1.135,0.0034,1.14
6.187748,-0.0137,1.2765,-0.0142,1.28
6.208866,-0.0432,1.396,0.0186,1.4
6.234155,0.0274,1.4614,0.0369,1.46
6.251187,0.148,1.5015,0.1236,1.51
6.273029,0.2226,1.5135,0.1178,1.53
6.294077,0.0195,1.3576,0.1871,1.37
6.317383,-0.1112,1.1798,0.1915,1.2
6.334013,-0.1043,1.1001,0.1468,1.11
6.351012,-0.0743,1.0319,0.138,1.04
6.371477,0.0095,0.9201,0.162,0.93
6.39418,0.0823,0.8153,0.0762,0.82
6.417758,0.0821,0.8021,0.0623,0.81
6.435347,0.0388,0.8216,0.0662,0.83
6.451558,0.0337,0.8644,0.0904,0.87
6.475126,0.0936,0.8964,0.1244,0.91
6.501186,0.0823,0.838,0.0948,0.85
6.519097,0.0298,0.7043,0.108,0.71
6.535311,0.0112,0.5854,0.1593,0.61
6.572355,0.0244,0.5829,0.227,0.63
6.590429,0.0733,0.7332,0.2516,0.78
6.602342,0.0843,0.8126,0.2235,0.85
6.619144,0.1041,0.9325,0.1691,0.95
6.635451,0.0388,0.9679,0.1783,0.99
6.669664,-0.1019,0.8441,0.2475,0.89
6.689829,-0.1581,0.7715,0.2453,0.82
6.707838,-0.1114,0.7713,0.1935,0.8
6.71941,-0.1173,0.7967,0.0828,0.81
6.736541,-0.086,0.9193,0.1671,0.94
6.769925,-0.0493,1.2342,0.0115,1.24
6.791367,-0.0024,1.3237,0.0374,1.32
6.812997,-0.0381,1.3188,0.0635,1.32
6.819205,-0.0567,1.3166,0.0012,1.32
6.836989,-0.1234,1.4338,0.0391,1.44
6.874782,0.0002,1.8338,0.2538,1.85
6.896952,-0.1456,1.4473,0.1886,1.47
6.903151,-0.1617,1.3158,0.2575,1.35
6.920346,-0.1517,0.9489,0.3181,1.01
6.953858,0.0523,0.5986,0.2333,0.64
6.971531,0.1752,0.653,0.1625,0.7
6.992521,0.1747,0.8277,0.1845,0.87
7.01293,0.0352,0.9692,0.1473,0.98
7.020876,-0.0462,1.0031,0.1358,1.01
7.053629,-0.1923,0.8912,0.1774,0.93
7.071195,-0.1583,0.7473,0.151,0.78
7.094099,-0.0894,0.655,0.1786,0.68
7.115421,-0.032,0.6484,0.1842,0.67
7.124238,-0.0142,0.676,0.1923,0.7
7.15447,-0.0562,0.7938,0.2592,0.84
7.172086,-0.0672,0.8455,0.2704,0.89
7.191146,-0.0613,0.8988,0.2685,0.94
7.212483,-0.0708,0.9704,0.2265,1
7.221203,-0.0625,0.9804,0.2077,1
7.256117,-0.0159,0.9689,0.1559,0.98
7.272285,0.0342,0.9508,0.1615,0.97
7.296492,0.096,0.9469,0.1412,0.96
7.318815,0.0606,1.0344,-0.0567,1.04
7.326255,0.0584,1.1177,-0.0721,1.12
7.354233,0.2103,1.4915,0.1984,1.52
7.374732,-0.01,1.5831,-0.0911,1.59
7.390434,-0.2016,1.7228,0.2446,1.75
7.404823,0.095,1.8301,0.2428,1.85
7.439211,0.1595,1.4776,0.0977,1.49
7.455416,-0.0366,1.127,0.2973,1.17
7.478163,-0.0752,0.8411,0.2807,0.89
7.492354,-0.0515,0.7332,0.1932,0.76
7.505284,0.01,0.7048,0.1219,0.72
7.539613,0.1666,0.8221,0.0672,0.84
7.556669,0.1449,0.8602,0.0814,0.88
7.572855,0.1151,0.8729,0.0745,0.88
7.592715,0.0621,0.8705,0.0528,0.87
7.60974,0.0349,0.8934,0.032,0.89
7.639148,0.0176,0.9462,0.1014,0.95
7.656027,0.0159,0.9574,0.1383,0.97
7.676953,0.0279,0.9472,0.1473,0.96
7.692488,0.0628,0.9188,0.1554,0.93
7.723587,0.0396,0.8477,0.1537,0.86
7.739655,-0.0076,0.8443,0.1634,0.86
7.756683,0.0227,0.9413,0.1781,0.96
7.778716,0.0777,1.1216,0.1444,1.13
7.798475,0.0716,1.2201,0.12,1.23
7.823212,-0.0796,1.2526,0.0076,1.26
7.839753,-0.1405,1.2587,0.0515,1.27
7.858242,0.0506,1.373,0.1424,1.38
7.873876,0.0723,1.3842,-0.0489,1.39
7.894831,-0.055,1.171,-0.0029,1.17
7.912557,-0.1583,1.0017,0.0687,1.02
7.941217,-0.1283,0.8837,0.0704,0.9
7.956591,0.0088,0.9337,0.1102,0.94
7.979293,0.1007,1.0708,0.0415,1.08
7.99231,0.0804,1.1258,0.0193,1.13
8.023719,-0.0237,1.0102,0.0757,1.01
8.040721,-0.0474,0.8846,0.0415,0.89
8.057662,-0.0391,0.816,0.0955,0.82
8.077806,0.0161,0.7837,0.0611,0.79
8.09896,-0.0269,0.8387,0.1627,0.85
8.12478,-0.0938,0.8968,0.1121,0.91
8.140975,-0.0906,0.9389,0.159,0.96
8.159262,-0.0528,0.9789,0.171,1
8.178598,-0.0266,0.9855,0.1588,1
8.195472,-0.0266,0.977,0.1698,0.99
8.224901,-0.0921,0.9457,0.1852,0.97
8.241973,-0.1026,0.932,0.1954,0.96
8.258871,-0.0816,0.9469,0.2062,0.97
8.276324,-0.0782,0.9618,0.1805,0.98
8.295638,-0.0985,0.9582,0.2453,0.99
8.316393,-0.0667,0.9267,0.2016,0.95
8.341165,-0.0249,0.9301,0.1341,0.94
8.359462,-0.063,0.9723,0.151,0.99
8.375277,-0.1075,1.0183,0.1813,1.04
8.397995,-0.1097,1.0737,0.1747,1.09
8.420511,-0.0892,1.1297,0.1759,1.15
8.441884,-0.0953,1.2467,0.1764,1.26
8.460875,0.0508,1.3952,0.1654,1.41
8.476777,0.1903,1.4289,0.0498,1.44
8.497203,0.1314,1.2508,0.0894,1.26
8.517563,0.118,0.9523,0.1019,0.96
8.542524,0.2165,0.664,0.0291,0.7
8.55973,0.2458,0.6237,-0.0283,0.67
8.581386,0.1351,0.825,0.0777,0.84
8.603304,0.0159,1.0762,0.1082,1.08
8.62575,-0.0484,1.2594,0.0904,1.26
8.644375,-0.0313,1.1754,0.1011,1.18
8.661372,-0.0313,0.965,0.1471,0.98
8.700168,0.1156,0.6635,0.0572,0.68
8.700734,0.1156,0.6635,0.0572,0.68
8.726927,0.1527,0.7967,0.1182,0.82
8.744404,0.1488,0.9374,0.0958,0.95
8.759792,0.139,1.0061,0.064,1.02
8.78083,0.1322,1.0512,0.1412,1.07
8.809891,0.0953,1.0061,0.1793,1.03
8.827115,0.0706,0.935,0.1385,0.95
8.843692,0.0647,0.8822,0.0733,0.89
8.860055,0.0792,0.8717,0.034,0.88
8.881703,0.1126,0.9533,0.1253,0.97
8.91055,0.0535,1.1021,0.1109,1.11
8.927655,-0.0669,1.1521,0.1439,1.16
8.943729,-0.1459,1.1602,0.1048,1.17
8.982896,-0.0107,1.0422,0.1908,1.06
8.983632,-0.0107,1.0422,0.1908,1.06
9.009733,0.076,1.0439,0.1043,1.05
9.027491,0.0002,1.062,0.0559,1.06
9.044877,-0.0743,1.0566,-0.0127,1.06
9.079367,-0.022,0.924,-0.0894,0.93
9.100001,0.0384,1.0185,-0.0662,1.02
9.116626,0.0252,1.1521,0.0271,1.15
9.128342,0.0374,1.2482,0.0049,1.25
9.145128,0.0117,1.3945,0.0191,1.39
9.18137,-0.1429,1.1776,0.0205,1.19
9.194169,-0.1388,1.0222,0.0845,1.04
9.211221,-0.1085,0.8079,0.1207,0.82
9.227905,-0.043,0.688,0.0921,0.7
9.245338,0.0337,0.676,0.0493,0.68
9.283419,-0.034,0.8174,0.0259,0.82
9.307639,-0.1119,0.8602,0.0257,0.87
9.30874,-0.1134,0.8575,0.0288,0.87
9.329002,-0.0877,0.7969,0.0584,0.8
9.345619,-0.0581,0.7104,-0.0098,0.71
9.383756,-0.0269,0.5304,-0.0723,0.54
9.40415,-0.0349,0.5426,0.0447,0.55
9.414594,-0.0381,0.5665,0.066,0.57
9.435747,-0.0418,0.6738,0.1131,0.68
9.448228,-0.0335,0.7498,0.1324,0.76
9.481617,-0.1698,0.8377,0.117,0.86
9.495855,-0.1969,0.8717,0.1676,0.91
9.512093,-0.1539,0.9376,0.1786,0.97
9.529208,-0.0953,1.0151,0.1207,1.03
9.54658,-0.0318,1.1392,0.0916,1.14
9.587783,-0.1094,1.3901,0.1737,1.41
9.604691,-0.0237,1.3686,0.0564,1.37
9.613222,0.0327,1.3354,0.0408,1.34
9.646529,0.0948,1.1766,-0.0701,1.18
9.664832,0.1031,1.1995,0.0479,1.2
9.681291,0.1329,1.3774,0.3156,1.42
9.700983,0.2492,1.6317,0.074,1.65
9.723657,-0.042,1.6097,0.0535,1.61
9.746264,-0.0701,1.2924,0.213,1.31
9.764268,0.0369,1.1104,0.1937,1.13
9.78503,0.0322,1.0065,0.1561,1.02
9.805532,0.0559,0.9328,0.1244,0.94
9.813975,0.0757,0.9066,0.1151,0.92
9.847731,0.0948,0.7456,0.0809,0.76
9.864779,0.0586,0.6567,0.0616,0.66
9.885167,0.0279,0.5746,0.0638,0.58
9.909122,0.0342,0.5705,0.0447,0.57
9.915028,0.0381,0.578,0.0296,0.58
9.947193,0.0178,0.6411,0.0076,0.64
9.964426,0.012,0.6684,0.0823,0.67
9.987502,0.0264,0.7324,0.1246,0.74
10.004946,0.0127,0.8157,0.1182,0.82
10.031312,-0.0007,0.9088,0.1476,0.92
10.047685,0.021,0.9342,0.1678,0.95
10.064517,0.0591,0.9354,0.0818,0.94
10.08784,0.0166,1.0224,0.1153,1.03
10.103207,-0.0537,1.1368,0.2971,1.18
10.131885,0.0672,1.4702,0.1085,1.48
10.149562,-0.041,1.5103,0.0388,1.51
10.166973,-0.0657,1.3762,0.1202,1.38
10.182161,-0.0699,1.267,0.1138,1.27
10.205373,-0.1913,1.0945,0.0364,1.11
10.222364,-0.1224,1.2384,0.3276,1.29
10.248272,-0.0569,1.5535,0.1527,1.56
10.266957,-0.1454,1.448,-0.0093,1.46
10.282107,-0.1915,1.2523,0.1344,1.27
10.303535,-0.1312,1.0114,0.2531,1.05
10.322999,-0.0767,0.8688,0.1857,0.89
10.348346,0.0064,0.7703,0.0987,0.78
10.366351,0.011,0.7302,0.1043,0.74
10.386128,-0.0239,0.7161,0.1158,0.73
10.406935,-0.0349,0.7424,0.0855,0.75
10.432639,-0.0432,0.7517,0.0442,0.75
10.450211,-0.0691,0.7581,0.0489,0.76
10.466244,-0.0801,0.7688,0.0711,0.78
10.488088,-0.0867,0.7718,0.1339,0.79
10.511439,-0.0862,0.7278,0.1954,0.76
10.53366,-0.075,0.7104,0.118,0.72
10.550018,-0.0557,0.7324,0.1124,0.74
10.566962,-0.0298,0.7925,0.1766,0.81
10.589074,-0.0469,0.8771,0.2294,0.91
10.609542,-0.0823,0.9354,0.1268,0.95
