time,gFx,gFy,gFz,TgF
1.800323,0.1151,1.0571,0.1046,1.07
1.817072,0.108,1.0862,0.1107,1.1
1.837069,0.0699,1.1297,0.0269,1.13
1.856594,0.0068,1.2181,-0.0098,1.22
1.883395,0.0655,1.298,-0.0149,1.3
1.900597,0.0828,1.3092,-0.0276,1.31
1.918508,0.0239,1.2665,-0.0547,1.27
1.939504,-0.0713,1.1805,-0.1539,1.19
1.957067,-0.1351,1.1297,-0.1551,1.15
1.984443,-0.1727,1.0334,-0.2172,1.07
2.001699,-0.1488,0.9848,-0.1989,1.02
2.01905,-0.1021,0.9494,-0.2106,0.98
2.036323,-0.0454,0.9653,-0.1832,0.98
2.066997,-0.0022,0.9853,-0.1126,0.99
2.08429,-0.0088,0.9648,-0.1285,0.97
2.101157,-0.0384,0.9401,-0.1185,0.95
2.132628,-0.0723,0.9152,-0.0789,0.92
2.142486,-0.054,0.9276,-0.0638,0.93
2.168293,-0.023,0.9376,-0.0657,0.94
2.184819,-0.0276,0.9452,-0.0696,0.95
2.201396,-0.0293,0.9547,-0.0579,0.96
2.22292,-0.0406,0.9523,-0.0388,0.95
2.243841,-0.0369,0.9284,-0.023,0.93
2.268677,-0.0288,0.8878,0.0002,0.89
2.284833,-0.032,0.8702,-0.0403,0.87
2.301403,-0.0337,0.8666,-0.0518,0.87
2.32483,-0.0166,0.8758,-0.0129,0.88
2.34527,-0.0159,0.8888,-0.001,0.89
2.368653,-0.0442,0.8917,-0.0391,0.89
2.385673,-0.0537,0.9115,-0.0596,0.92
2.402744,-0.0515,0.9533,-0.0183,0.95
2.419483,-0.0437,0.9936,0.011,0.99
2.440339,-0.0239,1.0126,0.0005,1.01
2.469699,-0.0386,0.978,-0.0393,0.98
2.485259,-0.0445,0.9587,-0.0244,0.96
2.502826,-0.0618,0.9611,0.0498,0.96
2.542173,-0.087,1.0549,0.0186,1.06
2.542864,-0.087,1.0549,0.0186,1.06
2.566845,-0.0726,1.1294,-0.009,1.13
2.587017,-0.0838,1.1766,-0.0195,1.18
2.602567,-0.0777,1.225,-0.0276,1.23
2.622606,-0.106,1.2704,-0.0347,1.28
2.644824,-0.0989,1.297,-0.0564,1.3
2.670195,-0.0012,1.2623,-0.0992,1.27
2.687116,0.0496,1.2176,-0.1373,1.23
2.703362,0.0865,1.158,-0.1478,1.17
2.725499,0.1065,1.0764,-0.1788,1.1
2.745004,0.0916,1.021,-0.1903,1.04
2.769664,0.0787,0.9848,-0.1659,1
2.786729,0.0657,0.9809,-0.1752,1
2.803881,0.0591,0.9855,-0.1774,1
2.825091,0.0833,0.9987,-0.1322,1.01
2.844435,0.1051,0.9985,-0.0779,1.01
2.870747,0.1275,0.9877,-0.0645,1
2.887514,0.1109,0.9797,-0.0469,0.99
2.922833,0.0955,0.9438,-0.0257,0.95
2.942573,0.1268,0.9132,-0.0078,0.92
2.963683,0.1151,0.9088,-0.0139,0.92
2.97375,0.0985,0.9144,-0.0347,0.92
2.986953,0.0708,0.9306,-0.0545,0.93
3.022383,0.0486,0.9438,-0.034,0.95
3.044064,0.0789,0.9425,-0.0051,0.95
3.062646,0.1141,0.932,0.0303,0.94
3.071096,0.1256,0.9252,0.0171,0.93
3.087643,0.1217,0.9091,-0.0342,0.92
3.121262,0.0992,0.9223,0.0034,0.93
3.142821,0.077,0.9252,-0.0193,0.93
3.16578,0.0691,0.9496,-0.0337,0.95
3.171004,0.0696,0.9582,-0.0247,0.96
3.188247,0.0843,0.9904,0.0061,0.99
3.221659,0.1016,0.9885,0.0535,1
3.24417,0.0958,0.946,0.034,0.95
3.259892,0.0826,0.9247,0.0142,0.93
3.273115,0.075,0.9103,-0.0029,0.91
3.288606,0.0662,0.9012,-0.0198,0.9
3.325248,0.0926,0.9457,0.0193,0.95
3.345899,0.1053,0.9973,-0.0002,1
3.355287,0.1109,1.0178,-0.0046,1.02
3.372048,0.1207,1.0469,-0.0486,1.05
3.39009,0.1219,1.0745,-0.1212,1.09
3.4276,0.0897,1.1253,-0.0034,1.13
3.448046,0.0467,1.1285,-0.0762,1.13
3.455564,0.0413,1.1348,-0.1107,1.14
3.473022,0.0293,1.1543,-0.1901,1.17
3.490969,0.0425,1.2079,-0.1375,1.22
3.524392,-0.0034,1.2298,-0.0745,1.23
3.548898,-0.0462,1.1385,-0.1512,1.15
3.564002,-0.0755,1.0581,-0.1815,1.08
3.578888,-0.0965,1.0002,-0.1876,1.02
3.606602,-0.095,0.9516,-0.1959,0.98
3.622806,-0.0945,0.9311,-0.1593,0.95
3.641716,-0.0164,0.9494,-0.1642,0.96
3.661636,0.0208,0.9902,-0.1659,1
3.672926,0.0388,1.029,-0.1654,1.04
3.707642,0.0068,1.0222,-0.0806,1.03
3.723769,-0.0122,1.0034,-0.0305,1
3.745522,-0.0303,0.9601,-0.0034,0.96
3.763316,-0.0269,0.9235,-0.0599,0.93
3.774319,-0.0239,0.9083,-0.0821,0.91
3.807129,-0.0222,0.9069,-0.0217,0.91
3.827909,-0.0308,0.9149,-0.0371,0.92
3.847208,-0.0393,0.9252,-0.0379,0.93
3.857481,-0.0335,0.934,-0.0191,0.93
3.891556,-0.0376,0.9289,-0.0486,0.93
3.907517,-0.0254,0.921,-0.0733,0.92
3.929612,-0.0452,0.9271,-0.0381,0.93
3.951852,-0.0589,0.944,-0.0171,0.95
3.956822,-0.0596,0.9506,-0.0134,0.95
3.990704,-0.0242,0.9821,0.0173,0.98
4.010169,-0.0151,0.9841,-0.0327,0.98
4.024465,-0.0142,0.9819,-0.0423,0.98
4.04669,-0.032,0.9682,-0.0115,0.97
4.067913,-0.0457,0.9577,0.0208,0.96
4.077148,-0.0489,0.9582,0.0249,0.96
4.109512,-0.0476,0.9736,-0.0198,0.97
4.125376,-0.0271,0.9738,-0.0518,0.98
4.149449,-0.0537,0.9902,-0.0469,0.99
4.17043,-0.0787,1.0361,0.0117,1.04
4.190866,-0.0537,1.1123,0.0462,1.11
4.209006,-0.0012,1.1668,-0.0037,1.17
4.225558,0.0638,1.1785,-0.0647,1.18
4.246489,-0.0266,1.2252,-0.1334,1.23
4.262353,-0.0989,1.2838,-0.1136,1.29
4.292715,-0.163,1.2997,0.0699,1.31
4.309343,-0.0601,1.2247,-0.0298,1.23
4.328929,0.0965,1.1355,-0.172,1.15
4.34547,0.1441,1.0395,-0.1825,1.07
4.35922,0.1415,0.9591,-0.1439,0.98
4.393068,0.0354,0.8871,-0.0928,0.89
4.409376,0.0276,0.9203,-0.085,0.92
4.4301,0.0635,0.974,-0.0826,0.98
4.451999,0.0687,1.0363,-0.1107,1.04
4.46091,0.0691,1.053,-0.109,1.06
4.493456,0.1156,1.1126,0.0147,1.12
4.509716,0.1539,1.0952,0.0889,1.11
4.530794,0.148,1.0112,0.0889,1.03
4.552824,0.1417,0.9127,0.0188,0.92
4.577124,0.1258,0.8297,0.011,0.84
4.593068,0.12,0.814,0.0801,0.83
4.610613,0.1173,0.8214,0.1244,0.84
4.63122,0.1136,0.8245,0.096,0.84
4.65369,0.087,0.8465,0.0401,0.85
4.678313,0.0691,0.8683,0.0332,0.87
4.693872,0.0677,0.8785,0.0574,0.88
4.711571,0.0909,0.8959,0.108,0.91
4.727137,0.1107,0.8995,0.118,0.91
4.749308,0.1297,0.9052,0.0706,0.92
4.770761,0.1146,0.899,0.0975,0.91
4.793478,0.1229,0.9034,0.138,0.92
4.811828,0.1368,0.9147,0.0838,0.93
4.827396,0.1522,0.9335,0.012,0.95
4.850827,0.1867,1.0024,0.001,1.02
4.872516,0.1739,1.0559,0.0364,1.07
4.894086,0.1586,1.0698,-0.0147,1.08
4.911989,0.1241,1.0637,-0.0611,1.07
4.932957,0.0919,1.0664,-0.0274,1.07
4.950816,0.1173,1.0908,0.0237,1.1
4.977544,0.172,1.1206,0.0276,1.13
4.995372,0.1708,1.1612,0.0432,1.17
5.012327,0.1551,1.2176,0.0149,1.23
5.033968,0.1366,1.2013,-0.085,1.21
5.053479,0.0814,1.1507,-0.1676,1.17
5.078662,0.0413,1.1109,-0.128,1.12
5.095953,0.0403,1.1336,0.0425,1.14
5.112969,0.0638,1.1546,0.0665,1.16
5.129643,0.022,1.139,-0.0545,1.14
5.149941,-0.0638,1.0842,-0.203,1.1
5.172246,-0.1632,1.0026,-0.1942,1.03
5.196032,-0.1793,0.9831,-0.1217,1.01
5.212171,-0.1234,0.9921,-0.0655,1
5.234352,-0.0467,0.9999,-0.0586,1
5.253207,0.0005,0.9794,-0.1058,0.99
5.280374,-0.0195,0.9237,-0.0352,0.92
5.295767,-0.033,0.9015,0.0379,0.9
5.313657,-0.0462,0.8766,0.0667,0.88
5.35011,-0.0379,0.871,0.0325,0.87
5.372769,-0.0144,0.8946,0.0618,0.9
5.373204,-0.0144,0.8946,0.0618,0.9
5.395746,-0.0257,0.8915,0.0911,0.9
5.412837,-0.0354,0.8822,0.0899,0.89
5.452713,0.0015,0.8411,-0.0213,0.84
5.45327,0.0015,0.8411,-0.0213,0.84
5.479309,-0.0503,0.858,-0.0115,0.86
5.496159,-0.0506,0.8763,0.0081,0.88
5.513377,-0.0479,0.8998,0.0098,0.9
5.534128,-0.0376,0.9232,0.0354,0.92
5.556859,-0.0115,0.9628,0.0384,0.96
5.579669,-0.0191,1.0053,0.0225,1.01
5.597229,-0.0371,1.0361,0.043,1.04
5.613301,-0.0413,1.062,0.0562,1.06
5.635332,-0.0354,1.0847,0.0142,1.09
5.662858,-0.0596,1.0972,-0.0029,1.1
5.680117,-0.0821,1.1201,-0.0044,1.12
5.701072,-0.1129,1.157,-0.0064,1.16
5.714517,-0.1532,1.1724,0.0313,1.18
5.74005,-0.129,1.189,0.0042,1.2
5.769061,-0.0535,1.1663,-0.1437,1.18
5.780469,-0.0721,1.1658,-0.152,1.18
5.796902,-0.1241,1.1861,-0.1226,1.2
5.831,0.0073,1.2289,-0.127,1.24
5.85324,0.0821,1.2037,-0.1642,1.22
5.876836,0.1143,1.0918,-0.2756,1.13
5.887134,0.1256,1.0515,-0.2827,1.1
5.915183,0.0381,0.9526,-0.1859,0.97
5.931619,0.0183,0.9325,-0.1717,0.95
5.954257,0.0169,0.964,-0.116,0.97
5.970895,0.0428,0.9938,-0.1287,1
5.981175,0.0506,1.0175,-0.1202,1.03
6.015643,0.0862,1.0635,-0.1244,1.07
6.033319,0.088,1.0674,-0.0542,1.07
6.050272,0.1004,1.0346,-0.0564,1.04
6.067232,0.095,0.9858,-0.0655,0.99
6.081645,0.0921,0.9569,-0.032,0.96
6.115422,0.0684,0.879,-0.0235,0.88
6.136901,0.0518,0.8385,-0.041,0.84
6.156768,0.0354,0.8363,-0.0305,0.84
6.165446,0.0244,0.8455,-0.0093,0.85
6.182947,0.0222,0.8793,0.02,0.88
6.21635,0.1138,0.9135,0.0215,0.92
6.234259,0.0691,0.9039,-0.0042,0.91
6.253699,0.0293,0.8885,-0.0007,0.89
6.275857,0.0464,0.8888,0.0298,0.89
6.284928,0.063,0.8893,0.0376,0.89
6.316646,0.0921,0.9039,-0.001,0.91
6.341778,0.0596,0.9225,-0.0264,0.92
6.360661,0.0572,0.9357,-0.0007,0.94
6.371065,0.0708,0.9452,0.0039,0.95
6.398835,0.1019,0.9538,-0.0806,0.96
6.41666,0.0867,0.9836,-0.0914,0.99
6.432838,0.0652,1.0249,-0.0442,1.03
6.452789,0.109,1.1074,0,1.11
6.472376,0.1654,1.2035,0.0083,1.21
6.499382,0.1241,1.244,-0.0274,1.25
6.517439,0.0911,1.2259,-0.0503,1.23
6.534878,0.0569,1.1448,-0.1051,1.15
6.554381,-0.0068,1.0891,-0.1869,1.11
6.575395,-0.0076,1.093,-0.2172,1.11
6.601162,-0.0572,1.1346,-0.1705,1.15
6.616702,-0.1053,1.1355,-0.1876,1.16
6.63833,-0.1307,1.1233,-0.2424,1.16
6.659682,-0.118,1.1096,-0.1703,1.13
6.684359,-0.0523,1.0693,-0.1407,1.08
6.700701,-0.0352,1.0261,-0.1334,1.04
6.718596,-0.0347,0.9714,-0.1134,0.98
6.734835,-0.0481,0.9286,-0.0657,0.93
6.756748,-0.0413,0.9098,-0.0608,0.91
6.773108,-0.0232,0.9086,-0.054,0.91
6.801036,-0.0149,0.9076,-0.0181,0.91
6.818625,-0.0242,0.8954,0.0398,0.9
6.839967,-0.0496,0.8604,0.0528,0.86
6.861739,-0.0789,0.8194,-0.011,0.82
6.884884,-0.0936,0.8174,-0.0305,0.82
6.901267,-0.0657,0.8277,-0.0044,0.83
6.919202,-0.0322,0.8409,0.0178,0.84
6.935038,-0.0274,0.8487,0.0088,0.85
6.957217,-0.0225,0.8651,-0.0237,0.87
6.976274,-0.0252,0.8898,-0.0005,0.89
7.002089,-0.0322,0.9201,0.0315,0.92
7.018872,-0.0386,0.9308,0.0318,0.93
7.035474,-0.0489,0.9469,0.0371,0.95
7.056425,-0.0362,0.9826,0.0491,0.98
7.085694,0.0193,1.0324,0.0215,1.03
7.103727,0.0107,1.0676,0.0042,1.07
7.119008,-0.0198,1.0911,0.0103,1.09
7.139369,-0.073,1.1306,0.041,1.13
7.160012,-0.0774,1.1907,0.0821,1.2
7.186597,-0.0559,1.2645,0.0779,1.27
7.203383,-0.0599,1.2941,0.0603,1.3
7.219106,-0.0586,1.2946,0.0064,1.3
7.241775,-0.0757,1.2438,-0.1366,1.25
7.264611,-0.1324,1.2616,-0.0611,1.27
7.286734,-0.023,1.2943,0.0198,1.29
7.303071,0.1129,1.2389,-0.1627,1.25
7.320787,0.2006,1.127,-0.2922,1.18
7.3418,0.1918,0.9921,-0.2665,1.05
7.361911,0.0816,0.9364,-0.2042,0.96
7.386766,-0.0005,0.9518,-0.1766,0.97
7.403332,-0.0051,0.977,-0.162,0.99
7.420942,0.0415,0.9865,-0.1459,1
7.459893,0.1512,0.977,-0.1085,0.99
7.482293,0.1439,0.9372,-0.0418,0.95
7.482718,0.1439,0.9372,-0.0418,0.95
7.503883,0.1163,0.879,-0.0379,0.89
7.537401,0.0877,0.8116,-0.0493,0.82
7.559525,0.0862,0.7952,-0.0169,0.8
7.581254,0.1004,0.795,0.0159,0.8
7.587463,0.1031,0.794,0.0191,0.8
7.60407,0.1068,0.7981,0.001,0.81
7.641896,0.0435,0.8179,-0.085,0.82
7.662849,0.0242,0.8458,-0.0486,0.85
7.670545,0.0264,0.8636,-0.0222,0.86
7.687615,0.0364,0.8937,0.0007,0.89
7.705254,0.0437,0.922,-0.033,0.92
7.743153,0.0535,0.9841,-0.0247,0.99
7.764355,0.0936,1.0256,0,1.03
7.776196,0.1114,1.0266,-0.0103,1.03
7.788659,0.1051,1.018,-0.0357,1.02
7.822524,0.0782,1.0075,-0.1165,1.02
7.842978,0.1009,1.0615,-0.0718,1.07
7.855988,0.1385,1.1148,0.0115,1.12
7.870894,0.1847,1.1734,0.0728,1.19
7.887655,0.2108,1.224,0.0493,1.24
7.922512,0.1258,1.2589,0.0125,1.27
7.939046,0.0552,1.2425,-0.0694,1.25
7.969344,-0.0674,1.2846,-0.1622,1.3
7.985626,-0.0792,1.2943,-0.117,1.3
7.994829,-0.0862,1.2877,-0.1134,1.3
8.022324,-0.1165,1.1629,-0.2086,1.19
8.040039,-0.1187,1.0691,-0.2653,1.11
8.059085,-0.1336,1.0205,-0.2343,1.06
8.081134,-0.0997,1.0148,-0.1627,1.03
8.089623,-0.076,1.0048,-0.1527,1.02
8.122742,-0.0132,0.9144,-0.0994,0.92
8.14291,-0.0239,0.881,-0.0528,0.88
8.164146,-0.0569,0.8775,-0.0195,0.88
8.173088,-0.0699,0.8829,-0.0393,0.89
8.206312,-0.1097,0.8631,-0.1327,0.88
8.223157,-0.1068,0.8692,-0.0833,0.88
8.244043,-0.0919,0.8719,-0.0044,0.88
8.263726,-0.0735,0.8585,-0.0154,0.86
8.27296,-0.0689,0.8514,-0.0249,0.85
8.306913,-0.0621,0.8113,-0.0107,0.81
8.324029,-0.0491,0.8008,-0.0154,0.8
8.346179,-0.0435,0.7989,-0.0313,0.8
8.364971,-0.0515,0.8121,-0.042,0.81
8.377179,-0.0515,0.828,-0.041,0.83
8.406908,-0.0625,0.8607,-0.021,0.86
8.425355,-0.054,0.8942,-0.0171,0.9
8.440515,-0.0274,0.9335,-0.0384,0.93
8.463527,0.0193,1.04,-0.0115,1.04
8.484246,0.0388,1.0903,0.088,1.09
8.495604,0.0191,1.1065,0.0816,1.11
8.524922,-0.053,1.1123,-0.0823,1.12
8.548557,-0.0982,1.1624,-0.0183,1.17
8.563633,-0.1073,1.2367,0.0762,1.24
8.578372,-0.1085,1.2829,0.1011,1.29
8.607841,-0.0616,1.2728,0.0472,1.28
8.624638,-0.0435,1.2203,-0.0032,1.22
8.64547,-0.0599,1.1573,-0.1444,1.17
8.666791,-0.0726,1.1602,-0.1331,1.17
8.690732,-0.0024,1.2144,-0.1336,1.22
8.709407,0.1011,1.2022,-0.3144,1.25
8.728528,0.1527,1.1346,-0.3958,1.21
8.742672,0.1598,1.0989,-0.3635,1.17
8.763181,0.1483,1.0747,-0.237,1.11
8.778123,0.128,1.0664,-0.2018,1.09
8.808564,0.074,1.051,-0.1566,1.07
8.823896,0.0682,1.0437,-0.1302,1.05
8.843767,0.0674,1.0373,-0.0989,1.04
8.860665,0.0704,1.0126,-0.0728,1.02
8.892521,0.0919,0.9567,-0.0826,0.96
8.908518,0.1065,0.9225,-0.0498,0.93
8.92557,0.1273,0.8832,0.0007,0.89
8.942447,0.1236,0.8431,0.0115,0.85
8.963285,0.0994,0.7964,-0.03,0.8
8.985866,0.0982,0.7896,-0.0276,0.8
9.008413,0.1029,0.8231,0.0105,0.83
9.026711,0.1033,0.8514,0.0232,0.86
9.042342,0.1011,0.8377,0.0024,0.84
9.065703,0.0486,0.7891,-0.0208,0.79
9.084142,0.0384,0.7556,-0.0098,0.76
9.109101,0.0393,0.7383,-0.0044,0.74
9.12707,0.0535,0.7478,0.0061,0.75
9.148407,0.0442,0.7854,0.0327,0.79
9.168342,0.075,0.8502,0.0279,0.85
9.193736,0.1471,0.9398,-0.0088,0.95
9.209912,0.1798,0.9648,-0.0552,0.98
9.226696,0.1952,1.031,-0.0777,1.05
9.247835,0.2209,1.148,-0.0748,1.17
9.265564,0.2577,1.2186,-0.0493,1.25
9.294384,0.2316,1.2907,0.0159,1.31
9.310272,0.2013,1.3283,0.1287,1.35
9.327268,0.1859,1.3403,0.1109,1.36
9.34771,0.0308,1.2596,-0.2133,1.28
9.370354,-0.118,1.2594,-0.2326,1.29
9.394135,-0.0083,1.2846,-0.0376,1.29
9.411348,0.0056,1.2281,-0.1705,1.24
9.42838,-0.0711,1.1387,-0.2714,1.17
9.444766,-0.1693,1.0857,-0.2646,1.13
9.489161,-0.1449,1.0869,-0.1637,1.11
9.489597,-0.1449,1.0869,-0.1637,1.11
9.510457,-0.0513,1.0808,-0.1322,1.09
9.528256,-0.0237,1.0564,-0.1297,1.06
9.565618,-0.0559,1.0319,-0.054,1.03
9.586406,-0.053,1.0178,-0.0454,1.02
9.594544,-0.0584,1.0019,-0.041,1
9.611138,-0.0586,0.9552,-0.0332,0.96
9.631992,-0.0435,0.8407,0.0071,0.84
9.666457,-0.0359,0.7038,0.0166,0.7
9.687658,-0.0589,0.6567,-0.0257,0.66
9.693658,-0.063,0.653,-0.0344,0.66
9.711435,-0.0699,0.6386,-0.0266,0.64
9.749952,-0.066,0.6291,0.0264,0.63
9.769303,-0.0388,0.6613,0.0086,0.66
9.77855,-0.0215,0.6772,0.0173,0.68
9.795194,-0.0308,0.7422,0.0415,0.74
9.812713,-0.0611,0.8443,0.0794,0.85
9.851155,-0.0452,1.0437,0.0762,1.05
9.871757,-0.0535,1.1228,0.0967,1.13
9.87871,-0.0533,1.1385,0.1121,1.15
9.896365,-0.0579,1.1688,0.1669,1.18
9.930096,-0.0643,1.0715,0.1742,1.09
9.946763,-0.0621,1.0129,0.1375,1.02
9.967951,-0.0738,0.943,0.074,0.95
9.987764,-0.0941,0.8932,0.0083,0.9
9.996897,-0.1048,0.8824,-0.0056,0.89
10.029913,-0.1329,0.964,0.096,0.98
10.046779,-0.0926,1.0307,0.1116,1.04
10.068087,-0.0374,1.1111,0.0755,1.11
10.080529,-0.0225,1.16,0.0965,1.16
10.09625,0.0203,1.2069,0.0486,1.21
10.128548,0.1204,1.2997,-0.0105,1.31
10.145928,0.1051,1.2565,-0.0679,1.26
10.166903,0.064,1.1565,-0.0374,1.16
10.185974,0.0515,1.0153,0.0762,1.02
10.196107,0.0352,0.9574,0.074,0.96
10.230802,0.0652,0.9125,-0.0051,0.91
10.246893,0.1107,0.9301,-0.0064,0.94
10.268208,0.1094,0.9596,0.0608,0.97
10.283756,0.0638,0.9892,0.085,0.99
10.296939,0.0244,1.0029,0.1077,1.01
10.330654,-0.0115,1.039,0.1722,1.05
10.353767,0.0415,0.9924,0.1764,1.01
10.371613,0.0792,0.9379,0.1566,0.95
10.381283,0.084,0.9115,0.1468,0.93
10.39826,0.0865,0.8587,0.1075,0.87
10.431064,0.0454,0.8441,0.1307,0.86
10.452476,0.0479,0.8389,0.128,0.85
10.47353,0.0374,0.8648,0.1483,0.88
10.482683,0.0437,0.8819,0.1537,0.9
10.501579,0.0503,0.9203,0.1471,0.93
10.531671,0.0889,0.9347,0.1327,0.95
10.55274,0.0911,0.9193,0.0701,0.93
10.57183,0.0745,0.9205,0.032,0.92
10.581722,0.064,0.9252,0.0249,0.93
10.61437,0.1385,1.0434,0.0872,1.06
10.633385,0.2001,1.1223,0.1158,1.15
10.649077,0.2101,1.1487,0.0555,1.17
