time,gFx,gFy,gFz,TgF
2.23585,-0.0726,1.1309,-0.03,1.13
2.252358,-0.075,1.0957,-0.0396,1.1
2.269323,-0.0655,1.0855,-0.0071,1.09
2.308981,-0.0366,0.944,0.0125,0.94
2.326395,-0.0391,0.8688,-0.0418,0.87
2.326855,-0.0391,0.8688,-0.0418,0.87
2.352318,0.0159,0.7867,-0.0599,0.79
2.36894,0.01,0.7603,-0.0134,0.76
2.38907,-0.0418,0.7517,-0.0134,0.75
2.419167,-0.0679,0.792,-0.023,0.8
2.436646,-0.0579,0.8204,0.042,0.82
2.452698,-0.0528,0.8455,0.0569,0.85
2.470911,-0.0384,0.8541,0.0501,0.86
2.510119,-0.1102,0.8895,0.0723,0.9
2.510766,-0.1102,0.8895,0.0723,0.9
2.536479,-0.1148,0.8678,0.0569,0.88
2.553601,-0.0826,0.8458,0.0452,0.85
2.569974,-0.0581,0.8416,0.0635,0.85
2.590196,-0.084,0.8514,0.1185,0.86
2.620412,-0.0872,0.8839,0.053,0.89
2.63762,-0.0293,0.9047,-0.0156,0.91
2.653195,-0.0787,0.9704,0.0266,0.97
2.671016,-0.0501,1.0964,0.0107,1.1
2.710124,0.0877,1.4172,0.0142,1.42
2.728512,0.2741,1.3901,-0.0283,1.42
2.738092,0.2421,1.3232,-0.1073,1.35
2.754587,0.1493,1.2469,-0.1502,1.26
2.770305,0.1932,1.2384,-0.1153,1.26
2.811445,0.1397,1.3847,0.1862,1.4
2.811886,0.1397,1.3847,0.1862,1.4
2.838067,0.0708,1.2391,-0.0056,1.24
2.855193,0.0752,1.1793,-0.0567,1.18
2.891352,0.1568,1.126,0.0906,1.14
2.912569,0.0977,1.0637,0.0975,1.07
2.92101,0.0552,1.0373,0.0897,1.04
2.938525,0.0012,0.9577,0.0305,0.96
2.954549,0.0242,0.891,0.0064,0.89
2.989263,0.0298,0.8174,0.0479,0.82
3.009805,0.0584,0.8275,0.021,0.83
3.028924,0.0845,0.8521,0.0195,0.86
3.038648,0.1033,0.8663,0.0335,0.87
3.07456,0.1007,0.8937,0.0059,0.9
3.091265,0.0603,0.8844,-0.0413,0.89
3.110236,0.0591,0.8761,-0.0799,0.88
3.129456,0.0811,0.8793,-0.0398,0.88
3.140556,0.1073,0.8815,0.012,0.89
3.172966,0.1344,0.8509,0.088,0.87
3.189256,0.0985,0.8182,0.0252,0.82
3.20944,0.0342,0.8028,-0.0616,0.81
3.228541,0.0315,0.7977,-0.0037,0.8
3.256169,0.0755,0.8341,0.1331,0.85
3.273034,0.1007,0.8389,0.1319,0.86
3.294545,0.1446,0.8091,0.0484,0.82
3.315634,0.1195,0.7742,0.0398,0.78
3.322038,0.0928,0.7681,0.054,0.78
3.356574,0.0706,0.814,0.0237,0.82
3.372942,0.0892,0.8433,0.0396,0.85
3.393657,0.0745,0.9479,0.0213,0.95
3.413801,0.1121,1.0945,0.0015,1.1
3.423387,0.1063,1.1622,0.0469,1.17
3.456544,-0.0425,1.3574,-0.161,1.37
3.474689,-0.1036,1.4952,-0.13,1.5
3.491141,-0.2441,1.641,0.2624,1.68
3.512561,-0.2086,1.567,0.1581,1.59
3.534598,-0.0985,1.3693,-0.0936,1.38
3.545378,0.0266,1.2694,-0.0103,1.27
3.576498,0.0919,1.2235,0.1622,1.24
3.590951,-0.0103,1.2653,0.1217,1.27
3.618006,-0.1869,1.2528,0.0203,1.27
3.638207,-0.1395,1.1614,0.0195,1.17
3.657863,-0.0674,1.0271,0.1112,1.04
3.674101,-0.0176,0.9003,0.1158,0.91
3.693636,0.0269,0.7637,0.0401,0.77
3.716138,-0.0159,0.6999,0.0107,0.7
3.741029,-0.1302,0.7271,0.0215,0.74
3.758742,-0.0943,0.7857,0.0572,0.79
3.774509,-0.0789,0.8636,0.0515,0.87
3.795985,-0.0811,0.9318,0.031,0.94
3.815047,-0.0906,0.9394,0.0352,0.94
3.840866,-0.1009,0.8895,0.0501,0.9
3.858702,-0.0965,0.8553,0.0442,0.86
3.87526,-0.0963,0.8441,0.0555,0.85
3.894839,-0.1307,0.857,0.1229,0.88
3.912824,-0.1134,0.8839,0.1261,0.9
3.943142,-0.0665,0.8905,0.0911,0.9
3.959002,-0.0603,0.8636,0.0457,0.87
3.974676,-0.0667,0.837,-0.001,0.84
4.001124,-0.0916,0.8077,0.1138,0.82
4.022353,-0.0862,0.8167,0.1146,0.83
4.041555,-0.0755,0.8568,0.1126,0.87
4.058631,-0.0635,0.9137,0.0745,0.92
4.075085,-0.0645,1.0087,0.0611,1.01
4.091491,-0.0254,1.092,0.0796,1.1
4.111275,0.0745,1.1758,-0.0713,1.18
4.141832,-0.1253,1.1475,-0.0051,1.15
4.159348,-0.1026,1.0464,0.0232,1.05
4.175933,0.0376,0.954,-0.1876,0.97
4.193383,0.0203,1.0703,-0.2983,1.11
4.213062,-0.0596,1.4666,-0.002,1.47
4.234291,0.1151,1.7966,0.173,1.81
4.259548,0.288,1.4688,-0.0901,1.5
4.276739,0.1019,1.2,-0.1573,1.21
4.298595,-0.1331,1.092,0.0655,1.1
4.320253,-0.0486,1.1272,0.0882,1.13
4.342599,-0.0061,1.146,-0.0281,1.15
4.360725,-0.0002,1.0894,-0.0159,1.09
4.378402,0.0147,0.997,0.0044,1
4.394042,0.0154,0.9103,0.0132,0.91
4.41639,-0.0044,0.8265,0.0213,0.83
4.443439,0.0239,0.7659,-0.0054,0.77
4.461583,0.0227,0.7498,-0.0117,0.75
4.476969,0.0203,0.7503,-0.01,0.75
4.499894,0.0183,0.793,-0.0332,0.79
4.519338,0.0511,0.8563,-0.0472,0.86
4.544046,0.0501,0.9313,0.084,0.94
4.560927,0.0513,0.9235,0.0777,0.93
4.57825,0.0401,0.8851,0.0222,0.89
4.615557,0.0489,0.7908,-0.0137,0.79
4.636605,0.0633,0.8121,0.0472,0.82
4.646516,0.064,0.8262,0.0679,0.83
4.661071,0.0562,0.8421,0.0796,0.85
4.67808,0.0398,0.8431,0.0352,0.84
4.702731,0.0479,0.8123,-0.0044,0.81
4.72414,0.0672,0.8294,0.0498,0.83
4.744178,0.0828,0.8389,0.1283,0.85
4.760886,0.1202,0.8099,0.0515,0.82
4.797907,0.0359,0.8231,-0.1283,0.83
4.811598,-0.01,0.9508,-0.14,0.96
4.827959,-0.0596,1.1509,-0.041,1.15
4.861806,-0.0618,1.5523,0.0137,1.55
4.877671,-0.0237,1.642,-0.1094,1.65
4.89904,-0.1417,1.6852,0.1717,1.7
4.91504,-0.1207,1.4851,0.0914,1.49
4.927903,-0.0752,1.4072,-0.0017,1.41
4.96189,0.2108,1.2201,0.1989,1.25
4.980328,0.1036,1.2741,0.2333,1.3
4.996307,-0.0103,1.3205,0.1627,1.33
5.018405,-0.1007,1.277,0.0105,1.28
5.039869,-0.0762,1.1705,0.0239,1.17
5.049553,-0.0437,1.1128,0.0638,1.12
5.079909,0.0581,0.8397,0.1026,0.85
5.097117,0.0403,0.7068,0.041,0.71
5.117381,-0.0506,0.6506,0.0335,0.65
5.13389,-0.0865,0.6491,0.0782,0.66
5.162276,-0.0606,0.6442,0.0337,0.65
5.180074,-0.1051,0.6391,-0.0054,0.65
5.197598,-0.1314,0.635,-0.0384,0.65
5.218381,-0.1334,0.6677,-0.0151,0.68
5.239806,-0.1683,0.784,0.1483,0.82
5.263535,-0.0892,0.8617,0.1285,0.88
5.280178,-0.0142,0.8666,0.042,0.87
5.300166,0.0606,0.7981,-0.0457,0.8
5.318993,0.0635,0.7317,0.0002,0.73
5.346837,-0.0054,0.6892,0.1845,0.71
5.363638,-0.0098,0.7456,0.0562,0.75
5.380261,-0.011,0.8521,-0.0342,0.85
5.401286,0.0357,1.114,-0.0293,1.11
5.423785,0.1642,1.2995,0.0318,1.31
5.44765,0.0217,1.5003,0.0691,1.5
5.464,0.0474,1.5516,-0.0665,1.55
5.480837,0.0398,1.446,-0.0633,1.45
5.504217,0.0667,1.5269,0.2001,1.54
5.526044,-0.0945,1.686,0.2973,1.71
5.547528,0.1681,1.5088,0.1011,1.52
5.564703,0.2064,1.361,0.151,1.38
5.581438,0.1476,1.213,0.1903,1.24
5.59839,0.1075,1.1277,0.1867,1.15
5.620408,0.1002,1.0092,0.1461,1.02
5.643158,0.0699,0.8607,0.0621,0.87
5.66457,-0.022,0.7725,0.0205,0.77
5.683157,-0.0452,0.7161,-0.0029,0.72
5.698606,-0.0237,0.6907,0.0068,0.69
5.720049,0.0349,0.6606,0.0086,0.66
5.743559,0.0989,0.6132,0.0093,0.62
5.765146,0.0926,0.5658,-0.0176,0.57
5.784753,0.1568,0.5213,-0.0618,0.55
5.800225,0.1681,0.5416,-0.0369,0.57
5.838777,0.0923,0.7231,0.1879,0.75
5.847761,0.1148,0.7532,0.1642,0.78
5.865071,0.1121,0.7671,0.053,0.78
5.881563,0.0762,0.7498,-0.0606,0.76
5.902097,0.0391,0.7705,-0.108,0.78
5.931848,0.0454,1.0239,0.2221,1.05
5.94868,0.0845,1.1465,0.1652,1.16
5.965685,0.0347,1.2543,-0.1165,1.26
5.982634,-0.1182,1.3034,-0.0745,1.31
6.004983,-0.3076,1.3334,0.0117,1.37
6.028938,-0.2529,1.4778,-0.0086,1.5
6.049677,-0.1678,1.6168,0.1805,1.64
6.066177,-0.0599,1.6662,0.2558,1.69
6.083478,0.0076,1.6552,0.1603,1.66
6.118213,-0.0987,1.4776,0.2113,1.5
6.132736,-0.12,1.3901,0.2128,1.41
6.149602,-0.098,1.265,0.182,1.28
6.165658,-0.0887,1.135,0.1502,1.15
6.199502,-0.1041,0.8888,0.1168,0.9
6.220647,-0.0855,0.7847,0.1112,0.8
6.244041,-0.0244,0.6823,0.0662,0.69
6.253823,-0.0381,0.6645,0.0396,0.67
6.266468,-0.0867,0.6709,0.0139,0.68
6.300292,-0.1419,0.6626,0.0689,0.68
6.322204,-0.0982,0.6853,0.1446,0.71
6.344463,-0.0723,0.7415,0.1097,0.75
6.349972,-0.0508,0.7534,0.0875,0.76
6.368292,-0.0384,0.7911,0.0088,0.79
6.401327,-0.2541,0.8646,0.1075,0.91
6.422805,-0.1652,0.8155,0.0611,0.83
6.441698,-0.1036,0.7432,0.0147,0.75
6.454156,-0.0777,0.699,0.0347,0.7
6.470139,-0.0867,0.6555,0.0823,0.67
6.500865,-0.1483,0.6965,0.1124,0.72
6.522884,-0.1854,0.8367,0.1314,0.87
6.543927,-0.1588,0.9767,0.0305,0.99
6.553217,-0.1094,1.0361,-0.0127,1.04
6.584342,-0.052,1.2687,0.0181,1.27
6.601248,-0.1038,1.416,0.0222,1.42
6.620509,-0.1263,1.4798,-0.0244,1.49
6.64365,0.0107,1.4524,-0.0472,1.45
6.652461,0.0327,1.4292,0,1.43
6.683795,0.1192,1.5039,0.1143,1.51
6.701129,-0.0086,1.5025,0.3325,1.54
6.720675,-0.0672,1.3913,0.1002,1.4
6.739021,-0.0689,1.2494,0.0061,1.25
6.76846,-0.0081,1.1001,0.1363,1.11
6.786067,-0.0112,1.0784,0.1881,1.09
6.801814,-0.0083,1.064,0.1331,1.07
6.823047,-0.0359,0.9941,0.0821,1
6.84329,-0.0733,0.9284,0.0687,0.93
6.868175,-0.0677,0.8553,0.0281,0.86
6.885746,-0.0589,0.8131,0.0269,0.82
6.905046,-0.0305,0.785,0.0181,0.79
6.921465,-0.0254,0.7686,0.0379,0.77
6.935207,-0.0217,0.7669,0.0726,0.77
6.969885,-0.001,0.7691,0.0203,0.77
6.986373,0.0186,0.7666,-0.0266,0.77
7.007591,0.0508,0.75,0.0115,0.75
7.029657,0.0855,0.7554,0.1019,0.77
7.039608,0.0897,0.7713,0.127,0.79
7.069599,0.0682,0.8326,0.1412,0.85
7.086637,0.0655,0.8499,0.149,0.87
7.107926,0.0559,0.827,0.1109,0.84
7.132315,0.0259,0.7991,0.0511,0.8
7.136326,0.011,0.8023,0.0481,0.8
7.169667,-0.0088,0.9122,0.1847,0.93
7.187365,0.0332,0.9574,0.0848,0.96
7.204391,0.0222,0.9726,-0.0181,0.97
7.224834,-0.063,1.0002,-0.063,1
7.247876,-0.2143,1.095,0.0166,1.12
7.270069,-0.2245,1.2704,-0.0078,1.29
7.287798,-0.1791,1.4285,0.0239,1.44
7.304532,-0.1468,1.6044,-0.043,1.61
7.326361,-0.1542,1.7035,0.1324,1.72
7.34935,-0.1935,1.5677,0.0787,1.58
7.37238,0.0428,1.2491,0.116,1.26
7.387524,0.2145,1.0857,0.1449,1.12
7.404297,0.1248,1.0263,0.1498,1.04
7.426459,-0.0559,1.0671,0.2089,1.09
7.447987,-0.1178,1.0791,0.086,1.09
7.471037,-0.0933,0.9973,0.0098,1
7.488091,-0.0261,0.8995,0.0393,0.9
7.509623,0.0315,0.7598,0.0195,0.76
7.529758,0.0083,0.6709,0.0359,0.67
7.55503,-0.1131,0.6398,0.0029,0.65
7.572113,-0.14,0.6257,-0.0806,0.65
7.588571,-0.1302,0.6288,-0.1002,0.65
7.614383,-0.0999,0.6804,-0.0115,0.69
7.630233,-0.1114,0.7437,0.0579,0.75
7.654391,-0.0828,0.8089,0.0557,0.82
7.671467,-0.0594,0.8341,-0.033,0.84
7.688352,-0.1119,0.8521,0.0132,0.86
7.708585,-0.1578,0.8841,0.1463,0.91
7.729482,-0.1207,0.8863,0.0999,0.9
7.755526,-0.1417,0.8421,0.0425,0.86
7.772268,-0.1192,0.8209,-0.0706,0.83
7.789501,-0.0667,0.8289,-0.1471,0.84
7.809065,-0.1239,1.0232,-0.0633,1.03
7.833395,-0.213,1.4089,0.077,1.43
7.847236,-0.1798,1.5399,-0.0293,1.55
7.871829,0.1358,1.5369,-0.0814,1.55
7.88945,0.2402,1.4539,-0.0528,1.47
7.925322,0.0635,1.6337,0.2191,1.65
7.941937,0.0603,1.6283,0.2568,1.65
7.955411,0.084,1.5313,0.1527,1.54
7.972708,0.0989,1.3136,0.0611,1.32
7.989573,0.0965,1.0908,0.0923,1.1
8.009095,0.0066,0.8949,0.1659,0.91
8.02952,-0.0704,0.8177,0.1397,0.83
8.056192,-0.055,0.826,0.0765,0.83
8.073784,0.0037,0.8565,0.0403,0.86
8.090067,0.0354,0.8758,0.0269,0.88
8.111282,0.0166,0.8854,0.0088,0.89
8.140289,0.0037,0.8306,0.0056,0.83
8.157122,0.021,0.7815,0.0391,0.78
8.174434,0.0975,0.7376,0.0227,0.74
8.190057,0.1524,0.7183,-0.0164,0.73
8.21129,0.1129,0.7617,0.002,0.77
8.231967,0.0713,0.8016,0.0386,0.81
8.257231,0.0349,0.8595,0.0327,0.86
8.273762,0.0139,0.892,0.0967,0.9
8.290402,0.0447,0.9171,0.0801,0.92
8.313929,0.1322,0.8934,0.0171,0.9
8.351175,0.0809,0.8348,0.0711,0.84
8.358827,0.0738,0.8304,0.0972,0.84
8.376286,0.074,0.8214,0.1275,0.83
8.393,0.0762,0.8172,0.1036,0.83
8.425402,0.042,0.8082,0.0635,0.81
8.440374,0.0129,0.7989,0.0322,0.8
8.456774,-0.0071,0.8504,-0.0418,0.85
8.474118,-0.0362,0.9797,0.0479,0.98
8.511016,-0.0926,1.224,-0.0244,1.23
8.526315,-0.1016,1.2435,0.0665,1.25
8.541232,-0.1168,1.277,0.1104,1.29
8.557498,-0.1102,1.3669,0.0899,1.37
8.575083,-0.1197,1.4715,0.2333,1.49
8.613248,0.0557,1.4319,0.0396,1.43
8.636347,-0.0139,1.3205,0.1195,1.33
8.636883,-0.0139,1.3205,0.1195,1.33
8.658241,-0.1011,1.3097,0.152,1.32
8.675244,-0.1087,1.3268,0.1744,1.34
8.713374,0.002,1.1895,0.0928,1.19
8.736714,0.0137,1.0346,0.1534,1.05
8.737098,0.0137,1.0346,0.1534,1.05
8.758804,0.0164,0.9281,0.1346,0.94
8.775977,0.0239,0.8497,0.0919,0.85
8.809516,0.0005,0.6872,0.0374,0.69
8.830665,-0.0821,0.6552,0.0406,0.66
8.852124,-0.1029,0.6638,0.0401,0.67
8.859183,-0.095,0.6731,0.0447,0.68
8.876919,-0.0696,0.7302,0.0625,0.74
8.911169,-0.0581,0.8104,0.0899,0.82
8.92823,-0.1043,0.8338,0.0936,0.85
8.943157,-0.1239,0.8458,0.1234,0.86
8.959575,-0.117,0.8346,0.0987,0.85
8.993636,-0.1424,0.8035,0.0638,0.82
9.013601,-0.1341,0.792,0.1324,0.81
9.031028,-0.1253,0.7771,0.1366,0.8
9.053815,-0.0938,0.8399,0.0171,0.85
9.06239,-0.032,0.9098,-0.0034,0.91
9.0948,-0.0599,1.2125,0.0362,1.21
9.110989,-0.0767,1.3625,0.0337,1.37
9.13079,0.16,1.5452,0.0513,1.55
9.152955,0.2646,1.6728,0.0232,1.69
9.161123,0.1854,1.6926,0.0051,1.7
9.193929,0.0579,1.6693,0.0281,1.67
9.215367,0.0508,1.4673,0.1615,1.48
9.237514,0.0129,1.2567,0.0943,1.26
9.243483,-0.0012,1.2242,0.0755,1.23
9.260853,-0.0176,1.1622,0.073,1.16
9.295508,0.066,1.0527,0.1329,1.06
9.311917,0.0611,0.977,0.1192,0.99
9.331867,0.0281,0.8844,0.0655,0.89
9.354547,-0.0247,0.8006,0.0875,0.81
9.363279,-0.0061,0.7657,0.0862,0.77
9.3954,0.0217,0.6601,0.0564,0.66
9.411629,0.002,0.6557,0.0542,0.66
9.432979,0.0264,0.696,0.0388,0.7
9.454799,0.0391,0.7825,0.0308,0.78
9.478024,0.0726,0.8785,0.0366,0.88
9.495536,0.098,0.9293,0.0171,0.93
9.512342,0.0963,0.9665,0.0105,0.97
9.533603,0.1104,0.9938,-0.0125,1
9.557427,0.1884,1.0403,-0.0225,1.06
9.579603,0.2338,1.0307,0.0005,1.06
9.596088,0.1881,1.0219,-0.0115,1.04
9.616978,0.1424,1.0344,-0.0489,1.05
9.639268,0.1163,1.115,0.0398,1.12
9.647535,0.1192,1.1578,0.0213,1.16
9.679863,-0.0682,1.2675,0.0423,1.27
9.696031,-0.2108,1.2533,-0.0027,1.27
9.717752,-0.2375,1.1346,-0.1715,1.17
9.737583,-0.0757,1.0271,-0.1832,1.05
9.746637,-0.0044,0.9926,-0.1263,1
9.779414,-0.0831,1.0508,0.0105,1.05
9.797248,-0.1229,1.1309,-0.0391,1.14
9.81782,-0.1119,1.1771,-0.0848,1.19
9.841808,0.0066,1.1568,-0.0503,1.16
9.862821,0.0586,1.0945,0.0281,1.1
9.880069,0.0833,1.0378,0.0845,1.04
9.89724,0.0855,0.964,0.1065,0.97
9.914175,0.0948,0.8734,0.0743,0.88
9.931597,0.0484,0.8211,0.0432,0.82
9.9626,-0.0039,0.7605,-0.0142,0.76
9.979661,-0.0884,0.7823,0.0149,0.79
9.997495,-0.0831,0.868,0.0472,0.87
10.013452,-0.0112,0.9526,0.0288,0.95
10.037353,0.053,1.0657,0.063,1.07
10.059474,0.0611,1.0862,0.0985,1.09
10.079543,0.0054,1.0273,0.0462,1.03
10.096928,-0.0352,0.9599,0.0103,0.96
10.116638,-0.0748,0.9225,0.034,0.93
10.136976,-0.1048,0.9169,0.0403,0.92
10.16366,-0.0853,0.9753,0.0257,0.98
10.180899,-0.0862,1.0366,0.0452,1.04
10.201101,-0.0772,1.0928,0.0398,1.1
10.214389,-0.0796,1.1072,0.0625,1.11
10.235811,-0.0657,1.1187,0.0362,1.12
10.258448,-0.0012,1.1372,-0.0166,1.14
10.280972,0.0286,1.2142,-0.0603,1.22
10.297424,0.0674,1.2567,-0.0537,1.26
10.318334,0.204,1.1956,-0.03,1.21
10.340534,0.2575,1.0872,-0.116,1.12
10.365017,0.3249,0.9342,-0.2106,1.01
10.381589,0.2714,0.8739,-0.2253,0.94
10.398208,0.1744,0.879,-0.1932,0.92
10.418736,0.0291,0.9313,-0.106,0.94
10.44229,-0.064,1.0034,0.0203,1.01
10.465564,-0.033,1.0478,0.0093,1.05
10.481523,0.0171,1.0451,-0.0535,1.05
10.499243,0.087,1.0251,-0.0787,1.03
10.516944,0.1429,1.0029,0.0024,1.01
10.538108,0.1437,0.9511,0.0523,0.96
10.558767,0.1273,0.8873,0.0078,0.9
10.581883,0.0926,0.8411,-0.0415,0.85
10.599926,0.0677,0.8451,-0.0125,0.85
10.638206,0.1217,0.9039,0.0266,0.91
10.661087,0.1053,0.9232,0.0012,0.93
10.669491,0.1004,0.9289,-0.0112,0.93
10.683096,0.1019,0.9511,-0.0327,0.96
10.722265,0.119,0.9977,0.0359,1.01
10.744859,0.1639,1.0146,0.0479,1.03
10.745225,0.1639,1.0146,0.0479,1.03
10.765423,0.1424,1.0471,0.0454,1.06
10.799581,0.076,1.1172,0.1148,1.13
10.817156,0.0635,1.1243,0.1427,1.14
10.836929,0.0557,1.125,0.0845,1.13
10.853834,0.0183,1.1333,0.0391,1.13
10.866996,-0.0002,1.1502,0.0125,1.15
10.884245,0.0183,1.1751,-0.0225,1.18
10.922454,-0.0635,1.105,-0.1053,1.11
10.944228,-0.1234,1.0307,-0.1703,1.05
10.949616,-0.1341,1.0144,-0.1744,1.04
10.96676,-0.182,0.9743,-0.1669,1.01
11.001783,-0.1529,0.9738,-0.1561,1
11.018045,-0.0936,1.0029,-0.1263,1.02
11.038423,-0.0682,1.0718,-0.0994,1.08
11.062066,-0.0042,1.1597,-0.0596,1.16
11.070502,0.023,1.1636,-0.0408,1.16
11.101485,0.0042,1.0603,-0.0291,1.06
11.123414,-0.0213,0.9789,-0.0772,0.98
11.145363,-0.0083,0.9154,-0.0425,0.92
11.151529,0.002,0.9005,-0.0276,0.9
11.185495,-0.0027,0.8465,-0.0193,0.85
11.201404,-0.0244,0.8451,-0.0171,0.85
11.222166,-0.0254,0.8636,-0.0068,0.86
11.245319,-0.0325,0.9142,0.0044,0.91
11.253542,-0.0313,0.9296,0.0107,0.93
11.286171,-0.0621,0.9521,-0.0349,0.95
11.301954,-0.0508,0.942,-0.0691,0.95
11.322884,-0.0366,0.8995,-0.0757,0.9
11.345112,-0.0491,0.8578,-0.0689,0.86
11.353617,-0.043,0.8446,-0.0674,0.85
11.385364,-0.012,0.7784,0.0027,0.78
