time,gFx,gFy,gFz,TgF
6.18024,-0.0398,1.0004,0.0445,1
6.2178,-0.0147,0.9999,0.0498,1
6.231429,-0.0379,1.0056,0.0308,1.01
6.247124,-0.0349,1.0031,0.0349,1
6.263545,-0.0354,1.0083,0.0474,1.01
6.281369,-0.042,1.0039,0.0413,1.01
6.314805,-0.0391,0.9992,0.0464,1
6.335753,-0.034,1.0053,0.0469,1.01
6.351634,-0.0293,1.0075,0.0318,1.01
6.363949,-0.031,1.0134,0.0462,1.01
6.397781,-0.0425,0.9995,0.033,1
6.414057,-0.0337,1.0136,0.044,1.02
6.435683,-0.0254,1.0031,0.0486,1
6.447382,-0.0347,1.0007,0.0318,1
6.463648,-0.0452,1.0056,0.0325,1.01
6.497136,-0.0327,1.0078,0.0479,1.01
6.513532,-0.0457,1.0056,0.0472,1.01
6.535141,-0.0398,1.0017,0.0406,1
6.547713,-0.0344,1.0029,0.0393,1
6.563716,-0.0332,1.0092,0.0445,1.01
6.598263,-0.0313,1.009,0.0423,1.01
6.614125,-0.0281,1.0063,0.0432,1.01
6.639022,-0.0261,1.0168,0.0335,1.02
6.651204,-0.0137,1.0029,0.0418,1
6.664944,-0.03,1.0021,0.0379,1
6.697702,-0.0398,1.0078,0.0435,1.01
6.720067,-0.0261,1.0117,0.0401,1.01
6.730898,-0.0296,1.0122,0.0398,1.01
6.74799,-0.0291,1.0095,0.0432,1.01
6.781528,-0.03,1.0036,0.02,1
6.799251,-0.0415,1.01,0.0479,1.01
6.815633,-0.0213,1.0073,0.0523,1.01
6.837083,-0.034,1.0039,0.0344,1.01
6.851799,-0.0454,0.9921,0.0498,0.99
6.867167,-0.0239,1.0056,0.0479,1.01
6.899799,-0.0401,1.0043,0.0379,1.01
6.915812,-0.0354,1.0007,0.0349,1
6.938393,-0.0369,1.0058,0.0564,1.01
6.953753,-0.0354,1.0117,0.0528,1.01
6.981618,-0.0296,1.0029,0.0381,1
6.9995,-0.0379,1.0048,0.0415,1.01
7.022311,-0.0347,1.0107,0.0464,1.01
7.032796,-0.0359,1.0085,0.0398,1.01
7.049389,-0.0369,1.0109,0.055,1.01
7.084251,-0.0349,1.0268,0.0264,1.03
7.100659,-0.0051,1.0004,0.0562,1
7.120386,-0.0406,1.0004,0.0342,1
7.133713,-0.044,1.0002,0.0337,1
7.15375,-0.0401,1.0083,0.0525,1.01
7.183671,-0.0354,1.0041,0.0384,1.01
7.200084,-0.034,1.0029,0.0396,1
7.221515,-0.0366,1.009,0.0393,1.01
7.235655,-0.0376,1.0119,0.0357,1.01
7.250765,-0.0432,1.0166,0.0362,1.02
7.283977,-0.033,1.0168,0.042,1.02
7.3001,-0.0354,1.0119,0.0379,1.01
7.323132,-0.0344,1.0021,0.0457,1
7.337259,-0.0371,1.0097,0.0386,1.01
7.351986,-0.0313,0.9985,0.0491,1
7.383308,-0.0354,0.9909,0.0555,0.99
7.402233,-0.0352,0.9926,0.0647,1
7.417147,-0.0393,0.9882,0.065,0.99
7.43752,-0.041,0.9931,0.0721,1
7.454965,-0.0406,0.9968,0.0782,1
7.485044,-0.0457,1.0017,0.0342,1
7.502933,-0.0479,1.0124,0.0635,1.02
7.517841,-0.0188,1.0046,0.0428,1.01
7.539766,-0.0349,1.0095,0.0452,1.01
7.556923,-0.0406,1.0109,0.0472,1.01
7.585269,-0.0435,1.0139,0.0432,1.02
7.601003,-0.0523,0.9826,0.0545,0.99
7.622118,0.0115,1.0056,0.0435,1.01
7.635632,-0.0169,0.9946,0.0691,1
7.6678,-0.0467,1.0065,0.0327,1.01
7.685316,-0.0393,1.0007,0.0474,1
7.701609,-0.0376,0.9968,0.053,1
7.723705,-0.0374,1.0017,0.0457,1
7.736194,-0.0318,1.0063,0.044,1.01
7.769271,-0.0349,1.01,0.0386,1.01
7.787414,-0.0286,1.0158,0.0454,1.02
7.802019,-0.0315,1.0188,0.0469,1.02
7.823507,-0.054,0.9982,0.0503,1
7.836073,-0.0599,1.021,0.03,1.02
7.868979,-0.0322,1.0031,0.0508,1
7.885459,-0.0447,1.0063,0.0344,1.01
7.903477,-0.0384,1.0058,0.0491,1.01
7.919261,-0.0349,1.0031,0.0545,1.01
7.943099,-0.034,1.0056,0.0445,1.01
7.97,-0.031,1.0126,0.0621,1.02
7.985262,-0.0322,1.0117,0.0564,1.01
8.004465,-0.0313,1.0075,0.0447,1.01
8.019248,-0.0335,1.0012,0.0479,1
8.040106,-0.0472,0.9755,0.0606,0.98
8.069032,0.0051,0.9963,0.0467,1
8.086843,-0.0386,1.0039,0.0428,1.01
8.10346,-0.0432,1.0036,0.0476,1.01
8.120848,-0.0391,1.0078,0.0528,1.01
8.14281,-0.0322,1.0002,0.0542,1
8.170228,-0.0335,0.9968,0.0533,1
8.187236,-0.0388,0.9975,0.0279,1
8.204104,-0.0452,1.0068,0.0496,1.01
8.225487,-0.0252,1.0078,0.0437,1.01
8.253464,-0.0601,1.0517,0.022,1.05
8.270757,0.0007,0.9797,0.0706,0.98
8.287041,-0.044,1.0131,0.041,1.01
8.30416,-0.0357,1.008,0.0379,1.01
8.32578,-0.0418,1.0083,0.0591,1.01
8.353564,-0.041,1.0048,0.0457,1.01
8.371435,-0.0357,0.9982,0.0391,1
8.387648,-0.0362,0.9946,0.0435,1
8.404138,-0.0369,1.0012,0.0452,1
8.426002,-0.0315,1.0085,0.0513,1.01
8.455108,-0.0408,1.0168,0.0559,1.02
8.471013,-0.0515,0.9946,0.0503,1
8.487743,-0.0435,1.0319,0.022,1.03
8.506117,-0.012,1.0017,0.0652,1
8.543375,-0.0418,0.998,0.0486,1
8.558288,-0.0464,1.0019,0.0501,1
8.571173,-0.0425,0.9995,0.0484,1
8.588613,-0.0391,1.0026,0.042,1
8.622592,-0.0366,1.0061,0.0479,1.01
8.643871,-0.0344,1.0068,0.0408,1.01
8.65699,-0.0611,0.9999,0.0459,1
8.671663,-0.0733,1.0214,0.0259,1.02
8.689143,0.0208,0.9846,0.0508,0.99
8.728278,-0.0357,1.0134,0.0344,1.01
8.739716,-0.033,1.0146,0.0413,1.02
8.7554,-0.0381,1.0043,0.0406,1.01
8.772228,-0.0501,1.0048,0.043,1.01
8.807148,-0.0347,1.0014,0.0403,1
8.823155,-0.0364,1.0056,0.0403,1.01
8.845764,-0.0371,1.0043,0.0393,1.01
8.855932,-0.0415,1.0056,0.0213,1.01
8.874175,-0.0486,1.0095,0.0406,1.01
8.906073,-0.0618,1.0185,0.0225,1.02
8.923085,-0.0005,0.9975,0.0489,1
8.944555,-0.0406,1.0122,0.0298,1.01
8.956788,-0.0467,1.0178,0.0413,1.02
8.972692,-0.0476,1.0156,0.0362,1.02
9.007895,-0.0406,1.0024,0.0476,1
9.023727,-0.0371,1.0048,0.0425,1.01
9.045221,-0.0376,1.0036,0.0364,1
9.059897,-0.0364,1.0012,0.0325,1
9.073123,-0.0437,1.0051,0.0359,1.01
9.107471,-0.0347,1.0085,0.0371,1.01
9.128344,-0.0462,1.0014,0.0413,1
9.142424,-0.0376,1.0173,0.0195,1.02
9.157049,-0.0169,0.9973,0.0183,1
9.175043,-0.0376,1.0068,0.0274,1.01
9.207569,-0.0452,1.0158,0.0274,1.02
9.228753,-0.0513,1.0117,0.0322,1.01
9.245536,-0.0391,1.0107,0.0335,1.01
9.256971,-0.0415,1.0107,0.0335,1.01
9.291239,-0.0391,1.0068,0.0325,1.01
9.307451,-0.0682,0.9797,0.0403,0.98
9.330007,0.002,1.0126,0.0298,1.01
9.343649,-0.034,0.9943,0.0506,1
9.358201,-0.0481,1.0046,0.032,1.01
9.390895,-0.0489,1.0031,0.0437,1.01
9.408151,-0.0701,1.009,0.0349,1.01
9.431648,-0.0537,1.0134,0.0374,1.02
9.444982,-0.0489,1.0126,0.0547,1.02
9.458353,-0.0457,1.0107,0.0594,1.01
9.491332,-0.0506,1.0095,0.0423,1.01
9.509158,-0.0562,1.0148,0.0259,1.02
9.525421,-0.0699,1.0029,0.0515,1.01
9.560374,-0.0127,0.9931,0.0645,1
9.560625,-0.0127,0.9931,0.0645,1
9.591405,-0.0547,1.0031,0.0589,1.01
9.608561,-0.0603,1.0151,0.0906,1.02
9.628732,-0.0523,0.997,0.0679,1
9.641138,-0.0454,0.9863,0.063,0.99
9.658478,-0.0523,0.9855,0.0735,0.99
9.692302,-0.0594,1.0024,0.0687,1.01
9.709392,-0.0633,1.0139,0.0635,1.02
9.731671,-0.0701,1.0068,0.0726,1.01
9.7437,-0.0867,1.0029,0.0621,1.01
9.759556,-0.0322,1.0175,0.0493,1.02
9.793212,-0.0472,1.0046,0.0691,1.01
9.810758,-0.0474,0.9977,0.0616,1
9.827955,-0.0611,0.9929,0.0911,1
9.849208,-0.0442,0.9902,0.1043,1
9.860883,-0.0344,0.9897,0.0999,1
9.893242,-0.0472,0.9902,0.0833,0.99
9.909706,-0.0423,0.9965,0.0765,1
9.92596,-0.0415,1.0021,0.0755,1.01
9.946684,-0.0601,1.0024,0.0799,1.01
9.976233,0.0178,0.9919,0.0601,0.99
9.992852,-0.0415,1.0261,0.0547,1.03
10.010627,-0.0408,1.0141,0.045,1.02
10.031915,-0.0364,1.0168,0.0423,1.02
10.043513,-0.0391,1.0092,0.0515,1.01
10.076831,-0.0437,0.9973,0.0542,1
10.094368,-0.0374,0.9907,0.052,0.99
10.110943,-0.0418,0.9921,0.0503,0.99
10.12714,-0.0401,0.9995,0.0518,1
10.148326,-0.0257,1.0065,0.0391,1.01
10.169202,-0.0503,1.0195,0.0572,1.02
10.193962,-0.0594,1.0114,0.0318,1.01
10.211164,0.01,1.0046,0.0166,1
10.232316,-0.0242,1.0134,0.0371,1.01
10.260169,-0.0257,1.021,0.0501,1.02
10.277894,-0.0352,1.0073,0.0276,1.01
10.293939,-0.0491,1.0036,0.0335,1.01
10.310722,-0.0447,1.0012,0.0464,1
10.333859,-0.0332,1.0026,0.0337,1
10.360512,-0.0462,1.0078,0.0318,1.01
10.379334,-0.0362,1.0097,0.0366,1.01
10.394324,-0.0347,1.0085,0.0391,1.01
10.411237,-0.0408,1.0087,0.0354,1.01
10.433652,-0.0418,1.0058,0.0442,1.01
10.461238,-0.0325,1.0266,0.023,1.03
10.478139,-0.021,0.9999,0.064,1
10.494733,-0.0559,1.0114,0.0381,1.01
10.512544,-0.0528,1.0065,0.0344,1.01
10.551138,-0.044,0.9948,0.052,1
10.551649,-0.044,0.9948,0.052,1
10.578997,-0.0401,1.0075,0.0388,1.01
10.594934,-0.0437,1.0119,0.0393,1.01
10.612611,-0.0432,1.0126,0.0447,1.01
10.650961,-0.0322,1.0014,0.0486,1
10.665914,-0.0349,1.0043,0.044,1.01
10.679334,-0.0413,1.0095,0.0432,1.01
10.696742,-0.0432,1.0068,0.0454,1.01
10.713499,-0.0406,0.9946,0.0545,1
10.750327,-0.0242,1.0012,0.0579,1
10.762579,-0.0472,1.0073,0.0496,1.01
10.779131,-0.0432,1.0068,0.0577,1.01
10.796043,-0.0335,1.0036,0.0467,1.01
10.836069,-0.0247,0.9933,0.0555,1
10.846444,-0.032,0.9946,0.0508,1
10.862846,-0.0344,1.0026,0.055,1
10.880123,-0.042,1.009,0.073,1.01
10.896799,-0.0349,1.0173,0.0858,1.02
10.930362,-0.0261,1.0029,0.043,1
10.952254,-0.0435,1.0009,0.0498,1
10.964304,-0.0413,1.0036,0.0618,1.01
10.981119,-0.0369,0.9992,0.0523,1
10.998216,-0.0374,0.9968,0.0393,1
11.031508,-0.031,1.0041,0.0596,1.01
11.053713,-0.0249,1.0051,0.0579,1.01
11.066361,-0.0327,1.0114,0.0606,1.01
11.080258,-0.033,1.0129,0.0581,1.02
11.114079,-0.0286,1.0105,0.0594,1.01
11.131698,-0.0178,1.0061,0.0718,1.01
11.154115,-0.0261,1.0061,0.0474,1.01
11.167582,-0.0359,1.009,0.0459,1.01
11.181295,-0.0379,1.0075,0.0562,1.01
11.214227,-0.02,0.9992,0.0555,1
11.232409,-0.0227,1.0024,0.0525,1
11.2529,-0.0332,1.01,0.0594,1.01
11.26601,-0.0318,1.0102,0.0613,1.01
11.298316,-0.0178,1.0043,0.066,1.01
11.314762,-0.0281,0.9999,0.0518,1
11.333457,-0.0305,0.9995,0.0525,1
11.352793,-0.0286,1.0026,0.065,1.01
11.367694,-0.0261,1.0017,0.065,1
11.398894,-0.0208,0.9958,0.0525,1
11.414627,-0.0318,0.9995,0.0511,1
11.437877,-0.0332,1.0065,0.063,1.01
11.452643,-0.0235,1.0065,0.0674,1.01
11.465784,-0.0193,1.0043,0.077,1.01
11.498152,-0.0374,1.007,0.0344,1.01
11.517654,-0.0349,1.0146,0.0665,1.02
11.532521,-0.0271,1.0014,0.0503,1
11.555054,-0.0249,0.9955,0.0454,1
11.567422,-0.0298,0.9982,0.0547,1
11.599152,-0.0327,1.0122,0.0628,1.01
11.617596,-0.0288,1.0078,0.0413,1.01
11.632313,-0.0264,1.0009,0.0413,1
11.654165,-0.0259,1.0102,0.0611,1.01
11.670063,-0.0337,1.0107,0.0535,1.01
11.699236,-0.0303,1.0068,0.044,1.01
11.718037,-0.0371,1.0058,0.0491,1.01
11.732478,-0.0298,1.0041,0.0484,1.01
11.751054,-0.0291,1.0034,0.0496,1.01
11.783096,-0.0303,1.0095,0.0415,1.01
11.799465,-0.0286,1.0107,0.0425,1.01
11.816181,-0.0288,1.0102,0.0562,1.01
11.837704,-0.0457,0.9838,0.0572,0.99
11.850721,-0.0464,1.0197,0.0393,1.02
11.883637,-0.0247,1.0117,0.0462,1.01
11.899187,-0.031,1.0153,0.0437,1.02
11.917454,-0.0357,1.0102,0.0445,1.01
11.933029,-0.0403,1.0024,0.0523,1
11.961664,-0.0379,0.997,0.0613,1
11.985759,-0.0261,1.0009,0.052,1
12.003052,-0.0288,1.0063,0.0508,1.01
12.016655,-0.0357,1.007,0.0508,1.01
12.03607,-0.0303,1.0058,0.0525,1.01
12.063057,-0.0342,1.0058,0.053,1.01
12.083013,-0.0347,1.0085,0.0498,1.01
12.099531,-0.032,1.0075,0.0542,1.01
12.134919,-0.0279,1.0026,0.0518,1
